"election_type","election_date","results_status","results_date","province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","ballot_position","candidate_code","candidate_name_eng","candidate_name_dari","party_name_dari","candidate_gender","first_round_winner","run_off_winner","past_winners","male_ps_votes","fem_ps_votes","votes"
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","16","NOORISTAN","نورستان","1603","WAMA","واما","1603","WAMA","واما","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7985,5820,13805
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","16","NOORISTAN","نورستان","1603","WAMA","واما","1603","WAMA","واما","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2759,1942,4701
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","16","NOORISTAN","نورستان","1604","NURGERAM","نوركرام","1604","NURGERAM","نوركرام","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4063,2593,6656
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","16","NOORISTAN","نورستان","1604","NURGERAM","نوركرام","1604","NURGERAM","نوركرام","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1849,881,2730
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","16","NOORISTAN","نورستان","1605","DUAB","دو اب","1605","DUAB","دو اب","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",905,651,1556
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","16","NOORISTAN","نورستان","1605","DUAB","دو اب","1605","DUAB","دو اب","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",889,549,1438
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","16","NOORISTAN","نورستان","1606","KAMDESH","كامديش","1606","KAMDESH","كامديش","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",3353,2167,5520
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","16","NOORISTAN","نورستان","1606","KAMDESH","كامديش","1606","KAMDESH","كامديش","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1083,847,1930
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","16","NOORISTAN","نورستان","1608","BARG-E- MATAL","بركن منال","1608","BARG-E- MATAL","بركن منال","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",8306,5276,13582
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","16","NOORISTAN","نورستان","1608","BARG-E- MATAL","بركن منال","1608","BARG-E- MATAL","بركن منال","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2186,1303,3489
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1701","FAYZABAD","فیض آباد","1701","FAYZABAD","فیض آباد","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",15557,8392,23949
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1701","FAYZABAD","فیض آباد","1701","FAYZABAD","فیض آباد","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3089,1876,4965
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1702","ARGO","اركو","1702","ARGO","اركو","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",9851,6798,16649
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1702","ARGO","اركو","1702","ARGO","اركو","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",7976,4442,12418
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1703","ARGHANJKHWA","ارغنجخواه","1703","ARGHANJKHWA","ارغنجخواه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2170,963,3133
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1703","ARGHANJKHWA","ارغنجخواه","1703","ARGHANJKHWA","ارغنجخواه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",133,14,147
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1704","YAFTAL-E-SUFLA","یفتل سفلا","1704","YAFTAL-E-SUFLA","یفتل سفلا","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",15191,7784,22975
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1704","YAFTAL-E-SUFLA","یفتل سفلا","1704","YAFTAL-E-SUFLA","یفتل سفلا","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2255,1317,3572
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1705","KHASH","خاش","1705","KHASH","خاش","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",3060,2507,5567
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1705","KHASH","خاش","1705","KHASH","خاش","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",561,612,1173
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1706","BAHARAK","بهارى","1706","BAHARAK","بهارى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4029,2632,6661
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1706","BAHARAK","بهارى","1706","BAHARAK","بهارى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",842,553,1395
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1707","DARAYEM","درايم","1707","DARAYEM","درايم","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",11473,7430,18903
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1707","DARAYEM","درايم","1707","DARAYEM","درايم","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2033,1064,3097
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1708","KOHESTAN","كوهستان","1708","KOHESTAN","كوهستان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",3941,3224,7165
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1708","KOHESTAN","كوهستان","1708","KOHESTAN","كوهستان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",490,472,962
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1709","YAWAN","ياوان","1709","YAWAN","ياوان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",8233,4813,13046
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1709","YAWAN","ياوان","1709","YAWAN","ياوان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1550,794,2344
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1710","JORM","جرم","1710","JORM","جرم","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",900,854,1754
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1710","JORM","جرم","1710","JORM","جرم","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",511,345,856
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1711","TESHKAN","تشكان","1711","TESHKAN","تشكان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",6711,5602,12313
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1711","TESHKAN","تشكان","1711","TESHKAN","تشكان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1225,1084,2309
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1712","SHUHADA","شهدا","1712","SHUHADA","شهدا","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4393,3550,7943
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1712","SHUHADA","شهدا","1712","SHUHADA","شهدا","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",523,275,798
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1713","SHAHR-E-BUZORG","شهر بزرگ","1713","SHAHR-E-BUZORG","شهر بزرگ","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",8832,6508,15340
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1713","SHAHR-E-BUZORG","شهر بزرگ","1713","SHAHR-E-BUZORG","شهر بزرگ","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1032,906,1938
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1714","RAGHESTAN","راغستان","1714","RAGHESTAN","راغستان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7543,7184,14727
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1714","RAGHESTAN","راغستان","1714","RAGHESTAN","راغستان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",775,796,1571
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1715","KESHEM","كشم","1715","KESHEM","كشم","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",9531,7689,17220
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1715","KESHEM","كشم","1715","KESHEM","كشم","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",5159,3609,8768
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1716","WARDUJ","وردوج","1716","WARDUJ","وردوج","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1976,828,2804
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1716","WARDUJ","وردوج","1716","WARDUJ","وردوج","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",210,103,313
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1717","TAGAB","تگاب","1717","TAGAB","تگاب","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1305,740,2045
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1717","TAGAB","تگاب","1717","TAGAB","تگاب","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",54,55,109
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1718","YAMGAN","يمكان","1718","YAMGAN","يمكان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4438,2675,7113
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1718","YAMGAN","يمكان","1718","YAMGAN","يمكان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",417,343,760
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1719","SHIGHNAN","شغنان","1719","SHIGHNAN","شغنان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2005,1348,3353
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1719","SHIGHNAN","شغنان","1719","SHIGHNAN","شغنان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2864,2224,5088
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1720","KHWAHAN","خواهان","1720","KHWAHAN","خواهان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2369,1265,3634
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1720","KHWAHAN","خواهان","1720","KHWAHAN","خواهان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",380,363,743
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1721","KOFAB","کوف آب","1721","KOFAB","کوف آب","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4807,3341,8148
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1721","KOFAB","کوف آب","1721","KOFAB","کوف آب","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",440,208,648
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1722","DARWAZ","برواز بانين (مايمى)","1722","DARWAZ","برواز بانين (مايمى)","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",3482,3154,6636
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1722","DARWAZ","برواز بانين (مايمى)","1722","DARWAZ","برواز بانين (مايمى)","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",519,541,1060
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1723","ESHKMESH","اشكاشم","1723","ESHKMESH","اشكاشم","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1307,852,2159
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1723","ESHKMESH","اشكاشم","1723","ESHKMESH","اشكاشم","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1562,1286,2848
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1724","SHAKI","شش","1724","SHAKI","شش","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",3824,2253,6077
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1724","SHAKI","شش","1724","SHAKI","شش","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",486,402,888
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1725","ZEBAK","زيباكن","1725","ZEBAK","زيباكن","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",803,572,1375
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1725","ZEBAK","زيباكن","1725","ZEBAK","زيباكن","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",651,541,1192
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1726","KORAN WA MONJAN","كران و منجان","1726","KORAN WA MONJAN","كران و منجان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2240,1161,3401
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1726","KORAN WA MONJAN","كران و منجان","1726","KORAN WA MONJAN","كران و منجان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",381,270,651
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1727","DARWAZ-E-BALLA","برواز بالا (نسى)","1727","DARWAZ-E-BALLA","برواز بالا (نسى)","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7238,3772,11010
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1727","DARWAZ-E-BALLA","برواز بالا (نسى)","1727","DARWAZ-E-BALLA","برواز بالا (نسى)","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",685,151,836
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1728","WAKHAN","واخان","1728","WAKHAN","واخان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1549,988,2537
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","17","BADAKHSHAN","بدخشان","1728","WAKHAN","واخان","1728","WAKHAN","واخان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1627,1502,3129
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1801","TALOQAN","تالقان","1801","TALOQAN","تالقان","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",20505,15965,36470
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1801","TALOQAN","تالقان","1801","TALOQAN","تالقان","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",20567,12542,33109
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1802","HAZARSUMUCH","هزارسموج","1802","HAZARSUMUCH","هزارسموج","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",120,81,201
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1802","HAZARSUMUCH","هزارسموج","1802","HAZARSUMUCH","هزارسموج","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2819,1729,4548
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1803","BAHARAK","بهارى","1803","BAHARAK","بهارى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1186,1088,2274
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1803","BAHARAK","بهارى","1803","BAHARAK","بهارى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",6310,4929,11239
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1804","BANGI","بنكى","1804","BANGI","بنكى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1490,497,1987
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1804","BANGI","بنكى","1804","BANGI","بنكى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",5261,3392,8653
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1805","CHAL","جال","1805","CHAL","جال","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",3312,2286,5598
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1805","CHAL","جال","1805","CHAL","جال","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1963,1105,3068
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1806","NAMAKAB","نمک آب","1806","NAMAKAB","نمک آب","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1357,935,2292
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1806","NAMAKAB","نمک آب","1806","NAMAKAB","نمک آب","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",352,306,658
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1807","KALAFGAN","كلفكان","1807","KALAFGAN","كلفكان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1892,1355,3247
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1807","KALAFGAN","كلفكان","1807","KALAFGAN","كلفكان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",8203,6086,14289
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1808","FARKHAR","فرخار","1808","FARKHAR","فرخار","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7736,6827,14563
"PRESIDENTIAL RUNOFF","2014-06-14","PRELIMINARY","2014-07-07","18","TAKHAR","تخار","1808","FARKHAR","فرخار","1808","FARKHAR","فرخار","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",670,325,995
