"pc_code","candidate_code","votes"
"1808089","101_1_13",19
"1808090","100_1_1",290
"1808090","101_1_13",107
"1808091","100_1_1",745
"1808091","101_1_13",105
"1808092","100_1_1",986
"1808092","101_1_13",321
"1808093","100_1_1",475
"1808093","101_1_13",52
"1808208","100_1_1",581
"1808208","101_1_13",78
"1809046","100_1_1",757
"1809046","101_1_13",1433
"1809047","100_1_1",1072
"1809047","101_1_13",1763
"1809048","100_1_1",182
"1809048","101_1_13",1161
"1809049","100_1_1",96
"1809049","101_1_13",763
"1809050","100_1_1",106
"1809050","101_1_13",1219
"1809051","100_1_1",299
"1809051","101_1_13",1496
"1809052","100_1_1",166
"1809052","101_1_13",1600
"1809053","100_1_1",388
"1809053","101_1_13",1964
"1809054","100_1_1",80
"1809054","101_1_13",791
"1809055","100_1_1",288
"1809055","101_1_13",2054
"1809056","100_1_1",94
"1809056","101_1_13",2198
"1809057","100_1_1",17
"1809057","101_1_13",215
"1809058","100_1_1",286
"1809058","101_1_13",652
"1809190","100_1_1",294
"1809190","101_1_13",1697
"1810101","100_1_1",2730
"1810101","101_1_13",995
"1810102","100_1_1",2232
"1810102","101_1_13",104
"1810103","100_1_1",1659
"1810103","101_1_13",850
"1810104","100_1_1",1841
"1810104","101_1_13",986
"1810105","100_1_1",1871
"1810105","101_1_13",89
"1810106","100_1_1",788
"1810106","101_1_13",1245
"1810107","100_1_1",711
"1810107","101_1_13",8
"1810108","100_1_1",589
"1810108","101_1_13",24
"1810109","100_1_1",1064
"1810109","101_1_13",206
"1810110","100_1_1",540
"1810110","101_1_13",353
"1810111","100_1_1",135
"1810111","101_1_13",902
"1810112","100_1_1",2274
"1810112","101_1_13",169
"1810113","100_1_1",624
"1810113","101_1_13",74
"1810114","100_1_1",526
"1810114","101_1_13",930
"1810115","100_1_1",1249
"1810115","101_1_13",74
"1810116","100_1_1",78
"1810116","101_1_13",1948
"1810117","100_1_1",30
"1810117","101_1_13",928
"1810118","100_1_1",130
"1810118","101_1_13",408
"1810119","100_1_1",125
"1810119","101_1_13",1498
"1810120","100_1_1",335
"1810120","101_1_13",1031
"1810121","100_1_1",1291
"1810121","101_1_13",45
"1810122","100_1_1",757
"1810122","101_1_13",12
"1810123","100_1_1",252
"1810123","101_1_13",633
"1810124","100_1_1",215
"1810124","101_1_13",836
"1810125","100_1_1",966
"1810125","101_1_13",59
"1810126","100_1_1",78
"1810126","101_1_13",240
"1810127","100_1_1",606
"1810127","101_1_13",388
"1810128","100_1_1",454
"1810128","101_1_13",60
"1810129","100_1_1",709
"1810129","101_1_13",102
"1810130","100_1_1",384
"1810130","101_1_13",1102
"1810131","100_1_1",484
"1810131","101_1_13",43
"1810196","100_1_1",195
"1810196","101_1_13",46
"1810197","100_1_1",654
"1810197","101_1_13",12
"1810209","100_1_1",111
"1810209","101_1_13",108
"1810210","100_1_1",591
"1810210","101_1_13",10
"1810211","100_1_1",518
"1810211","101_1_13",28
"1811064","100_1_1",1867
"1811064","101_1_13",957
"1811065","100_1_1",967
"1811065","101_1_13",410
"1811066","100_1_1",1973
"1811066","101_1_13",221
"1811067","100_1_1",272
"1811067","101_1_13",1948
"1811068","100_1_1",399
"1811068","101_1_13",438
"1811069","100_1_1",2116
"1811069","101_1_13",512
"1811070","100_1_1",1158
"1811070","101_1_13",982
"1811071","100_1_1",560
"1811071","101_1_13",264
"1811072","100_1_1",290
"1811072","101_1_13",711
"1811073","100_1_1",1763
"1811073","101_1_13",24
"1811074","100_1_1",1274
"1811074","101_1_13",71
"1811075","100_1_1",366
"1811075","101_1_13",260
"1811191","100_1_1",607
"1811191","101_1_13",131
"1811192","100_1_1",413
"1811192","101_1_13",285
"1812169","100_1_1",757
"1812169","101_1_13",2713
"1812170","100_1_1",668
"1812170","101_1_13",1369
"1812171","100_1_1",150
"1812171","101_1_13",834
"1812172","100_1_1",91
"1812172","101_1_13",1255
"1812173","100_1_1",173
"1812173","101_1_13",1154
"1812174","100_1_1",670
"1812174","101_1_13",1254
"1812175","100_1_1",44
"1812175","101_1_13",301
"1812200","100_1_1",101
"1812200","101_1_13",929
"1812201","100_1_1",469
"1812201","101_1_13",46
"1812212","100_1_1",248
"1812212","101_1_13",895
"1813176","100_1_1",1191
"1813176","101_1_13",632
"1813177","100_1_1",897
"1813177","101_1_13",94
"1813178","100_1_1",2468
"1813178","101_1_13",155
"1813179","100_1_1",1705
"1813179","101_1_13",219
"1813180","100_1_1",759
"1813180","101_1_13",155
"1813181","100_1_1",1914
"1813181","101_1_13",96
"1813182","100_1_1",837
"1813182","101_1_13",85
"1813202","100_1_1",565
"1813202","101_1_13",21
"1813203","100_1_1",507
"1813203","101_1_13",69
"1813213","100_1_1",332
"1813213","101_1_13",358
"1814155","100_1_1",1081
"1814155","101_1_13",1068
"1814156","100_1_1",642
"1814156","101_1_13",1094
"1814157","100_1_1",328
"1814157","101_1_13",1208
"1814158","100_1_1",548
"1814158","101_1_13",193
"1814159","100_1_1",727
"1814159","101_1_13",660
"1814160","100_1_1",195
"1814160","101_1_13",424
"1814199","100_1_1",154
"1814199","101_1_13",329
"1815161","100_1_1",276
"1815161","101_1_13",909
"1815162","100_1_1",355
"1815162","101_1_13",794
"1815163","100_1_1",262
"1815163","101_1_13",115
"1815164","100_1_1",54
"1815164","101_1_13",834
"1815165","100_1_1",154
"1815165","101_1_13",191
"1815166","100_1_1",114
"1815166","101_1_13",109
"1815167","100_1_1",285
"1815167","101_1_13",114
"1815168","100_1_1",32
"1815168","101_1_13",252
"1815214","100_1_1",289
"1815214","101_1_13",27
"1816132","100_1_1",3443
"1816132","101_1_13",96
"1816133","100_1_1",3403
"1816133","101_1_13",128
"1816134","100_1_1",3136
"1816134","101_1_13",81
"1816135","100_1_1",2039
"1816135","101_1_13",60
"1816136","100_1_1",492
"1816136","101_1_13",14
"1816137","100_1_1",1266
"1816137","101_1_13",225
"1816138","100_1_1",1429
"1816138","101_1_13",54
"1816139","100_1_1",743
"1816139","101_1_13",20
"1816140","100_1_1",1127
"1816140","101_1_13",16
"1816141","100_1_1",1083
"1816141","101_1_13",28
"1816142","100_1_1",1774
"1816142","101_1_13",38
"1816143","100_1_1",1063
"1816143","101_1_13",20
"1816144","100_1_1",290
"1816144","101_1_13",5
"1816145","100_1_1",326
"1816145","101_1_13",18
"1816198","100_1_1",458
"1816198","101_1_13",11
"1816215","100_1_1",482
"1816215","101_1_13",7
"1817146","100_1_1",578
"1817146","101_1_13",1391
"1817147","100_1_1",191
"1817147","101_1_13",241
"1817148","100_1_1",447
"1817148","101_1_13",889
"1817149","100_1_1",925
"1817149","101_1_13",877
"1817150","100_1_1",212
"1817150","101_1_13",655
"1817151","100_1_1",1093
"1817151","101_1_13",688
"1817152","100_1_1",702
"1817152","101_1_13",354
"1817153","100_1_1",593
"1817153","101_1_13",278
"1817154","100_1_1",303
"1817154","101_1_13",174
"1901001","100_1_1",511
"1901001","101_1_13",305
"1901002","100_1_1",495
"1901002","101_1_13",790
"1901003","100_1_1",1702
"1901003","101_1_13",1870
"1901004","100_1_1",1704
"1901004","101_1_13",1171
"1901005","100_1_1",927
"1901005","101_1_13",691
"1901006","100_1_1",1463
"1901006","101_1_13",1267
"1901007","100_1_1",1212
"1901007","101_1_13",744
"1901008","100_1_1",565
"1901008","101_1_13",250
"1901009","100_1_1",1015
"1901009","101_1_13",549
"1901010","100_1_1",1734
"1901010","101_1_13",1742
"1901011","100_1_1",426
"1901011","101_1_13",241
"1901012","100_1_1",959
"1901012","101_1_13",544
"1901013","100_1_1",1169
"1901013","101_1_13",1161
"1901014","100_1_1",2086
"1901014","101_1_13",933
"1901015","100_1_1",1095
"1901015","101_1_13",797
"1901016","100_1_1",2046
"1901016","101_1_13",788
"1901017","100_1_1",2270
"1901017","101_1_13",1406
"1901018","100_1_1",366
"1901018","101_1_13",1458
"1901019","100_1_1",631
"1901019","101_1_13",298
"1901020","100_1_1",2046
"1901020","101_1_13",820
"1901021","100_1_1",52
"1901021","101_1_13",1778
"1901022","100_1_1",115
"1901022","101_1_13",642
"1901023","100_1_1",251
"1901023","101_1_13",213
"1901024","100_1_1",111
"1901024","101_1_13",1001
"1901025","100_1_1",75
"1901025","101_1_13",25
"1901026","100_1_1",356
"1901026","101_1_13",482
"1901027","100_1_1",348
"1901027","101_1_13",588
"1901028","100_1_1",297
"1901028","101_1_13",1762
"1901029","100_1_1",5
"1901029","101_1_13",17
"1901030","100_1_1",251
"1901030","101_1_13",960
"1901031","100_1_1",352
"1901031","101_1_13",470
"1901032","100_1_1",157
"1901032","101_1_13",498
"1901033","100_1_1",884
"1901033","101_1_13",289
"1901034","100_1_1",332
"1901034","101_1_13",633
"1901035","100_1_1",45
"1901035","101_1_13",1396
"1901036","100_1_1",215
"1901036","101_1_13",97
"1901038","100_1_1",38
"1901038","101_1_13",607
"1901039","100_1_1",360
"1901039","101_1_13",115
"1901040","100_1_1",942
"1901040","101_1_13",72
"1901041","100_1_1",477
"1901041","101_1_13",53
"1901042","100_1_1",122
"1901042","101_1_13",1201
"1901043","100_1_1",125
"1901043","101_1_13",2863
"1901044","100_1_1",62
"1901044","101_1_13",253
"1901045","100_1_1",550
"1901045","101_1_13",192
"1901046","100_1_1",527
"1901046","101_1_13",212
"1901047","100_1_1",17
"1901047","101_1_13",132
"1901048","100_1_1",309
"1901048","101_1_13",979
"1901049","100_1_1",612
"1901049","101_1_13",771
"1901050","100_1_1",25
"1901050","101_1_13",1267
"1901052","100_1_1",202
"1901052","101_1_13",488
"1901053","100_1_1",220
"1901053","101_1_13",286
"1901054","100_1_1",114
"1901054","101_1_13",302
"1901055","100_1_1",132
"1901055","101_1_13",365
"1901056","100_1_1",275
"1901056","101_1_13",592
"1901197","100_1_1",1321
"1901197","101_1_13",265
"1901198","100_1_1",98
"1901198","101_1_13",798
"1901199","100_1_1",15
"1901199","101_1_13",1204
"1902114","100_1_1",223
"1902114","101_1_13",786
"1902115","100_1_1",238
"1902115","101_1_13",746
"1902116","100_1_1",203
"1902116","101_1_13",108
"1902117","100_1_1",328
"1902117","101_1_13",297
"1902118","100_1_1",37
"1902118","101_1_13",532
"1902120","100_1_1",89
"1902120","101_1_13",1448
"1902122","100_1_1",6
"1902122","101_1_13",87
"1902123","100_1_1",148
"1902123","101_1_13",653
"1902125","100_1_1",195
"1902125","101_1_13",1600
"1902127","100_1_1",532
"1902127","101_1_13",1689
"1903129","100_1_1",373
"1903129","101_1_13",1148
"1903130","100_1_1",1762
"1903130","101_1_13",369
"1903131","100_1_1",553
"1903131","101_1_13",444
"1903132","100_1_1",1192
"1903132","101_1_13",155
"1903133","100_1_1",969
"1903133","101_1_13",290
"1903134","100_1_1",45
"1903134","101_1_13",806
"1903135","100_1_1",699
"1903135","101_1_13",109
"1903136","100_1_1",550
"1903136","101_1_13",144
"1903137","100_1_1",47
"1903137","101_1_13",1037
"1903138","100_1_1",1227
"1903138","101_1_13",64
"1903139","100_1_1",105
"1903139","101_1_13",607
"1903140","100_1_1",570
"1903140","101_1_13",33
"1903208","100_1_1",875
"1903208","101_1_13",354
"1903209","100_1_1",455
"1903209","101_1_13",28
"1903217","100_1_1",201
"1903217","101_1_13",460
"1903218","100_1_1",82
"1903218","101_1_13",367
"1904141","100_1_1",1260
"1904141","101_1_13",625
"1904142","100_1_1",132
"1904142","101_1_13",351
"1904143","100_1_1",24
"1904143","101_1_13",1081
"1904144","100_1_1",49
"1904144","101_1_13",141
"1904145","100_1_1",932
"1904145","101_1_13",303
"1904147","100_1_1",0
"1904147","101_1_13",281
"1904148","100_1_1",152
"1904148","101_1_13",47
"1904149","100_1_1",81
"1904149","101_1_13",1117
"1904150","100_1_1",325
"1904150","101_1_13",65
"1904151","100_1_1",199
"1904151","101_1_13",218
"1904152","100_1_1",113
"1904152","101_1_13",269
"1904153","100_1_1",139
"1904153","101_1_13",293
"1904154","100_1_1",617
"1904154","101_1_13",238
"1904155","100_1_1",120
"1904155","101_1_13",19
"1904156","100_1_1",137
"1904156","101_1_13",324
"1904158","100_1_1",241
"1904158","101_1_13",324
"1904159","100_1_1",191
"1904159","101_1_13",659
"1904160","100_1_1",165
"1904160","101_1_13",236
"1904161","100_1_1",87
"1904161","101_1_13",917
"1904162","100_1_1",169
"1904162","101_1_13",1390
"1904163","100_1_1",74
"1904163","101_1_13",306
"1904164","100_1_1",202
"1904164","101_1_13",361
"1904165","100_1_1",873
"1904165","101_1_13",323
"1904166","100_1_1",830
"1904166","101_1_13",12
"1904167","100_1_1",116
"1904167","101_1_13",78
"1904168","100_1_1",728
"1904168","101_1_13",362
"1904170","100_1_1",423
"1904170","101_1_13",33
"1904171","100_1_1",434
"1904171","101_1_13",25
"1904173","100_1_1",539
"1904173","101_1_13",454
"1904174","100_1_1",587
"1904174","101_1_13",112
"1904175","100_1_1",297
"1904175","101_1_13",50
"1904176","100_1_1",51
"1904176","101_1_13",1647
"1904177","100_1_1",591
"1904177","101_1_13",451
"1904210","100_1_1",152
"1904210","101_1_13",26
"1904211","100_1_1",430
"1904211","101_1_13",5
"1904212","100_1_1",8
"1904212","101_1_13",50
"1904213","100_1_1",505
"1904213","101_1_13",169
"1905057","100_1_1",563
"1905057","101_1_13",952
"1905058","100_1_1",424
"1905058","101_1_13",1013
"1905059","100_1_1",356
"1905059","101_1_13",996
"1905060","100_1_1",354
"1905060","101_1_13",662
"1905061","100_1_1",149
"1905061","101_1_13",202
"1905062","100_1_1",41
"1905062","101_1_13",227
"1905063","100_1_1",356
"1905063","101_1_13",517
"1905064","100_1_1",373
"1905064","101_1_13",1797
"1905065","100_1_1",67
"1905065","101_1_13",456
"1905067","100_1_1",343
"1905067","101_1_13",77
"1905068","100_1_1",182
"1905068","101_1_13",112
"1905069","100_1_1",158
"1905069","101_1_13",89
"1905070","100_1_1",350
"1905070","101_1_13",612
"1905071","100_1_1",85
"1905071","101_1_13",590
"1905072","100_1_1",195
"1905072","101_1_13",448
"1905073","100_1_1",1066
"1905073","101_1_13",348
"1905074","100_1_1",522
"1905074","101_1_13",987
"1905075","100_1_1",20
"1905075","101_1_13",70
"1905077","100_1_1",27
"1905077","101_1_13",36
"1905078","100_1_1",41
"1905078","101_1_13",139
"1905079","100_1_1",170
"1905079","101_1_13",390
"1905080","100_1_1",240
"1905080","101_1_13",76
"1905081","100_1_1",171
"1905081","101_1_13",931
"1905082","100_1_1",958
"1905082","101_1_13",605
"1905083","100_1_1",117
"1905083","101_1_13",1121
"1905084","100_1_1",177
"1905084","101_1_13",260
"1905085","100_1_1",279
"1905085","101_1_13",1480
"1905086","100_1_1",200
"1905086","101_1_13",193
"1905087","100_1_1",364
"1905087","101_1_13",448
"1905088","100_1_1",251
"1905088","101_1_13",563
"1905089","100_1_1",750
"1905089","101_1_13",88
"1905090","100_1_1",129
"1905090","101_1_13",593
"1905091","100_1_1",906
"1905091","101_1_13",446
"1905092","100_1_1",788
"1905092","101_1_13",496
"1905093","100_1_1",1258
"1905093","101_1_13",800
"1905094","100_1_1",358
"1905094","101_1_13",122
"1905095","100_1_1",279
"1905095","101_1_13",27
"1905096","100_1_1",464
"1905096","101_1_13",27
"1905097","100_1_1",133
"1905097","101_1_13",546
"1905098","100_1_1",513
"1905098","101_1_13",69
"1905200","100_1_1",158
"1905200","101_1_13",1609
"1905201","100_1_1",492
"1905201","101_1_13",537
"1905202","100_1_1",180
"1905202","101_1_13",121
"1905203","100_1_1",289
"1905203","101_1_13",326
"1906178","100_1_1",410
"1906178","101_1_13",784
"1906179","100_1_1",316
"1906179","101_1_13",555
"1906180","100_1_1",100
"1906180","101_1_13",1023
"1906181","100_1_1",37
"1906181","101_1_13",280
"1906182","100_1_1",459
"1906182","101_1_13",1650
"1906183","100_1_1",93
"1906183","101_1_13",1662
"1906185","100_1_1",326
"1906185","101_1_13",851
"1906187","100_1_1",145
"1906187","101_1_13",642
"1906188","100_1_1",6
"1906188","101_1_13",111
"1906189","100_1_1",284
"1906189","101_1_13",776
"1906190","100_1_1",165
"1906190","101_1_13",1755
"1906193","100_1_1",146
"1906193","101_1_13",945
"1906194","100_1_1",31
"1906194","101_1_13",15
"1906214","100_1_1",114
"1906214","101_1_13",1058
"1906215","100_1_1",33
"1906215","101_1_13",154
"1906216","100_1_1",161
"1906216","101_1_13",137
"1907099","100_1_1",236
"1907099","101_1_13",838
"1907100","100_1_1",441
"1907100","101_1_13",504
"1907101","100_1_1",210
"1907101","101_1_13",562
"1907102","100_1_1",133
"1907102","101_1_13",364
"1907103","100_1_1",458
"1907103","101_1_13",294
"1907104","100_1_1",408
"1907104","101_1_13",432
"1907105","100_1_1",16
"1907105","101_1_13",48
"1907106","100_1_1",27
"1907106","101_1_13",32
"1907107","100_1_1",132
"1907107","101_1_13",269
"1907108","100_1_1",943
"1907108","101_1_13",634
"1907109","100_1_1",283
"1907109","101_1_13",433
"1907110","100_1_1",26
"1907110","101_1_13",187
"1907111","100_1_1",34
"1907111","101_1_13",322
"1907112","100_1_1",167
"1907112","101_1_13",58
"1907113","100_1_1",23
"1907113","101_1_13",23
"1907204","100_1_1",144
"1907204","101_1_13",189
"1907205","100_1_1",105
"1907205","101_1_13",402
"1907206","100_1_1",88
"1907206","101_1_13",523
"1907219","100_1_1",891
"1907219","101_1_13",610
"2001001","100_1_1",319
"2001001","101_1_13",153
"2001002","100_1_1",797
"2001002","101_1_13",199
"2001003","100_1_1",239
"2001003","101_1_13",2387
"2001004","100_1_1",296
"2001004","101_1_13",1089
"2001005","100_1_1",365
"2001005","101_1_13",1901
"2001006","100_1_1",855
"2001006","101_1_13",2285
"2001007","100_1_1",3133
"2001007","101_1_13",1359
"2001008","100_1_1",3312
"2001008","101_1_13",1461
"2001009","100_1_1",1039
"2001009","101_1_13",1880
"2001010","100_1_1",2304
"2001010","101_1_13",1553
"2001011","100_1_1",1488
"2001011","101_1_13",560
"2001012","100_1_1",2105
"2001012","101_1_13",75
"2001013","100_1_1",880
"2001013","101_1_13",68
"2001014","100_1_1",49
"2001014","101_1_13",820
"2001015","100_1_1",276
"2001015","101_1_13",1107
"2001016","100_1_1",1200
"2001016","101_1_13",236
"2001017","100_1_1",56
"2001017","101_1_13",683
"2001018","100_1_1",200
"2001018","101_1_13",669
"2001087","100_1_1",1465
"2001087","101_1_13",674
"2001088","100_1_1",95
"2001088","101_1_13",803
"2001089","100_1_1",94
"2001089","101_1_13",317
"2002019","100_1_1",81
"2002019","101_1_13",210
"2002020","100_1_1",612
"2002020","101_1_13",995
"2002021","100_1_1",366
"2002021","101_1_13",381
"2002022","100_1_1",416
"2002022","101_1_13",676
"2002023","100_1_1",278
"2002023","101_1_13",1780
"2002024","100_1_1",1360
"2002024","101_1_13",208
"2002025","100_1_1",951
"2002025","101_1_13",1419
"2002026","100_1_1",383
"2002026","101_1_13",892
"2002027","100_1_1",208
"2002027","101_1_13",595
"2002028","100_1_1",396
"2002028","101_1_13",249
"2002029","100_1_1",26
"2002029","101_1_13",22
"2003077","100_1_1",2877
"2003077","101_1_13",49
"2003078","100_1_1",1452
"2003078","101_1_13",30
"2003079","100_1_1",2889
"2003079","101_1_13",38
"2003080","100_1_1",1686
"2003080","101_1_13",32
"2003081","100_1_1",1542
"2003081","101_1_13",133
"2003082","100_1_1",460
"2003082","101_1_13",237
"2003083","100_1_1",674
"2003083","101_1_13",164
"2003084","100_1_1",361
"2003084","101_1_13",611
"2003085","100_1_1",667
"2003085","101_1_13",219
"2003086","100_1_1",1091
"2003086","101_1_13",697
"2003096","100_1_1",384
"2003096","101_1_13",267
"2003097","100_1_1",554
"2003097","101_1_13",76
"2003098","100_1_1",238
"2003098","101_1_13",122
"2004030","100_1_1",461
"2004030","101_1_13",132
"2004031","100_1_1",1470
"2004031","101_1_13",1172
"2004032","100_1_1",870
"2004032","101_1_13",320
"2005065","100_1_1",1145
"2005065","101_1_13",212
"2005066","100_1_1",1638
"2005066","101_1_13",57
"2005067","100_1_1",118
"2005067","101_1_13",22
"2005068","100_1_1",415
"2005068","101_1_13",250
"2005069","100_1_1",237
"2005069","101_1_13",1171
"2005070","100_1_1",1640
"2005070","101_1_13",720
"2005071","100_1_1",1139
"2005071","101_1_13",651
"2005072","100_1_1",902
"2005072","101_1_13",199
"2005073","100_1_1",651
"2005073","101_1_13",421
"2005074","100_1_1",951
"2005074","101_1_13",260
"2005075","100_1_1",277
"2005075","101_1_13",130
"2005076","100_1_1",146
"2005076","101_1_13",102
"2005094","100_1_1",395
"2005094","101_1_13",570
"2005095","100_1_1",1111
"2005095","101_1_13",660
"2005099","100_1_1",896
"2005099","101_1_13",144
"2005100","100_1_1",442
"2005100","101_1_13",221
"2006048","100_1_1",352
"2006048","101_1_13",121
"2006049","100_1_1",316
"2006049","101_1_13",34
"2006050","100_1_1",3111
"2006050","101_1_13",297
"2006051","100_1_1",821
"2006051","101_1_13",35
"2006052","100_1_1",1260
"2006052","101_1_13",98
"2006053","100_1_1",1284
"2006053","101_1_13",25
"2006054","100_1_1",826
"2006054","101_1_13",83
"2006055","100_1_1",658
"2006055","101_1_13",29
"2006056","100_1_1",324
"2006056","101_1_13",86
"2006057","100_1_1",1035
"2006057","101_1_13",47
"2006058","100_1_1",419
"2006058","101_1_13",939
"2006059","100_1_1",179
"2006059","101_1_13",1478
"2006060","100_1_1",668
"2006060","101_1_13",1119
"2006061","100_1_1",2258
"2006061","101_1_13",97
"2006062","100_1_1",65
"2006062","101_1_13",1709
"2006063","100_1_1",798
"2006063","101_1_13",217
"2006064","100_1_1",129
"2006064","101_1_13",811
"2006092","100_1_1",1431
"2006092","101_1_13",119
"2006093","100_1_1",422
"2006093","101_1_13",108
"2006101","100_1_1",328
"2006101","101_1_13",305
"2007033","100_1_1",1556
"2007033","101_1_13",523
"2007034","100_1_1",765
"2007034","101_1_13",233
"2007035","100_1_1",974
"2007035","101_1_13",287
"2007036","100_1_1",1312
"2007036","101_1_13",439
"2007037","100_1_1",357
"2007037","101_1_13",100
"2007038","100_1_1",492
"2007038","101_1_13",227
"2007039","100_1_1",875
"2007039","101_1_13",301
"2007040","100_1_1",1365
"2007040","101_1_13",423
"2007041","100_1_1",1247
"2007041","101_1_13",582
"2007042","100_1_1",1390
"2007042","101_1_13",1064
"2007043","100_1_1",829
"2007043","101_1_13",369
"2007044","100_1_1",1010
"2007044","101_1_13",238
"2007045","100_1_1",1739
"2007045","101_1_13",633
"2007046","100_1_1",1143
"2007046","101_1_13",623
"2007047","100_1_1",541
"2007047","101_1_13",56
"2007090","100_1_1",687
"2007090","101_1_13",139
"2007091","100_1_1",752
"2007091","101_1_13",173
"2101001","100_1_1",2445
"2101001","101_1_13",685
"2101002","100_1_1",3392
"2101002","101_1_13",351
"2101003","100_1_1",1980
"2101003","101_1_13",676
"2101004","100_1_1",985
"2101004","101_1_13",1124
"2101005","100_1_1",2135
"2101005","101_1_13",2702
"2101006","100_1_1",1029
"2101006","101_1_13",1320
"2101007","100_1_1",1257
"2101007","101_1_13",664
"2101008","100_1_1",1510
"2101008","101_1_13",1598
"2101009","100_1_1",1221
"2101009","101_1_13",614
"2101010","100_1_1",1503
"2101010","101_1_13",866
"2101011","100_1_1",1080
"2101011","101_1_13",636
"2101012","100_1_1",964
"2101012","101_1_13",726
"2101013","100_1_1",644
"2101013","101_1_13",591
"2101014","100_1_1",2876
"2101014","101_1_13",1493
"2101015","100_1_1",1855
"2101015","101_1_13",2037
"2101016","100_1_1",1833
"2101016","101_1_13",473
"2101017","100_1_1",617
"2101017","101_1_13",785
"2101018","100_1_1",3108
"2101018","101_1_13",1019
"2101019","100_1_1",1692
"2101019","101_1_13",523
"2101020","100_1_1",1665
"2101020","101_1_13",1277
"2101021","100_1_1",1076
"2101021","101_1_13",640
"2101022","100_1_1",2167
"2101022","101_1_13",631
"2101023","100_1_1",2520
"2101023","101_1_13",573
"2101024","100_1_1",1274
"2101024","101_1_13",903
"2101025","100_1_1",3251
"2101025","101_1_13",508
"2101026","100_1_1",512
"2101026","101_1_13",221
"2101027","100_1_1",865
"2101027","101_1_13",366
"2101028","100_1_1",1363
"2101028","101_1_13",925
"2101029","100_1_1",2583
"2101029","101_1_13",1938
"2101030","100_1_1",630
"2101030","101_1_13",457
"2101031","100_1_1",1362
"2101031","101_1_13",769
"2101032","100_1_1",1243
"2101032","101_1_13",797
"2101033","100_1_1",1376
"2101033","101_1_13",1283
"2101034","100_1_1",2197
"2101034","101_1_13",906
"2101035","100_1_1",1428
"2101035","101_1_13",1496
"2101036","100_1_1",1705
"2101036","101_1_13",1081
"2101037","100_1_1",1489
"2101037","101_1_13",1158
"2101038","100_1_1",1626
"2101038","101_1_13",1336
"2101039","100_1_1",4183
"2101039","101_1_13",1640
"2101040","100_1_1",2888
"2101040","101_1_13",1221
"2101041","100_1_1",3967
"2101041","101_1_13",668
"2101042","100_1_1",945
"2101042","101_1_13",509
"2101043","100_1_1",747
"2101043","101_1_13",440
"2101044","100_1_1",2904
"2101044","101_1_13",1252
"2101045","100_1_1",2401
"2101045","101_1_13",183
"2101046","100_1_1",2011
"2101046","101_1_13",493
"2101047","100_1_1",2328
"2101047","101_1_13",522
"2101048","100_1_1",1375
"2101048","101_1_13",371
"2102063","100_1_1",2391
"2102063","101_1_13",994
"2102064","100_1_1",2319
"2102064","101_1_13",482
"2102065","100_1_1",1329
"2102065","101_1_13",1347
"2102066","100_1_1",344
"2102066","101_1_13",270
"2102067","100_1_1",2528
"2102067","101_1_13",2457
"2102068","100_1_1",873
"2102068","101_1_13",129
"2102069","100_1_1",20
"2102069","101_1_13",124
"2102070","100_1_1",2507
"2102070","101_1_13",618
"2102321","100_1_1",819
"2102321","101_1_13",18
"2103049","100_1_1",816
"2103049","101_1_13",394
"2103050","100_1_1",1321
"2103050","101_1_13",727
"2103051","100_1_1",914
"2103051","101_1_13",145
"2103052","100_1_1",1797
"2103052","101_1_13",1535
"2103053","100_1_1",509
"2103053","101_1_13",193
"2103054","100_1_1",708
"2103054","101_1_13",262
"2103055","100_1_1",1063
"2103055","101_1_13",459
"2103056","100_1_1",1210
"2103056","101_1_13",445
"2103057","100_1_1",1149
"2103057","101_1_13",649
"2103058","100_1_1",938
"2103058","101_1_13",491
"2103059","100_1_1",1972
"2103059","101_1_13",366
"2103060","100_1_1",1080
"2103060","101_1_13",133
"2103061","100_1_1",1364
"2103061","101_1_13",1076
"2103062","100_1_1",828
"2103062","101_1_13",424
"2104274","100_1_1",272
"2104274","101_1_13",63
"2104275","100_1_1",415
"2104275","101_1_13",156
"2104276","100_1_1",211
"2104276","101_1_13",231
"2104277","100_1_1",133
"2104277","101_1_13",396
"2104278","100_1_1",118
"2104278","101_1_13",281
"2104279","100_1_1",304
"2104279","101_1_13",48
"2104280","100_1_1",424
"2104280","101_1_13",73
"2104281","100_1_1",179
"2104281","101_1_13",102
"2104282","100_1_1",214
"2104282","101_1_13",155
"2104283","100_1_1",546
"2104283","101_1_13",98
"2104284","100_1_1",597
"2104284","101_1_13",64
"2104285","100_1_1",124
"2104285","101_1_13",91
"2104286","100_1_1",181
"2104286","101_1_13",85
"2105071","100_1_1",2304
"2105071","101_1_13",28
"2105072","100_1_1",1594
"2105072","101_1_13",25
"2105073","100_1_1",1014
"2105073","101_1_13",19
"2105074","100_1_1",1527
"2105074","101_1_13",17
"2105075","100_1_1",1167
"2105075","101_1_13",8
"2106147","100_1_1",639
"2106147","101_1_13",536
"2106148","100_1_1",698
"2106148","101_1_13",496
"2106149","100_1_1",590
"2106149","101_1_13",604
"2106151","100_1_1",523
"2106151","101_1_13",423
"2106152","100_1_1",1043
"2106152","101_1_13",92
"2106153","100_1_1",675
"2106153","101_1_13",600
"2106154","100_1_1",422
"2106154","101_1_13",572
"2106155","100_1_1",996
"2106155","101_1_13",156
"2106156","100_1_1",1636
"2106156","101_1_13",200
