"election_date","results_date","election_type","results_status","province_code","province_name_eng","province_name_dari","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_gender","party_name_dari","past_winner","final_winner","male_ps_votes","fem_ps_votes","kuchi_ps_votes","votes"
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",85,43,0,128
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",149,66,1,216
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",43,77,0,120
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",40,50,0,90
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",120,69,0,189
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",64,34,0,98
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",6117,2804,0,8921
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",54,31,0,85
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",172,129,1,302
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",125,90,0,215
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",40,32,0,72
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",129,101,0,230
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",23707,17305,319,41331
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",27111,15120,13,42244
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",159,143,2,304
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",47,50,0,97
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",21,52,0,73
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",103,58,0,161
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",NA,NA,"Eng. Moin‐ul‐din Ulfati",NA,NA,NA,NA,NA,49,22,0,71
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",NA,NA,"Mahbob‐U‐lah Koshani",NA,NA,NA,NA,NA,27,23,0,50
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",NA,NA,"Zabih‐U‐llah Ghazi Noristani",NA,NA,NA,NA,NA,53,47,0,100
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","18","SAMANGAN","سمنگان",NA,NA,"Zia‐ul‐haq Hafizi",NA,NA,NA,NA,NA,17,17,0,34
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",273,146,1,420
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",127,86,1,214
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",360,164,1,525
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",310,225,3,538
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",339,137,35,511
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",177,162,0,339
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",97,73,0,170
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",585,423,12,1020
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",2026,1019,106,3151
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",395,213,1,609
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",343,212,5,560
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",463,246,11,720
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",83,62,0,145
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",65,78,0,143
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",179,119,3,301
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",156,63,1,220
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",18261,13341,136,31738
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",109,54,0,163
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",308,152,4,464
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",81,58,2,141
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",68,55,1,124
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",139,91,0,230
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",65853,41642,2281,109776
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",77769,43989,861,122619
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",657,248,35,940
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",98,65,3,166
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",101,66,1,168
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",117,104,2,223
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",NA,NA,"Eng. Moin‐ul‐din Ulfati",NA,NA,NA,NA,NA,170,100,3,273
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",NA,NA,"Mahbob‐U‐lah Koshani",NA,NA,NA,NA,NA,182,160,0,342
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",NA,NA,"Zabih‐U‐llah Ghazi Noristani",NA,NA,NA,NA,NA,99,69,2,170
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","19","BALKH","بلخ",NA,NA,"Zia‐ul‐haq Hafizi",NA,NA,NA,NA,NA,57,44,0,101
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",376,363,1,740
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",238,315,0,553
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",321,221,1,543
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",315,276,1,592
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",599,406,0,1005
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",300,375,0,675
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",121,155,0,276
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",297,203,1,501
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",626,438,5,1069
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",381,318,0,699
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",222,204,1,427
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",255,273,5,533
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",116,155,1,272
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",87,107,0,194
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",336,229,2,567
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",166,137,0,303
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",3155,1546,1,4702
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",141,104,0,245
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",655,496,3,1154
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",100,154,0,254
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",107,122,0,229
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",229,285,0,514
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",40049,25364,356,65769
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",19627,9043,42,28712
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",692,464,1,1157
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",97,106,0,203
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",108,93,0,201
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",166,169,0,335
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",NA,NA,"Eng. Moin‐ul‐din Ulfati",NA,NA,NA,NA,NA,112,103,1,216
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",NA,NA,"Mahbob‐U‐lah Koshani",NA,NA,NA,NA,NA,94,94,0,188
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",NA,NA,"Zabih‐U‐llah Ghazi Noristani",NA,NA,NA,NA,NA,166,181,0,347
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","20","JUZJAN","جوزجان",NA,NA,"Zia‐ul‐haq Hafizi",NA,NA,NA,NA,NA,70,82,0,152
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",105,106,8,219
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",74,94,3,171
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",64,29,2,95
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",227,111,1,339
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",855,468,4,1327
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",82,107,2,191
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",56,47,2,105
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",204,158,2,364
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",689,288,133,1110
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",83,84,3,170
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",101,114,0,215
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",298,102,18,418
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",42,70,1,113
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",53,72,1,126
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",101,86,2,189
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",90,45,3,138
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",8758,5492,4,14254
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",65,32,3,100
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",139,166,3,308
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",41,60,0,101
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",47,61,1,109
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",105,89,4,198
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",28375,20508,734,49617
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",23505,11508,53,35066
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",146,168,0,314
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",59,119,1,179
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",39,54,1,94
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",92,122,6,220
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",NA,NA,"Eng. Moin‐ul‐din Ulfati",NA,NA,NA,NA,NA,70,49,0,119
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",NA,NA,"Mahbob‐U‐lah Koshani",NA,NA,NA,NA,NA,26,41,1,68
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",NA,NA,"Zabih‐U‐llah Ghazi Noristani",NA,NA,NA,NA,NA,50,38,0,88
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","21","SAR-I-PUL","سرپل",NA,NA,"Zia‐ul‐haq Hafizi",NA,NA,NA,NA,NA,50,35,0,85
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",199,308,6,513
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",106,112,1,219
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",123,168,1,292
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",282,246,0,528
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",518,901,3,1422
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",138,162,2,302
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",85,76,0,161
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",419,298,0,717
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",726,734,8,1468
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",232,372,0,604
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",205,141,0,346
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",167,149,26,342
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",81,138,4,223
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",107,178,0,285
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",171,164,1,336
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",89,95,0,184
2009-08-20,2009-11-03,"PRESIDENTIAL","FINAL","22","FARYAB","فارياب",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",3806,2351,2,6159
