"province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","pc_code","pc_name_eng","pc_name_dari","prelim_results_reporting","final_results_reporting","ps_planned_count","ps_prelim_reporting_count","ps_final_reporting_count","ps_male","ps_fem","ps_kuchi","est_voters","access_notes"
"16","BAGHLAN","بغلان","1601","PUL‐I‐KHUMRI","مرکزبغلان ‐ پلخمری","1601","PUL‐I‐KHUMRI","مرکزبغلان ‐ پلخمری","YES","1601232","Ghoro Shakh Mosque","مسجد غرو شاخ,","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602042","Baghlan Jadid Sports Club, Left of Girls School, Infront of","مقابل مرکز پوليس، طرف چپ مکتب نسوان, کلپ ورزشی بغلان ج","NO","NO",4,NA,NA,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602043","Char Shanbe Tepa School, West of Temori Village","شمال مسجد جامع‐غرب قريه تيموری, مکتب چھاد شنبه تيپه","NO","NO",3,NA,NA,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602044","Infront of Hassan Tala, Beside Arbab Juma Village","پھلوی قريه ارباب جمعه, بشرھای حسن تلل","YES","YES",3,2,2,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602045","Hofiani Hassan Tal, Infront of Bolak Mardad Village","مقابل قريه بولک مرداد, ھوفيانی حسن تال","YES","YES",4,2,2,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602046","Mangal Ha, Infront of Local Yard, Left of Aab Qul Village","چپ قريه آب قل ‐ مقابل حويلی ھای محلی, منگل ھا","NO","NO",4,NA,NA,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602047","New Baghlan Clinic, Second Street, East of Kota hai Shirk","سرک دوم، شرق کوته ھای شرکت, کلنيک بغلان جديد","YES","YES",4,4,2,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602048","Beside Kok Chenar Village, Qaisar Kheil","پھلوی قريه کوک چنار, قيصر خيل","NO","NO",3,NA,NA,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602049","East of Jar Khashak Village, Jar Khashak","شرق قريه جر خشک, جر خشک","NO","NO",3,NA,NA,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602050","Beside Jelawgir Noor Mohammad Village, Jelawgir","پھلوی قريه جلو گير نور محمد, جلوگير","NO","NO",3,NA,NA,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602051","Beside Mata Khel, Shahi Khel","پھلوی مته خيل, شاھی خيل","NO","NO",4,NA,NA,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602052","In the course of Shash Kapa Village, Aab Qul","در مسير قريه شش کپه, آب قل","NO","NO",3,NA,NA,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602053","Old City Clinic, Koche Mamoriat, in the course of Baghla","در کوچه ماموريت، در مسير بغلان پلخمری, کلنيک شھر کھنه","YES","YES",4,1,1,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602054","Mia Khel Shaheed School, Street 11, Wali Khel Village","سرک يازده، قريه ولی خيل, مکتب ميا گل شھيد","YES","YES",4,3,3,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602055","In the course of Nahrain Baghlan Road, Shaikh Jalal","در مسير سرک نھرين بغلان, شيخ جلال","YES","YES",4,1,1,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602056","New Baghlan Girls High School","مقابل ولسوالی بغلان, ليسه نسوان بغلان جديد","YES","YES",4,4,3,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602057","New Baghlan Municipality Club, In front of Boys High Sc","مقابل ليسه ذکور‐ طرف چپ سرک پلخمری, کلوپ شھروالی بغلان","YES","YES",4,4,4,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602058","Old City Mosque, Beside the Public Market, West of City","غرب شھر‐متوسل به مارکيت عامه, مسجد شھر کھنه","YES","YES",4,2,1,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602059","Sugar Industry Boys High School, Street 1 of Industrial B","سرک اول بغلان صنعتی, فابريکه قند ليسه ذکور","YES","YES",4,4,4,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602060","Zarina High School, Mamorin Street beside Agriculture","سرک مامورين پھلوی باغ زراعت, ليسه زرينه","YES","YES",4,4,4,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602061","Street 12, Khwaja Khan Baba","سرک دوازده, خواجه خان بابا","NO","NO",4,NA,NA,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602062","New Baghlan Big Mosqe, Infront of Kota‐e‐Setara, In the","در مسير قريه تاجکان‐رودرروی کوته ستاره, مسجد جامع بغلان جد","YES","YES",4,3,3,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602063","New Baghlan Public Health Department, Beside Kota‐e‐","پھلوی کوته ستاره, صحت عامه بغلان جديد","YES","YES",4,4,3,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602064","South of Dasht‐e‐Gabar, north of Azim Shor, Baisaqal","جنوب دشت گبر شمال عظيم شور, بايسقال","NO","NO",4,NA,NA,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602065","Arab ha Suburb, Left of Qaisar Khel","طرف چپ قيصر خيل, قشلاق عرب ھا","NO","NO",4,NA,NA,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602066","Qara Bagh Village near Ali Khwaja Village, Aab Qol","نزديک قريه علی خواجه قريه قره باغ, آب قول","NO","NO",4,NA,NA,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602067","Beside Old City Right of Street 8, Hasan Tal Nazukmir","پھلوی شھر کھنه راست سرک ھشت, حسن تال نازکمير","NO","NO",4,NA,NA,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602068","Baisaqal Village Main Street Beside Zarif Qandahari, Abd","سرک عمومی قريه بايسقال پھلوی ظريف قندھاری, عبدالله جان","NO","NO",4,NA,NA,1,1,2,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602069","Gabar Desert, Infront of Mawlawi Allahdad Village","مقابل قريه مولوی الله دات, دشت گبر","NO","NO",3,NA,NA,1,0,2,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602070","Mullah Najeeb Village near the River, Zaman Khel Gadih","داخل قريه ملا نجيب نزديک دريا, زمان خيل گاديھا","NO","NO",4,NA,NA,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602071","Ghulam Mahiuddin Mosque, Yaka toot","مسجدغلام مھی الدين, يکه توت","NO","NO",3,NA,NA,1,0,2,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602072","Mullah Qadir Village, Azim Shor","قريه ملا قدير, عظيم شور","NO","NO",3,NA,NA,1,0,2,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602073","Patan Khel, Cham Qaha","پتن خيل, چم قاعه","NO","NO",5,NA,NA,2,1,2,3000,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602074","Tapa Abubaker, Abubaker","باللای تپه ابوبکر, ابوبکر","NO","NO",3,NA,NA,1,0,2,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602233","Rahis Payenda School","مکتب ريس پاينده جان,","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602234","White Mosque","مسجد سفيد,","NO","NO",3,NA,NA,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602235","Haji Delawar Mosque","مسجد قريه حاجی دلاور,","NO","NO",3,NA,NA,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602236","Hamat Khail mosque","مسجد ھمت خيل,","NO","NO",3,NA,NA,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1602","BAGHLAN JADEED","بغلان جيد","1602","BAGHLAN JADEED","بغلان جيد","NO","1602237","Torani ah Village","قشلاق تورانی ھا,","NO","NO",2,NA,NA,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603075","Beside Jangaghli, Jangaghli","پھلوی جنگآغلی, جنگاغلی","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603076","In the course of Dahana‐e‐Ghori wa Shalkato, Shalkato","در مسير دھنه غوری و شلکتو, شلکتو","YES","YES",3,3,2,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603077","Bekh Village, In the course of Dahana Ghori wa Bekh Vill","در مسيردھنه غوری و سرک قريه بيخ, قريه بيخ","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603078","Wakhshak, In the course of Dahana Ghori wa Wakhchar","در مسير سرک دھنه غوری و وخچار, وخشک","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603079","In the course of Dahana‐e‐Ghori wa Tandara, Tandara","در مسير دھنه غوری و تندره, تندره","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603080","In the course of Dahana‐e‐Ghori wa Dashtak‐e‐Ali Jam,","در مسير دھنه غوری و دشتک علی جم, دشتک","YES","YES",3,2,2,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603081","In the course of Dahana‐e‐Ghori wa Charmaab, Charma","در مسير دھنه غوری و چرمآب, چرم آب بالا","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603082","Tepa Qol Sangak, Dahana‐e‐Ghori Tepa Sangak","دھنه غوری تيپه سنگک, تپه قل سنگک","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603083","Larkhwabi Mohammad Naeem, in the course of Dahana","لرخوابی محمد نعيم، در مسر دھنه غوری, لرخوابی محمد نعيم","YES","YES",3,3,2,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603084","In the course of Dahana‐e‐Ghori wa Pasha Qul, Pasha Q","در مسير دھنه غوری و پشه قل, پشه قل","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603085","District Center, In the course of Dahana‐e‐Ghori Pul‐e‐K","در مسير دھنه غوری پلخمری دوشه, مرکز ولسوالی","YES","YES",2,2,1,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603086","In the course of Dahana‐e‐Ghori wa Khwaja Pak, Taran K","در مسير سرک دھنه غوری و خواجه پاک, دره تران خواجه پاک","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603087","In the course of Dahana‐e‐Ghori Sayad wa Khushk, Tajik","در مسير دھنه غوری صياد وخشک, تاجک ھای دھنه","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603088","In the course of Dahana‐e‐Ghori Pul‐e‐Khumri Doshi, Ka","در مسير دھنه غوری‐پلخمری دوشی, کمپيرک بالا","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603089","Aash Khwaja Village, Shalkato","داخل قريه آش خواجه, شلکتو","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603090","Beside the Grave of Ali Mohammad","پھلوی مکتب قبر علی محمد, قبر علی محمد","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603091","Qandahari Suburb, Beside Khadrana","پھلوی خدرانه, قنداری قشلاق","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603092","Near Daria Goraan, Haji Bashir","نزديک دريا گورگان, حاحی بشر","YES","YES",2,2,2,0,0,2,1200,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603238","Sorkhak","سرخک,","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1603","DHANA‐I‐GHORI","دھنه غوری","1603","DHANA‐I‐GHORI","دھنه غوری","NO","1603239","Khowajack jarob","خواجک جاروب,","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604093","Near Rubat Clinic in the course of Surkh Aab River, Ruba","نزديک کلنيک رباط در مسير دريای سرخ آب, رباط","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604094","Infront of Public Houses and Bagh‐e‐Bala, Talakhtan","مقابل خانه ھای عامه و باغ بالا, تلختان","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604095","Shotor Jangal, Taala Street, Infront of Kalan Guzar","مقابل کلان گزر، سرک تاله, شترجنگل","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604096","Infront of the river near the Public Houses, Kalan Guzar","مقابل دريا نزديک خانه ھای عامه, کلان گذر","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604097","Infront of the river near the Public Houses, Chehl Kapa","مقابل دريا نزديک خانه ھای عامه, چھل کپه","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604098","Beside Doshi Studio near Agriculture Directorate, Qala K","پھلوی استديوی دوشی نزديک مديريت زراعت, قلعه کيان","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604099","Infront of Doshi Khenjan Street near Beyd Dara Bridge,","مقابل سرک دوشی خنجان نزديک پل بيد دره, آواران کرو","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604100","In front of Zahrabi Street near the Mountain of Doshi Ce","مقابل سرک ظھرابی نزديک کوه, مرکز دوشی","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604101","Dosti School, In the course of Doshi and Khenjan Street,","در مسير سرک دوشی و خنجان‐ نزديک پل بيد دره, تغک، مکتب د","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604102","In front of River and Lower Houses of the Village, Zahra","مقابل دريا و خانه ھای پائين قريه, ظھرابی","YES","YES",3,2,2,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604103","Infront of Doshi Street, West of Kelagai Clinic, Kelagai","مقابل سرک دوشی غرب کلنيک کيله گی, کيله گی","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604104","In the course of Doshi Khenjan, West of Clinic and Mark","در مسيرسرک دوشی خنجان غرب کلنيک و مارکيت, پشته کنده سن","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604105","Beside Chardar Clinic, Chardar","پھلوی کلنيک چاردر, چار در","YES","YES",2,2,1,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604106","In Markaz‐e‐Doshi Larkhab Bridge, Zard Sang","بين مرکز دوشی پل لرخواب, رزد سنگ","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604107","Beside Zard Sang and Zahrabi Villages, Larkhwab","پھلوی زردسنگ و قريه ھای ظھرابی, لرخواب","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604108","Rah Gulak Valley, Khwaja Zaid","دره راه گلک, خواجه زيد","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604109","In the course of Doshi ‐Pul‐e‐Khumri Road, Qara Daka","در مسير سرک دوشی‐پلخمری, قره دکه","YES","YES",4,4,4,3,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604110","Doshi","دوشی ,","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604111","Khan Mohammad Naseri Village","داخل قريه, خان محمد ناصری","YES","YES",3,3,3,0,0,3,1800,"سرک"
"16","BAGHLAN","بغلان","1604","DOOSHI","دوشی","1604","DOOSHI","دوشی","NO","1604240","Zarghah Village mosque","مسجد قريه زارغه,","NO","NO",3,NA,NA,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1605","KHENJAN","خنجان","1605","KHENJAN","خنجان","NO","1605112","Beside Hospital‐ In the course of Kabul‐Pul‐e‐Khumri Ro","پھلوی شفاخانه‐ در مسير سرک کابل پلخمری, مرکز شھر خنجان","YES","YES",6,6,6,3,3,NA,3600,"سرک"
"16","BAGHLAN","بغلان","1605","KHENJAN","خنجان","1605","KHENJAN","خنجان","NO","1605113","Waliyan Village, In the course of Khenjan and Walyan","در مسير خنجان و وليان, قريه وليان","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1605","KHENJAN","خنجان","1605","KHENJAN","خنجان","NO","1605114","Khoshkak Bajga Village, In the course of Pul‐e‐Khumri Kh","در مسير سرک پلخمری و خنجان, قريه خوشکک باجگه","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1605","KHENJAN","خنجان","1605","KHENJAN","خنجان","NO","1605115","Lalmayee Village, In the course of Khenjan‐Kabul Road","در مسير سرک خنجان کابل, قريه للمه ئی","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1605","KHENJAN","خنجان","1605","KHENJAN","خنجان","NO","1605116","Beside Agricultural Lands, Gazan Payan","پھلوی زمين ھای زراعتی, گزان پايان","YES","YES",4,4,4,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1605","KHENJAN","خنجان","1605","KHENJAN","خنجان","NO","1605117","Bajaga Village, In the course of Khenjan Pul‐e‐Khumri Ro","در مسير سرک خنجان پلخمری, قريه باجگه","YES","YES",2,2,1,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1605","KHENJAN","خنجان","1605","KHENJAN","خنجان","NO","1605118","Amrod Desert, South of Bano and Khenjan Road","جنوب سرک بنو و خنجان, دشت امرود","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1605","KHENJAN","خنجان","1605","KHENJAN","خنجان","NO","1605119","Khob Dara, Khob Dara Village","ميان قريه خوب دره, خوب دره","YES","YES",2,2,1,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1605","KHENJAN","خنجان","1605","KHENJAN","خنجان","NO","1605241","faraq dara mosque","مسجد فراق دره,","YES","YES",2,2,2,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1606","BANO ANDARAB","اندراب","1606","BANO ANDARAB","اندراب","NO","1606120","Yoch Village, Beside the River and the Street near Yoch","پھلوی دريا و سرک نزديک يوچ کپه, قريه يوچ","YES","YES",4,4,4,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1606","BANO ANDARAB","اندراب","1606","BANO ANDARAB","اندراب","NO","1606121","Sar Pul Village, North of Mountain and Near the River","طرف شمال کوه‐ و نزديک دريا, قريه سرپل","YES","YES",4,4,4,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1606","BANO ANDARAB","اندراب","1606","BANO ANDARAB","اندراب","NO","1606122","Kashan Abad Village Mosque, Beside Pul‐e‐Kuhna Villag","پھلوی قريه پل کھنه ميان قريه دھن کشن آباد, مسجد قريه کشن آباد","YES","YES",4,4,3,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1606","BANO ANDARAB","اندراب","1606","BANO ANDARAB","اندراب","NO","1606123","Center of Bano City, Beside the River, Infront of Mounta","پھلوی دريا مقابل کوه, مرکز شھر بنو","YES","YES",4,4,4,2,2,NA,2400,"سرک"
"16","BAGHLAN","بغلان","1606","BANO ANDARAB","اندراب","1606","BANO ANDARAB","اندراب","NO","1606124","Khoshdara, Beside Woch Village near the River","پھلوی قريه وچ نزديک دريا, خوشدره","YES","YES",3,3,3,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1606","BANO ANDARAB","اندراب","1606","BANO ANDARAB","اندراب","NO","1606125","Kaftar Khana Village, Beside Woch Village Behind the Ri","پھلوی قريه وچ عقب دريا, قريه کفتر خانه","YES","YES",3,3,2,2,1,NA,1800,"سرک"
"16","BAGHLAN","بغلان","1606","BANO ANDARAB","اندراب","1606","BANO ANDARAB","اندراب","NO","1606126","In the course of Daragi and Khwaja Street ‐ Close to Dar","در مسير دره گی و سرک خواجه‐ متوصل به کوه, دره گی خوج","YES","YES",2,2,1,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1606","BANO ANDARAB","اندراب","1606","BANO ANDARAB","اندراب","NO","1606127","Sapich Village, near Selbord, Sapich","نزديک سيلبرد، داخل قريه سپيچ, سپيچ","YES","YES",2,2,1,1,1,NA,1200,"سرک"
"16","BAGHLAN","بغلان","1606","BANO ANDARAB","اندراب","1606","BANO ANDARAB","اندراب","NO","1606242","laghak mosque","مسجد لغک,","YES","YES",2,2,2,1,1,NA,1200,"سرک"
