"province_code","pc_code","ps_code","scan_filename","target_url"
"12","1208086","1208086-05","1208086-05-F_cr_13326.png","https://edss.iec.org.af/invalid/12/1208/1208086/1208086-05-F_cr_13326.png"
"12","1208089","1208089-04","1208089-04-F_cr_13340.png","https://edss.iec.org.af/invalid/12/1208/1208089/1208089-04-F_cr_13340.png"
"12","1208089","1208089-05","1208089-05-F_cr_13341.png","https://edss.iec.org.af/invalid/12/1208/1208089/1208089-05-F_cr_13341.png"
"12","1208094","1208094-01","1208094-01-M_cr_13343.png","https://edss.iec.org.af/invalid/12/1208/1208094/1208094-01-M_cr_13343.png"
"12","1208094","1208094-02","1208094-02-M_cr_13344.png","https://edss.iec.org.af/invalid/12/1208/1208094/1208094-02-M_cr_13344.png"
"12","1208094","1208094-03","1208094-03-M_cr_13345.png","https://edss.iec.org.af/invalid/12/1208/1208094/1208094-03-M_cr_13345.png"
"12","1208094","1208094-04","1208094-04-M_cr_13346.png","https://edss.iec.org.af/invalid/12/1208/1208094/1208094-04-M_cr_13346.png"
"12","1208094","1208094-05","1208094-05-M_cr_13347.png","https://edss.iec.org.af/invalid/12/1208/1208094/1208094-05-M_cr_13347.png"
"12","1208094","1208094-06","1208094-06-F_cr_13348.png","https://edss.iec.org.af/invalid/12/1208/1208094/1208094-06-F_cr_13348.png"
"12","1208094","1208094-07","1208094-07-F_cr_13349.png","https://edss.iec.org.af/invalid/12/1208/1208094/1208094-07-F_cr_13349.png"
"12","1208097","1208097-01","1208097-01-M_cr_13350.png","https://edss.iec.org.af/invalid/12/1208/1208097/1208097-01-M_cr_13350.png"
"12","1208097","1208097-02","1208097-02-M_cr_13351.png","https://edss.iec.org.af/invalid/12/1208/1208097/1208097-02-M_cr_13351.png"
"12","1208097","1208097-04","1208097-04-M_cr_13353.png","https://edss.iec.org.af/invalid/12/1208/1208097/1208097-04-M_cr_13353.png"
"12","1208097","1208097-05","1208097-05-F_cr_13354.png","https://edss.iec.org.af/invalid/12/1208/1208097/1208097-05-F_cr_13354.png"
"12","1208101","1208101-01","1208101-01-M_cr_13355.png","https://edss.iec.org.af/invalid/12/1208/1208101/1208101-01-M_cr_13355.png"
"12","1208101","1208101-02","1208101-02-M_cr_13356.png","https://edss.iec.org.af/invalid/12/1208/1208101/1208101-02-M_cr_13356.png"
"12","1208101","1208101-03","1208101-03-M_cr_13357.png","https://edss.iec.org.af/invalid/12/1208/1208101/1208101-03-M_cr_13357.png"
"12","1208101","1208101-04","1208101-04-F_cr_13358.png","https://edss.iec.org.af/invalid/12/1208/1208101/1208101-04-F_cr_13358.png"
"12","1209105","1209105-04","1209105-04-F_cr_13370.png","https://edss.iec.org.af/invalid/12/1209/1209105/1209105-04-F_cr_13370.png"
"12","1209105","1209105-05","1209105-05-F_cr_13371.png","https://edss.iec.org.af/invalid/12/1209/1209105/1209105-05-F_cr_13371.png"
"12","1209106","1209106-03","1209106-03-F_cr_13374.png","https://edss.iec.org.af/invalid/12/1209/1209106/1209106-03-F_cr_13374.png"
"12","1209107","1209107-02","1209107-02-M_cr_13376.png","https://edss.iec.org.af/invalid/12/1209/1209107/1209107-02-M_cr_13376.png"
"12","1209107","1209107-03","1209107-03-F_cr_13377.png","https://edss.iec.org.af/invalid/12/1209/1209107/1209107-03-F_cr_13377.png"
"12","1209108","1209108-03","1209108-03-F_cr_13380.png","https://edss.iec.org.af/invalid/12/1209/1209108/1209108-03-F_cr_13380.png"
"12","1209109","1209109-05","1209109-05-F_cr_13385.png","https://edss.iec.org.af/invalid/12/1209/1209109/1209109-05-F_cr_13385.png"
"12","1209110","1209110-01","1209110-01-M_cr_13386.png","https://edss.iec.org.af/invalid/12/1209/1209110/1209110-01-M_cr_13386.png"
"12","1209110","1209110-07","1209110-07-F_cr_13392.png","https://edss.iec.org.af/invalid/12/1209/1209110/1209110-07-F_cr_13392.png"
"12","1209110","1209110-08","1209110-08-F_cr_13393.png","https://edss.iec.org.af/invalid/12/1209/1209110/1209110-08-F_cr_13393.png"
"12","1209111","1209111-01","1209111-01-M_cr_13395.png","https://edss.iec.org.af/invalid/12/1209/1209111/1209111-01-M_cr_13395.png"
"12","1209111","1209111-03","1209111-03-M_cr_13397.png","https://edss.iec.org.af/invalid/12/1209/1209111/1209111-03-M_cr_13397.png"
"12","1209111","1209111-04","1209111-04-M_cr_13398.png","https://edss.iec.org.af/invalid/12/1209/1209111/1209111-04-M_cr_13398.png"
"12","1209111","1209111-05","1209111-05-M_cr_13399.png","https://edss.iec.org.af/invalid/12/1209/1209111/1209111-05-M_cr_13399.png"
"12","1209111","1209111-07","1209111-07-M_cr_13401.png","https://edss.iec.org.af/invalid/12/1209/1209111/1209111-07-M_cr_13401.png"
"12","1209111","1209111-08","1209111-08-F_cr_13402.png","https://edss.iec.org.af/invalid/12/1209/1209111/1209111-08-F_cr_13402.png"
"12","1209111","1209111-09","1209111-09-F_cr_13403.png","https://edss.iec.org.af/invalid/12/1209/1209111/1209111-09-F_cr_13403.png"
"12","1209111","1209111-10","1209111-10-F_cr_13404.png","https://edss.iec.org.af/invalid/12/1209/1209111/1209111-10-F_cr_13404.png"
"12","1209112","1209112-05","1209112-05-F_cr_13409.png","https://edss.iec.org.af/invalid/12/1209/1209112/1209112-05-F_cr_13409.png"
"12","1209113","1209113-08","1209113-08-F_cr_13417.png","https://edss.iec.org.af/invalid/12/1209/1209113/1209113-08-F_cr_13417.png"
"12","1209113","1209113-09","1209113-09-F_cr_13418.png","https://edss.iec.org.af/invalid/12/1209/1209113/1209113-09-F_cr_13418.png"
"12","1210114","1210114-04","1210114-04-F_cr_13422.png","https://edss.iec.org.af/invalid/12/1210/1210114/1210114-04-F_cr_13422.png"
"12","1210115","1210115-03","1210115-03-F_cr_13425.png","https://edss.iec.org.af/invalid/12/1210/1210115/1210115-03-F_cr_13425.png"
"12","1210115","1210115-04","1210115-04-F_cr_13426.png","https://edss.iec.org.af/invalid/12/1210/1210115/1210115-04-F_cr_13426.png"
"12","1210117","1210117-03","1210117-03-M_cr_13433.png","https://edss.iec.org.af/invalid/12/1210/1210117/1210117-03-M_cr_13433.png"
"12","1210120","1210120-05","1210120-05-F_cr_13448.png","https://edss.iec.org.af/invalid/12/1210/1210120/1210120-05-F_cr_13448.png"
"12","1210120","1210120-06","1210120-06-F_cr_13449.png","https://edss.iec.org.af/invalid/12/1210/1210120/1210120-06-F_cr_13449.png"
"12","1210122","1210122-03","1210122-03-F_cr_13457.png","https://edss.iec.org.af/invalid/12/1210/1210122/1210122-03-F_cr_13457.png"
"12","1210122","1210122-04","1210122-04-F_cr_13458.png","https://edss.iec.org.af/invalid/12/1210/1210122/1210122-04-F_cr_13458.png"
"12","1210123","1210123-01","1210123-01-M_cr_13459.png","https://edss.iec.org.af/invalid/12/1210/1210123/1210123-01-M_cr_13459.png"
"12","1210123","1210123-05","1210123-05-F_cr_13463.png","https://edss.iec.org.af/invalid/12/1210/1210123/1210123-05-F_cr_13463.png"
"12","1210123","1210123-06","1210123-06-F_cr_13464.png","https://edss.iec.org.af/invalid/12/1210/1210123/1210123-06-F_cr_13464.png"
"12","1211135","1211135-02","1211135-02-M_cr_13481.png","https://edss.iec.org.af/invalid/12/1211/1211135/1211135-02-M_cr_13481.png"
"12","1211138","1211138-03","1211138-03-F_cr_13486.png","https://edss.iec.org.af/invalid/12/1211/1211138/1211138-03-F_cr_13486.png"
"12","1211139","1211139-01","1211139-01-M_cr_13487.png","https://edss.iec.org.af/invalid/12/1211/1211139/1211139-01-M_cr_13487.png"
"12","1211140","1211140-02","1211140-02-F_cr_13492.png","https://edss.iec.org.af/invalid/12/1211/1211140/1211140-02-F_cr_13492.png"
"12","1211141","1211141-05","1211141-05-F_cr_13497.png","https://edss.iec.org.af/invalid/12/1211/1211141/1211141-05-F_cr_13497.png"
"12","1211142","1211142-01","1211142-01-M_cr_13498.png","https://edss.iec.org.af/invalid/12/1211/1211142/1211142-01-M_cr_13498.png"
"12","1211151","1211151-05","1211151-05-F_cr_13535.png","https://edss.iec.org.af/invalid/12/1211/1211151/1211151-05-F_cr_13535.png"
"12","1211152","1211152-01","1211152-01-M_cr_13538.png","https://edss.iec.org.af/invalid/12/1211/1211152/1211152-01-M_cr_13538.png"
"12","1211154","1211154-03","1211154-03-F_cr_13548.png","https://edss.iec.org.af/invalid/12/1211/1211154/1211154-03-F_cr_13548.png"
"12","1212155","1212155-06","1212155-06-F_cr_13554.png","https://edss.iec.org.af/invalid/12/1212/1212155/1212155-06-F_cr_13554.png"
"12","1212156","1212156-05","1212156-05-F_cr_13559.png","https://edss.iec.org.af/invalid/12/1212/1212156/1212156-05-F_cr_13559.png"
"12","1212156","1212156-06","1212156-06-F_cr_13560.png","https://edss.iec.org.af/invalid/12/1212/1212156/1212156-06-F_cr_13560.png"
"12","1212157","1212157-05","1212157-05-F_cr_13565.png","https://edss.iec.org.af/invalid/12/1212/1212157/1212157-05-F_cr_13565.png"
"12","1212158","1212158-05","1212158-05-F_cr_13570.png","https://edss.iec.org.af/invalid/12/1212/1212158/1212158-05-F_cr_13570.png"
"12","1212159","1212159-02","1212159-02-M_cr_13572.png","https://edss.iec.org.af/invalid/12/1212/1212159/1212159-02-M_cr_13572.png"
"12","1212159","1212159-03","1212159-03-M_cr_13573.png","https://edss.iec.org.af/invalid/12/1212/1212159/1212159-03-M_cr_13573.png"
"12","1212159","1212159-05","1212159-05-F_cr_13575.png","https://edss.iec.org.af/invalid/12/1212/1212159/1212159-05-F_cr_13575.png"
"12","1212160","1212160-04","1212160-04-F_cr_13579.png","https://edss.iec.org.af/invalid/12/1212/1212160/1212160-04-F_cr_13579.png"
"12","1212160","1212160-05","1212160-05-F_cr_13580.png","https://edss.iec.org.af/invalid/12/1212/1212160/1212160-05-F_cr_13580.png"
"12","1213163","1213163-02","1213163-02-F_cr_13583.png","https://edss.iec.org.af/invalid/12/1213/1213163/1213163-02-F_cr_13583.png"
"12","1213164","1213164-01","1213164-01-M_cr_13584.png","https://edss.iec.org.af/invalid/12/1213/1213164/1213164-01-M_cr_13584.png"
"12","1213164","1213164-02","1213164-02-M_cr_13585.png","https://edss.iec.org.af/invalid/12/1213/1213164/1213164-02-M_cr_13585.png"
"12","1213164","1213164-03","1213164-03-M_cr_13586.png","https://edss.iec.org.af/invalid/12/1213/1213164/1213164-03-M_cr_13586.png"
"12","1213164","1213164-04","1213164-04-M_cr_13587.png","https://edss.iec.org.af/invalid/12/1213/1213164/1213164-04-M_cr_13587.png"
"12","1213164","1213164-05","1213164-05-M_cr_13588.png","https://edss.iec.org.af/invalid/12/1213/1213164/1213164-05-M_cr_13588.png"
"12","1213164","1213164-07","1213164-07-F_cr_13590.png","https://edss.iec.org.af/invalid/12/1213/1213164/1213164-07-F_cr_13590.png"
"12","1213164","1213164-08","1213164-08-F_cr_13591.png","https://edss.iec.org.af/invalid/12/1213/1213164/1213164-08-F_cr_13591.png"
"12","1213165","1213165-02","1213165-02-M_cr_13593.png","https://edss.iec.org.af/invalid/12/1213/1213165/1213165-02-M_cr_13593.png"
"12","1213165","1213165-03","1213165-03-M_cr_13594.png","https://edss.iec.org.af/invalid/12/1213/1213165/1213165-03-M_cr_13594.png"
"12","1213165","1213165-04","1213165-04-F_cr_13595.png","https://edss.iec.org.af/invalid/12/1213/1213165/1213165-04-F_cr_13595.png"
"12","1213166","1213166-01","1213166-01-M_cr_13596.png","https://edss.iec.org.af/invalid/12/1213/1213166/1213166-01-M_cr_13596.png"
"12","1213166","1213166-02","1213166-02-M_cr_13597.png","https://edss.iec.org.af/invalid/12/1213/1213166/1213166-02-M_cr_13597.png"
"12","1213166","1213166-03","1213166-03-M_cr_13598.png","https://edss.iec.org.af/invalid/12/1213/1213166/1213166-03-M_cr_13598.png"
"12","1213166","1213166-05","1213166-05-M_cr_13600.png","https://edss.iec.org.af/invalid/12/1213/1213166/1213166-05-M_cr_13600.png"
"12","1213166","1213166-06","1213166-06-M_cr_13601.png","https://edss.iec.org.af/invalid/12/1213/1213166/1213166-06-M_cr_13601.png"
"12","1213166","1213166-07","1213166-07-F_cr_13602.png","https://edss.iec.org.af/invalid/12/1213/1213166/1213166-07-F_cr_13602.png"
"12","1213166","1213166-08","1213166-08-F_cr_13603.png","https://edss.iec.org.af/invalid/12/1213/1213166/1213166-08-F_cr_13603.png"
"12","1214170","1214170-04","1214170-04-F_cr_13611.png","https://edss.iec.org.af/invalid/12/1214/1214170/1214170-04-F_cr_13611.png"
"12","1214171","1214171-04","1214171-04-F_cr_13615.png","https://edss.iec.org.af/invalid/12/1214/1214171/1214171-04-F_cr_13615.png"
"12","1214172","1214172-04","1214172-04-F_cr_13619.png","https://edss.iec.org.af/invalid/12/1214/1214172/1214172-04-F_cr_13619.png"
"12","1214173","1214173-04","1214173-04-F_cr_13623.png","https://edss.iec.org.af/invalid/12/1214/1214173/1214173-04-F_cr_13623.png"
"12","1214175","1214175-04","1214175-04-F_cr_13631.png","https://edss.iec.org.af/invalid/12/1214/1214175/1214175-04-F_cr_13631.png"
"12","1214179","1214179-05","1214179-05-F_cr_13640.png","https://edss.iec.org.af/invalid/12/1214/1214179/1214179-05-F_cr_13640.png"
"12","1214183","1214183-03","1214183-03-F_cr_13644.png","https://edss.iec.org.af/invalid/12/1214/1214183/1214183-03-F_cr_13644.png"
"12","1216208","1216208-01","1216208-01-M_cr_13649.png","https://edss.iec.org.af/invalid/12/1216/1216208/1216208-01-M_cr_13649.png"
"12","1216208","1216208-07","1216208-07-F_cr_13655.png","https://edss.iec.org.af/invalid/12/1216/1216208/1216208-07-F_cr_13655.png"
"12","1216209","1216209-01","1216209-01-M_cr_13656.png","https://edss.iec.org.af/invalid/12/1216/1216209/1216209-01-M_cr_13656.png"
"12","1216209","1216209-02","1216209-02-M_cr_13657.png","https://edss.iec.org.af/invalid/12/1216/1216209/1216209-02-M_cr_13657.png"
"12","1216209","1216209-03","1216209-03-M_cr_13658.png","https://edss.iec.org.af/invalid/12/1216/1216209/1216209-03-M_cr_13658.png"
"12","1216209","1216209-04","1216209-04-M_cr_13659.png","https://edss.iec.org.af/invalid/12/1216/1216209/1216209-04-M_cr_13659.png"
"12","1216209","1216209-05","1216209-05-M_cr_13660.png","https://edss.iec.org.af/invalid/12/1216/1216209/1216209-05-M_cr_13660.png"
"12","1216209","1216209-06","1216209-06-F_cr_13661.png","https://edss.iec.org.af/invalid/12/1216/1216209/1216209-06-F_cr_13661.png"
"12","1216209","1216209-07","1216209-07-F_cr_13662.png","https://edss.iec.org.af/invalid/12/1216/1216209/1216209-07-F_cr_13662.png"
"12","1216210","1216210-01","1216210-01-M_cr_13663.png","https://edss.iec.org.af/invalid/12/1216/1216210/1216210-01-M_cr_13663.png"
"12","1216210","1216210-02","1216210-02-M_cr_13664.png","https://edss.iec.org.af/invalid/12/1216/1216210/1216210-02-M_cr_13664.png"
"12","1216210","1216210-03","1216210-03-M_cr_13665.png","https://edss.iec.org.af/invalid/12/1216/1216210/1216210-03-M_cr_13665.png"
"12","1216210","1216210-04","1216210-04-F_cr_13666.png","https://edss.iec.org.af/invalid/12/1216/1216210/1216210-04-F_cr_13666.png"
"12","1217212","1217212-03","1217212-03-F_cr_13674.png","https://edss.iec.org.af/invalid/12/1217/1217212/1217212-03-F_cr_13674.png"
"12","1217213","1217213-04","1217213-04-F_cr_13678.png","https://edss.iec.org.af/invalid/12/1217/1217213/1217213-04-F_cr_13678.png"
"12","1217214","1217214-05","1217214-05-F_cr_13683.png","https://edss.iec.org.af/invalid/12/1217/1217214/1217214-05-F_cr_13683.png"
"12","1217216","1217216-07","1217216-07-F_cr_13692.png","https://edss.iec.org.af/invalid/12/1217/1217216/1217216-07-F_cr_13692.png"
"12","1217217","1217217-08","1217217-08-F_cr_13700.png","https://edss.iec.org.af/invalid/12/1217/1217217/1217217-08-F_cr_13700.png"
"12","1217218","1217218-06","1217218-06-F_cr_13706.png","https://edss.iec.org.af/invalid/12/1217/1217218/1217218-06-F_cr_13706.png"
"12","1218221","1218221-03","1218221-03-F_cr_13716.png","https://edss.iec.org.af/invalid/12/1218/1218221/1218221-03-F_cr_13716.png"
"12","1218221","1218221-04","1218221-04-F_cr_13717.png","https://edss.iec.org.af/invalid/12/1218/1218221/1218221-04-F_cr_13717.png"
"12","1218227","1218227-03","1218227-03-F_cr_13740.png","https://edss.iec.org.af/invalid/12/1218/1218227/1218227-03-F_cr_13740.png"
"12","1218228","1218228-02","1218228-02-M_cr_13742.png","https://edss.iec.org.af/invalid/12/1218/1218228/1218228-02-M_cr_13742.png"
"12","1218229","1218229-04","1218229-04-F_cr_13747.png","https://edss.iec.org.af/invalid/12/1218/1218229/1218229-04-F_cr_13747.png"
"12","1218230","1218230-04","1218230-04-F_cr_13751.png","https://edss.iec.org.af/invalid/12/1218/1218230/1218230-04-F_cr_13751.png"
"12","1219231","1219231-04","1219231-04-F_cr_13755.png","https://edss.iec.org.af/invalid/12/1219/1219231/1219231-04-F_cr_13755.png"
"12","1219232","1219232-05","1219232-05-F_cr_13760.png","https://edss.iec.org.af/invalid/12/1219/1219232/1219232-05-F_cr_13760.png"
"12","1219233","1219233-03","1219233-03-F_cr_13763.png","https://edss.iec.org.af/invalid/12/1219/1219233/1219233-03-F_cr_13763.png"
"12","1219235","1219235-04","1219235-04-F_cr_13771.png","https://edss.iec.org.af/invalid/12/1219/1219235/1219235-04-F_cr_13771.png"
"12","1219236","1219236-05","1219236-05-F_cr_13776.png","https://edss.iec.org.af/invalid/12/1219/1219236/1219236-05-F_cr_13776.png"
"12","1219237","1219237-03","1219237-03-F_cr_13780.png","https://edss.iec.org.af/invalid/12/1219/1219237/1219237-03-F_cr_13780.png"
"12","1207062","1207062-04","1207062-04-M_cr_13245.png","https://edss.iec.org.af/invalid/12/1207/1207062/1207062-04-M_cr_13245.png"
"12","1209111","1209111-02","1209111-02-M_cr_13396.png","https://edss.iec.org.af/invalid/12/1209/1209111/1209111-02-M_cr_13396.png"
"12","1209113","1209113-02","1209113-02-M_cr_13411.png","https://edss.iec.org.af/invalid/12/1209/1209113/1209113-02-M_cr_13411.png"
"12","1216208","1216208-05","1216208-05-M_cr_13653.png","https://edss.iec.org.af/invalid/12/1216/1216208/1216208-05-M_cr_13653.png"
"12","1216208","1216208-06","1216208-06-M_cr_13654.png","https://edss.iec.org.af/invalid/12/1216/1216208/1216208-06-M_cr_13654.png"
"13","1301006","1301006-04","1301006-04-F_cr_13836.png","https://edss.iec.org.af/invalid/13/1301/1301006/1301006-04-F_cr_13836.png"
"13","1301007","1301007-01","1301007-01-M_cr_13839.png","https://edss.iec.org.af/invalid/13/1301/1301007/1301007-01-M_cr_13839.png"
"13","1301007","1301007-03","1301007-03-F_cr_13841.png","https://edss.iec.org.af/invalid/13/1301/1301007/1301007-03-F_cr_13841.png"
"13","1301007","1301007-04","1301007-04-F_cr_13842.png","https://edss.iec.org.af/invalid/13/1301/1301007/1301007-04-F_cr_13842.png"
"13","1301008","1301008-02","1301008-02-F_cr_13844.png","https://edss.iec.org.af/invalid/13/1301/1301008/1301008-02-F_cr_13844.png"
"13","1301011","1301011-13","1301011-13-F_cr_13866.png","https://edss.iec.org.af/invalid/13/1301/1301011/1301011-13-F_cr_13866.png"
"13","1301019","1301019-04","1301019-04-M_cr_13900.png","https://edss.iec.org.af/invalid/13/1301/1301019/1301019-04-M_cr_13900.png"
"13","1301019","1301019-07","1301019-07-F_cr_13903.png","https://edss.iec.org.af/invalid/13/1301/1301019/1301019-07-F_cr_13903.png"
"13","1301021","1301021-02","1301021-02-F_cr_13916.png","https://edss.iec.org.af/invalid/13/1301/1301021/1301021-02-F_cr_13916.png"
"13","1301021","1301021-03","1301021-03-F_cr_13917.png","https://edss.iec.org.af/invalid/13/1301/1301021/1301021-03-F_cr_13917.png"
"13","1301198","1301198-04","1301198-04-F_cr_13923.png","https://edss.iec.org.af/invalid/13/1301/1301198/1301198-04-F_cr_13923.png"
"13","1301198","1301198-05","1301198-05-F_cr_13924.png","https://edss.iec.org.af/invalid/13/1301/1301198/1301198-05-F_cr_13924.png"
"13","1302026","1302026-06","1302026-06-F_cr_13950.png","https://edss.iec.org.af/invalid/13/1302/1302026/1302026-06-F_cr_13950.png"
"13","1302030","1302030-03","1302030-03-F_cr_13967.png","https://edss.iec.org.af/invalid/13/1302/1302030/1302030-03-F_cr_13967.png"
"13","1302030","1302030-05","1302030-05-F_cr_13969.png","https://edss.iec.org.af/invalid/13/1302/1302030/1302030-05-F_cr_13969.png"
"13","1302032","1302032-09","1302032-09-F_cr_13988.png","https://edss.iec.org.af/invalid/13/1302/1302032/1302032-09-F_cr_13988.png"
"13","1302032","1302032-10","1302032-10-F_cr_13989.png","https://edss.iec.org.af/invalid/13/1302/1302032/1302032-10-F_cr_13989.png"
"13","1303037","1303037-01","1303037-01-M_cr_14021.png","https://edss.iec.org.af/invalid/13/1303/1303037/1303037-01-M_cr_14021.png"
"13","1303037","1303037-02","1303037-02-M_cr_14022.png","https://edss.iec.org.af/invalid/13/1303/1303037/1303037-02-M_cr_14022.png"
"13","1303037","1303037-03","1303037-03-M_cr_14023.png","https://edss.iec.org.af/invalid/13/1303/1303037/1303037-03-M_cr_14023.png"
"13","1303037","1303037-04","1303037-04-M_cr_14024.png","https://edss.iec.org.af/invalid/13/1303/1303037/1303037-04-M_cr_14024.png"
"13","1303037","1303037-05","1303037-05-M_cr_14025.png","https://edss.iec.org.af/invalid/13/1303/1303037/1303037-05-M_cr_14025.png"
"13","1303037","1303037-06","1303037-06-F_cr_14026.png","https://edss.iec.org.af/invalid/13/1303/1303037/1303037-06-F_cr_14026.png"
"13","1303048","1303048-01","1303048-01-M_cr_14030.png","https://edss.iec.org.af/invalid/13/1303/1303048/1303048-01-M_cr_14030.png"
"13","1303048","1303048-02","1303048-02-M_cr_14031.png","https://edss.iec.org.af/invalid/13/1303/1303048/1303048-02-M_cr_14031.png"
"13","1303048","1303048-04","1303048-04-F_cr_14033.png","https://edss.iec.org.af/invalid/13/1303/1303048/1303048-04-F_cr_14033.png"
"13","1303049","1303049-01","1303049-01-M_cr_14034.png","https://edss.iec.org.af/invalid/13/1303/1303049/1303049-01-M_cr_14034.png"
"13","1303049","1303049-02","1303049-02-M_cr_14035.png","https://edss.iec.org.af/invalid/13/1303/1303049/1303049-02-M_cr_14035.png"
"13","1303049","1303049-03","1303049-03-M_cr_14036.png","https://edss.iec.org.af/invalid/13/1303/1303049/1303049-03-M_cr_14036.png"
"13","1303051","1303051-01","1303051-01-M_cr_14041.png","https://edss.iec.org.af/invalid/13/1303/1303051/1303051-01-M_cr_14041.png"
"13","1303051","1303051-02","1303051-02-M_cr_14042.png","https://edss.iec.org.af/invalid/13/1303/1303051/1303051-02-M_cr_14042.png"
"13","1303051","1303051-03","1303051-03-M_cr_14043.png","https://edss.iec.org.af/invalid/13/1303/1303051/1303051-03-M_cr_14043.png"
"13","1303051","1303051-04","1303051-04-M_cr_14044.png","https://edss.iec.org.af/invalid/13/1303/1303051/1303051-04-M_cr_14044.png"
"13","1303051","1303051-05","1303051-05-M_cr_14045.png","https://edss.iec.org.af/invalid/13/1303/1303051/1303051-05-M_cr_14045.png"
"13","1303051","1303051-06","1303051-06-M_cr_14046.png","https://edss.iec.org.af/invalid/13/1303/1303051/1303051-06-M_cr_14046.png"
"13","1303051","1303051-07","1303051-07-F_cr_14047.png","https://edss.iec.org.af/invalid/13/1303/1303051/1303051-07-F_cr_14047.png"
"13","1303052","1303052-06","1303052-06-F_cr_14053.png","https://edss.iec.org.af/invalid/13/1303/1303052/1303052-06-F_cr_14053.png"
"13","1303054","1303054-01","1303054-01-M_cr_14056.png","https://edss.iec.org.af/invalid/13/1303/1303054/1303054-01-M_cr_14056.png"
"13","1303054","1303054-02","1303054-02-F_cr_14057.png","https://edss.iec.org.af/invalid/13/1303/1303054/1303054-02-F_cr_14057.png"
"13","1303054","1303054-03","1303054-03-F_cr_14058.png","https://edss.iec.org.af/invalid/13/1303/1303054/1303054-03-F_cr_14058.png"
"13","1303055","1303055-01","1303055-01-M_cr_14059.png","https://edss.iec.org.af/invalid/13/1303/1303055/1303055-01-M_cr_14059.png"
"13","1303055","1303055-02","1303055-02-M_cr_14060.png","https://edss.iec.org.af/invalid/13/1303/1303055/1303055-02-M_cr_14060.png"
"13","1303055","1303055-03","1303055-03-M_cr_14061.png","https://edss.iec.org.af/invalid/13/1303/1303055/1303055-03-M_cr_14061.png"
"13","1303055","1303055-04","1303055-04-M_cr_14062.png","https://edss.iec.org.af/invalid/13/1303/1303055/1303055-04-M_cr_14062.png"
"13","1303055","1303055-05","1303055-05-M_cr_14063.png","https://edss.iec.org.af/invalid/13/1303/1303055/1303055-05-M_cr_14063.png"
"13","1303055","1303055-06","1303055-06-M_cr_14064.png","https://edss.iec.org.af/invalid/13/1303/1303055/1303055-06-M_cr_14064.png"
"13","1303055","1303055-07","1303055-07-F_cr_14065.png","https://edss.iec.org.af/invalid/13/1303/1303055/1303055-07-F_cr_14065.png"
"13","1303056","1303056-01","1303056-01-M_cr_14066.png","https://edss.iec.org.af/invalid/13/1303/1303056/1303056-01-M_cr_14066.png"
"13","1303056","1303056-02","1303056-02-M_cr_14067.png","https://edss.iec.org.af/invalid/13/1303/1303056/1303056-02-M_cr_14067.png"
"13","1303056","1303056-03","1303056-03-F_cr_14068.png","https://edss.iec.org.af/invalid/13/1303/1303056/1303056-03-F_cr_14068.png"
"13","1303057","1303057-03","1303057-03-M_cr_14071.png","https://edss.iec.org.af/invalid/13/1303/1303057/1303057-03-M_cr_14071.png"
"13","1303057","1303057-04","1303057-04-M_cr_14072.png","https://edss.iec.org.af/invalid/13/1303/1303057/1303057-04-M_cr_14072.png"
"13","1303057","1303057-05","1303057-05-M_cr_14073.png","https://edss.iec.org.af/invalid/13/1303/1303057/1303057-05-M_cr_14073.png"
"13","1303057","1303057-06","1303057-06-M_cr_14074.png","https://edss.iec.org.af/invalid/13/1303/1303057/1303057-06-M_cr_14074.png"
"13","1303057","1303057-07","1303057-07-F_cr_14075.png","https://edss.iec.org.af/invalid/13/1303/1303057/1303057-07-F_cr_14075.png"
"13","1303058","1303058-03","1303058-03-M_cr_14078.png","https://edss.iec.org.af/invalid/13/1303/1303058/1303058-03-M_cr_14078.png"
"13","1303058","1303058-04","1303058-04-M_cr_14079.png","https://edss.iec.org.af/invalid/13/1303/1303058/1303058-04-M_cr_14079.png"
"13","1303061","1303061-01","1303061-01-M_cr_14091.png","https://edss.iec.org.af/invalid/13/1303/1303061/1303061-01-M_cr_14091.png"
"13","1303061","1303061-02","1303061-02-M_cr_14092.png","https://edss.iec.org.af/invalid/13/1303/1303061/1303061-02-M_cr_14092.png"
"13","1303061","1303061-03","1303061-03-M_cr_14093.png","https://edss.iec.org.af/invalid/13/1303/1303061/1303061-03-M_cr_14093.png"
"13","1303061","1303061-04","1303061-04-M_cr_14094.png","https://edss.iec.org.af/invalid/13/1303/1303061/1303061-04-M_cr_14094.png"
"13","1303061","1303061-05","1303061-05-M_cr_14095.png","https://edss.iec.org.af/invalid/13/1303/1303061/1303061-05-M_cr_14095.png"
"13","1303061","1303061-06","1303061-06-M_cr_14096.png","https://edss.iec.org.af/invalid/13/1303/1303061/1303061-06-M_cr_14096.png"
"13","1303061","1303061-07","1303061-07-F_cr_14097.png","https://edss.iec.org.af/invalid/13/1303/1303061/1303061-07-F_cr_14097.png"
"13","1303062","1303062-01","1303062-01-M_cr_14098.png","https://edss.iec.org.af/invalid/13/1303/1303062/1303062-01-M_cr_14098.png"
"13","1303062","1303062-02","1303062-02-M_cr_14099.png","https://edss.iec.org.af/invalid/13/1303/1303062/1303062-02-M_cr_14099.png"
