"province_code","pc_code","ps_code","ps_type","audit_or_recount","prelim_results_reporting","ps_invalidated","ps_open"
"22","2201035","2201035-02","M","NO","YES",NA,"YES"
"22","2201035","2201035-03","M","NO","YES",NA,"YES"
"22","2201035","2201035-04","F","NO","YES",NA,"YES"
"22","2201035","2201035-05","F","NO","YES",NA,"YES"
"22","2201035","2201035-06","F","NO","YES",NA,"YES"
"22","2201036","2201036-01","M","NO","YES",NA,"YES"
"22","2201036","2201036-02","M","NO","YES",NA,"YES"
"22","2201036","2201036-03","M","NO","YES",NA,"YES"
"22","2201036","2201036-04","M","NO","YES",NA,"YES"
"22","2201036","2201036-05","F","NO","YES",NA,"YES"
"22","2201036","2201036-06","F","NO","YES",NA,"YES"
"22","2201036","2201036-07","F","NO","YES",NA,"YES"
"22","2201037","2201037-01","M","NO","YES",NA,"YES"
"22","2201037","2201037-02","M","NO","YES",NA,"YES"
"22","2201037","2201037-03","M","NO","YES",NA,"YES"
"22","2201037","2201037-04","F","NO","YES",NA,"YES"
"22","2201037","2201037-05","F","NO","YES",NA,"YES"
"22","2201037","2201037-06","F","NO","YES",NA,"YES"
"22","2201037","2201037-07","F","NO","YES",NA,"YES"
"22","2201038","2201038-01","M","NO","YES",NA,"YES"
"22","2201038","2201038-02","M","NO","YES",NA,"YES"
"22","2201038","2201038-03","M","NO","YES",NA,"YES"
"22","2201038","2201038-04","F","NO","YES",NA,"YES"
"22","2201038","2201038-05","F","NO","YES",NA,"YES"
"22","2201038","2201038-06","F","NO","YES",NA,"YES"
"22","2202042","2202042-01","M","NO","YES",NA,"YES"
"22","2202042","2202042-02","M","NO","YES",NA,"YES"
"22","2202042","2202042-03","M","NO","YES",NA,"YES"
"22","2202042","2202042-04","M","NO","YES",NA,"YES"
"22","2202042","2202042-05","M","NO","YES",NA,"YES"
"22","2202042","2202042-06","M","NO","YES",NA,"YES"
"22","2202042","2202042-07","F","NO","YES",NA,"YES"
"22","2202042","2202042-08","F","NO","YES",NA,"YES"
"22","2202042","2202042-09","F","NO","YES",NA,"YES"
"22","2202042","2202042-10","F","NO","YES",NA,"YES"
"22","2202042","2202042-11","F","NO","YES",NA,"YES"
"22","2202043","2202043-01","M","NO","YES",NA,"YES"
"22","2202043","2202043-02","M","NO","YES",NA,"YES"
"22","2202043","2202043-03","M","NO","YES",NA,"YES"
"22","2202043","2202043-04","F","NO","YES",NA,"YES"
"22","2202043","2202043-05","F","NO","YES",NA,"YES"
"22","2202043","2202043-06","F","YES","YES","NO","YES"
"22","2202044","2202044-01","M","NO","NO",NA,"NO"
"22","2202044","2202044-02","M","NO","NO",NA,"NO"
"22","2202044","2202044-03","F","NO","NO",NA,"NO"
"22","2202045","2202045-01","M","NO","NO",NA,"NO"
"22","2202045","2202045-02","F","NO","NO",NA,"NO"
"22","2204082","2204082-01","M","NO","YES",NA,"YES"
"22","2204082","2204082-02","M","NO","YES",NA,"YES"
"22","2204082","2204082-03","F","NO","YES",NA,"YES"
"22","2204082","2204082-04","F","NO","YES",NA,"YES"
"22","2204083","2204083-01","M","NO","YES",NA,"YES"
"22","2204083","2204083-02","M","NO","YES",NA,"YES"
"22","2204083","2204083-03","F","NO","YES",NA,"YES"
"22","2204083","2204083-04","F","NO","YES",NA,"YES"
"22","2204083","2204083-05","F","NO","YES",NA,"YES"
"22","2204084","2204084-01","M","NO","YES",NA,"YES"
"22","2204084","2204084-02","F","NO","YES",NA,"YES"
"22","2204085","2204085-01","M","NO","NO",NA,"NO"
"22","2204085","2204085-02","F","NO","NO",NA,"NO"
"22","2204092","2204092-01","M","NO","NO",NA,"NO"
"22","2204092","2204092-02","F","NO","NO",NA,"NO"
"22","2204093","2204093-01","M","NO","NO",NA,"NO"
"22","2204093","2204093-02","M","NO","NO",NA,"NO"
"22","2204093","2204093-03","F","NO","NO",NA,"NO"
"22","2204093","2204093-04","F","NO","NO",NA,"NO"
"22","2204094","2204094-01","M","NO","YES",NA,"YES"
"22","2204094","2204094-02","F","NO","YES",NA,"YES"
"22","2204095","2204095-01","M","NO","YES",NA,"YES"
"22","2204095","2204095-02","F","NO","YES",NA,"YES"
"22","2204095","2204095-03","F","NO","YES",NA,"YES"
"22","2205097","2205097-01","M","NO","YES",NA,"YES"
"22","2205097","2205097-02","M","NO","YES",NA,"YES"
"22","2205097","2205097-03","M","NO","YES",NA,"YES"
"22","2205097","2205097-04","M","NO","YES",NA,"YES"
"22","2205097","2205097-05","M","NO","YES",NA,"YES"
"22","2205097","2205097-06","F","NO","YES",NA,"YES"
"22","2205097","2205097-07","F","NO","YES",NA,"YES"
"22","2205097","2205097-08","F","NO","YES",NA,"YES"
"22","2205097","2205097-09","F","NO","YES",NA,"YES"
"22","2205098","2205098-01","M","NO","YES",NA,"YES"
"22","2205098","2205098-02","M","YES","YES","NO","YES"
"22","2205098","2205098-03","F","NO","YES",NA,"YES"
"22","2205098","2205098-04","F","NO","YES",NA,"YES"
"22","2205098","2205098-05","F","NO","YES",NA,"YES"
"22","2205099","2205099-01","M","NO","YES",NA,"YES"
"22","2205099","2205099-02","M","NO","YES",NA,"YES"
"22","2205099","2205099-03","F","NO","YES",NA,"YES"
"22","2205099","2205099-04","F","NO","YES",NA,"YES"
"22","2205100","2205100-01","M","NO","YES",NA,"YES"
"22","2205100","2205100-02","M","NO","YES",NA,"YES"
"22","2205100","2205100-03","F","NO","YES",NA,"YES"
"22","2205100","2205100-04","F","NO","YES",NA,"YES"
"22","2205100","2205100-05","F","NO","YES",NA,"YES"
"22","2205102","2205102-01","M","NO","YES",NA,"YES"
"22","2205102","2205102-02","M","NO","YES",NA,"YES"
"22","2205102","2205102-03","M","NO","YES",NA,"YES"
"22","2205102","2205102-04","F","NO","YES",NA,"YES"
"22","2205102","2205102-05","F","NO","YES",NA,"YES"
"22","2205102","2205102-06","F","NO","YES",NA,"YES"
"22","2205102","2205102-07","F","NO","YES",NA,"YES"
"22","2205103","2205103-01","M","NO","YES",NA,"YES"
"22","2205103","2205103-02","F","NO","YES",NA,"YES"
"22","2205103","2205103-03","F","NO","YES",NA,"YES"
"22","2205107","2205107-01","M","NO","YES",NA,"YES"
"22","2205107","2205107-02","F","NO","YES",NA,"YES"
"22","2205108","2205108-01","M","NO","YES",NA,"YES"
"22","2205108","2205108-02","M","NO","YES",NA,"YES"
"22","2205108","2205108-03","F","NO","YES",NA,"YES"
"22","2205108","2205108-04","F","NO","YES",NA,"YES"
"22","2205109","2205109-01","M","NO","YES",NA,"YES"
"22","2205109","2205109-02","M","NO","YES",NA,"YES"
"22","2205109","2205109-03","F","NO","YES",NA,"YES"
"22","2205109","2205109-04","F","NO","YES",NA,"YES"
"22","2205110","2205110-01","M","NO","YES",NA,"YES"
"22","2205110","2205110-02","F","NO","YES",NA,"YES"
"22","2205111","2205111-01","M","NO","YES",NA,"YES"
"22","2205111","2205111-02","F","NO","YES",NA,"YES"
"22","2205111","2205111-03","F","NO","YES",NA,"YES"
"22","2205112","2205112-01","M","NO","YES",NA,"YES"
"22","2205112","2205112-02","M","NO","YES",NA,"YES"
"22","2205112","2205112-03","M","NO","YES",NA,"YES"
"22","2205112","2205112-04","F","NO","YES",NA,"YES"
"22","2205112","2205112-05","F","NO","YES",NA,"YES"
"22","2205112","2205112-06","F","NO","YES",NA,"YES"
"22","2205112","2205112-07","F","NO","YES",NA,"YES"
"22","2205113","2205113-01","M","NO","NO",NA,"NO"
"22","2205113","2205113-02","F","NO","NO",NA,"NO"
"22","2205114","2205114-01","M","NO","NO",NA,"NO"
"22","2205114","2205114-02","M","NO","NO",NA,"NO"
"22","2205114","2205114-03","F","NO","NO",NA,"NO"
"22","2205114","2205114-04","F","NO","NO",NA,"NO"
"22","2205115","2205115-01","M","NO","NO",NA,"NO"
"22","2205115","2205115-02","M","NO","NO",NA,"NO"
"22","2205115","2205115-03","M","NO","NO",NA,"NO"
"22","2205115","2205115-04","F","NO","NO",NA,"NO"
"22","2205115","2205115-05","F","NO","NO",NA,"NO"
"22","2205115","2205115-06","F","NO","NO",NA,"NO"
"22","2205116","2205116-01","M","NO","NO",NA,"NO"
"22","2205116","2205116-02","M","NO","NO",NA,"NO"
"22","2205116","2205116-03","F","NO","NO",NA,"NO"
"22","2205116","2205116-04","F","NO","NO",NA,"NO"
"22","2205117","2205117-01","M","NO","NO",NA,"NO"
"22","2205117","2205117-02","M","NO","NO",NA,"NO"
"22","2205117","2205117-03","F","NO","NO",NA,"NO"
"22","2205117","2205117-04","F","NO","NO",NA,"NO"
"22","2205118","2205118-01","M","NO","NO",NA,"NO"
"22","2205118","2205118-02","M","NO","NO",NA,"NO"
"22","2205118","2205118-03","M","NO","NO",NA,"NO"
"22","2205118","2205118-04","F","NO","NO",NA,"NO"
"22","2205118","2205118-05","F","NO","NO",NA,"NO"
"22","2205118","2205118-06","F","NO","NO",NA,"NO"
"22","2205119","2205119-01","M","NO","NO",NA,"NO"
"22","2205119","2205119-02","M","NO","NO",NA,"NO"
"22","2205119","2205119-03","F","NO","NO",NA,"NO"
"22","2205119","2205119-04","F","NO","NO",NA,"NO"
"22","2205120","2205120-01","M","NO","NO",NA,"NO"
"22","2205120","2205120-02","M","NO","NO",NA,"NO"
"22","2205120","2205120-03","F","NO","NO",NA,"NO"
"22","2205120","2205120-04","F","NO","NO",NA,"NO"
"22","2206121","2206121-01","M","NO","YES",NA,"YES"
"22","2206121","2206121-02","M","NO","YES",NA,"YES"
"22","2206121","2206121-03","M","NO","YES",NA,"YES"
"22","2206121","2206121-04","F","NO","YES",NA,"YES"
"22","2206121","2206121-05","F","NO","YES",NA,"YES"
"22","2206121","2206121-06","F","NO","YES",NA,"YES"
"22","2206122","2206122-01","M","NO","YES",NA,"YES"
"22","2206122","2206122-02","M","NO","YES",NA,"YES"
"22","2206122","2206122-03","F","NO","YES",NA,"YES"
"22","2206122","2206122-04","F","NO","YES",NA,"YES"
"22","2206122","2206122-05","F","NO","YES",NA,"YES"
"22","2206123","2206123-01","M","NO","YES",NA,"YES"
"22","2206123","2206123-02","M","NO","YES",NA,"YES"
"22","2206123","2206123-03","F","NO","YES",NA,"YES"
"22","2206124","2206124-01","M","NO","YES",NA,"YES"
"22","2206124","2206124-02","M","NO","YES",NA,"YES"
"22","2206124","2206124-03","F","NO","YES",NA,"YES"
"22","2206124","2206124-04","F","NO","YES",NA,"YES"
"22","2206125","2206125-01","M","NO","YES",NA,"YES"
"22","2206125","2206125-02","M","NO","YES",NA,"YES"
"22","2206125","2206125-03","M","NO","YES",NA,"YES"
"22","2206125","2206125-04","F","NO","YES",NA,"YES"
"22","2206125","2206125-05","F","NO","YES",NA,"YES"
"22","2206125","2206125-06","F","NO","YES",NA,"YES"
"22","2206126","2206126-01","M","NO","YES",NA,"YES"
"22","2206126","2206126-02","M","NO","YES",NA,"YES"
"22","2206126","2206126-03","F","NO","YES",NA,"YES"
"22","2206126","2206126-04","F","NO","YES",NA,"YES"
"22","2206127","2206127-01","M","NO","YES",NA,"YES"
"22","2206127","2206127-02","M","NO","YES",NA,"YES"
"22","2206127","2206127-03","F","NO","YES",NA,"YES"
"22","2206128","2206128-01","M","NO","YES",NA,"YES"
"22","2206128","2206128-02","M","NO","YES",NA,"YES"
"22","2206128","2206128-03","F","NO","YES",NA,"YES"
"22","2206128","2206128-04","F","NO","YES",NA,"YES"
"22","2206129","2206129-01","M","NO","YES",NA,"YES"
"22","2206129","2206129-02","F","NO","YES",NA,"YES"
"22","2206130","2206130-01","M","NO","YES",NA,"YES"
"22","2206130","2206130-02","F","NO","YES",NA,"YES"
"22","2206130","2206130-03","F","NO","YES",NA,"YES"
"22","2206131","2206131-01","M","NO","YES",NA,"YES"
"22","2206131","2206131-02","M","NO","YES",NA,"YES"
"22","2206131","2206131-03","F","NO","YES",NA,"YES"
"22","2206131","2206131-04","F","NO","YES",NA,"YES"
"22","2206132","2206132-01","M","NO","YES",NA,"YES"
"22","2206132","2206132-02","M","NO","YES",NA,"YES"
"22","2206132","2206132-03","M","NO","YES",NA,"YES"
"22","2206132","2206132-04","F","NO","YES",NA,"YES"
"22","2206132","2206132-05","F","NO","YES",NA,"YES"
"22","2206133","2206133-01","M","NO","NO",NA,"NO"
"22","2206133","2206133-02","F","NO","NO",NA,"NO"
"22","2206134","2206134-01","M","NO","NO",NA,"NO"
"22","2206134","2206134-02","F","NO","NO",NA,"NO"
"22","2206135","2206135-01","M","NO","YES",NA,"YES"
"22","2206135","2206135-02","M","NO","YES",NA,"YES"
"22","2206135","2206135-03","F","NO","YES",NA,"YES"
"22","2206135","2206135-04","F","NO","YES",NA,"YES"
"22","2206136","2206136-01","M","NO","YES",NA,"YES"
"22","2206136","2206136-02","M","YES","YES","NO","YES"
"22","2206136","2206136-03","M","NO","YES",NA,"YES"
"22","2206136","2206136-04","F","NO","YES",NA,"YES"
"22","2206136","2206136-05","F","NO","YES",NA,"YES"
"22","2207137","2207137-01","M","NO","YES",NA,"YES"
"22","2207137","2207137-02","M","NO","YES",NA,"YES"
"22","2207137","2207137-03","M","NO","YES",NA,"YES"
"22","2207137","2207137-04","M","NO","YES",NA,"YES"
"22","2207137","2207137-05","F","NO","YES",NA,"YES"
"22","2207137","2207137-06","F","NO","YES",NA,"YES"
"22","2207137","2207137-07","F","NO","YES",NA,"YES"
"22","2207137","2207137-08","F","NO","YES",NA,"YES"
"22","2207138","2207138-01","M","NO","YES",NA,"YES"
"22","2207138","2207138-02","M","NO","YES",NA,"YES"
"22","2207138","2207138-03","F","NO","YES",NA,"YES"
"22","2207138","2207138-04","F","NO","YES",NA,"YES"
"22","2207138","2207138-05","F","YES","YES","NO","YES"
"22","2207139","2207139-01","M","YES","YES","NO","YES"
"22","2207139","2207139-02","M","YES","YES","NO","YES"
"22","2207139","2207139-03","M","NO","YES",NA,"YES"
"22","2207139","2207139-04","M","YES","YES","NO","YES"
"22","2207139","2207139-05","F","YES","YES","NO","YES"
"22","2207139","2207139-06","F","NO","YES",NA,"YES"
"22","2207139","2207139-07","F","NO","YES",NA,"YES"
"22","2207139","2207139-08","F","NO","YES",NA,"YES"
"22","2207140","2207140-01","M","YES","YES","NO","YES"
"22","2207140","2207140-02","M","NO","YES",NA,"YES"
"22","2207140","2207140-03","M","NO","YES",NA,"YES"
"22","2207140","2207140-04","F","NO","YES",NA,"YES"
"22","2207140","2207140-05","F","NO","YES",NA,"YES"
"22","2207140","2207140-06","F","NO","YES",NA,"YES"
"22","2207140","2207140-07","F","NO","YES",NA,"YES"
"22","2207141","2207141-01","M","YES","YES","NO","YES"
"22","2207141","2207141-02","M","YES","YES","NO","YES"
"22","2207141","2207141-03","M","NO","YES",NA,"YES"
"22","2207141","2207141-04","F","YES","YES","NO","YES"
"22","2207141","2207141-05","F","NO","YES",NA,"YES"
"22","2207141","2207141-06","F","NO","YES",NA,"YES"
"22","2207142","2207142-01","M","NO","YES",NA,"YES"
"22","2207142","2207142-02","M","NO","YES",NA,"YES"
"22","2207142","2207142-03","M","NO","YES",NA,"YES"
"22","2207142","2207142-04","M","YES","YES","NO","YES"
"22","2207142","2207142-05","F","YES","YES","NO","YES"
"22","2207142","2207142-06","F","YES","YES","NO","YES"
"22","2207142","2207142-07","F","NO","YES",NA,"YES"
"22","2207143","2207143-01","M","NO","YES",NA,"YES"
"22","2207143","2207143-02","M","YES","YES","NO","YES"
"22","2207143","2207143-03","M","YES","YES","NO","YES"
"22","2207143","2207143-04","M","NO","YES",NA,"YES"
"22","2207143","2207143-05","F","NO","YES",NA,"YES"
"22","2207143","2207143-06","F","NO","YES",NA,"YES"
"22","2207143","2207143-07","F","NO","YES",NA,"YES"
"22","2207144","2207144-01","M","YES","YES","NO","YES"
"22","2207144","2207144-02","M","YES","YES","NO","YES"
"22","2207144","2207144-03","M","YES","YES","NO","YES"
"22","2207144","2207144-04","M","YES","YES","NO","YES"
"22","2207144","2207144-05","M","YES","YES","NO","YES"
"22","2207144","2207144-06","F","NO","YES",NA,"YES"
"22","2207144","2207144-07","F","NO","YES",NA,"YES"
"22","2207144","2207144-08","F","YES","YES","NO","YES"
"22","2207144","2207144-09","F","NO","YES",NA,"YES"
"22","2207145","2207145-01","M","YES","YES","NO","YES"
"22","2207145","2207145-02","M","NO","YES",NA,"YES"
"22","2207145","2207145-03","M","NO","YES",NA,"YES"
"22","2207145","2207145-04","M","NO","YES",NA,"YES"
"22","2207145","2207145-05","F","NO","YES",NA,"YES"
"22","2207145","2207145-06","F","YES","YES","NO","YES"
"22","2207145","2207145-07","F","YES","YES","NO","YES"
"22","2207146","2207146-01","M","NO","YES",NA,"YES"
"22","2207146","2207146-02","M","NO","YES",NA,"YES"
"22","2207146","2207146-03","F","NO","YES",NA,"YES"
"22","2207146","2207146-04","F","NO","YES",NA,"YES"
"22","2207147","2207147-01","M","NO","YES",NA,"YES"
"22","2207147","2207147-02","M","NO","YES",NA,"YES"
"22","2207147","2207147-03","M","NO","YES",NA,"YES"
"22","2207147","2207147-04","F","NO","YES",NA,"YES"
"22","2207147","2207147-05","F","NO","YES",NA,"YES"
"22","2207147","2207147-06","F","NO","YES",NA,"YES"
"22","2207148","2207148-01","M","YES","YES","NO","YES"
"22","2207148","2207148-02","M","NO","YES",NA,"YES"
"22","2207148","2207148-03","M","YES","YES","NO","YES"
"22","2207148","2207148-04","M","YES","YES","NO","YES"
"22","2207148","2207148-05","M","YES","YES","NO","YES"
"22","2207148","2207148-06","F","YES","YES","NO","YES"
"22","2207148","2207148-07","F","YES","YES","NO","YES"
"22","2207148","2207148-08","F","YES","YES","NO","YES"
"22","2207148","2207148-09","F","YES","YES","NO","YES"
"22","2207148","2207148-10","F","YES","YES","NO","YES"
"22","2207149","2207149-01","M","YES","YES","NO","YES"
"22","2207149","2207149-02","M","YES","YES","NO","YES"
"22","2207149","2207149-03","M","NO","YES",NA,"YES"
"22","2207149","2207149-04","F","NO","YES",NA,"YES"
"22","2207149","2207149-05","F","NO","YES",NA,"YES"
"22","2207149","2207149-06","F","NO","YES",NA,"YES"
"23","2301001","2301001-01","M","NO","YES",NA,"YES"
"23","2301001","2301001-02","M","NO","YES",NA,"YES"
"23","2301001","2301001-03","M","NO","YES",NA,"YES"
"23","2301001","2301001-04","F","NO","YES",NA,"YES"
"23","2301001","2301001-05","F","NO","YES",NA,"YES"
"23","2301001","2301001-06","F","NO","YES",NA,"YES"
"23","2301002","2301002-01","M","NO","YES",NA,"YES"
"23","2301002","2301002-02","M","NO","YES",NA,"YES"
"23","2301002","2301002-03","M","NO","YES",NA,"YES"
"23","2301002","2301002-04","M","NO","YES",NA,"YES"
"23","2301002","2301002-05","M","NO","YES",NA,"YES"
"23","2301002","2301002-06","M","NO","YES",NA,"YES"
"23","2301002","2301002-07","M","NO","YES",NA,"YES"
"23","2301002","2301002-08","M","NO","YES",NA,"YES"
"23","2301002","2301002-09","F","NO","YES",NA,"YES"
"23","2301002","2301002-10","F","NO","YES",NA,"YES"
"23","2301003","2301003-01","M","NO","YES",NA,"YES"
"23","2301003","2301003-02","M","NO","YES",NA,"YES"
"23","2301003","2301003-03","M","NO","YES",NA,"YES"
"23","2301003","2301003-04","M","NO","YES",NA,"YES"
"23","2301003","2301003-05","F","NO","YES",NA,"YES"
"23","2301003","2301003-06","F","NO","YES",NA,"YES"
"23","2301003","2301003-07","F","NO","YES",NA,"YES"
"23","2301003","2301003-08","F","NO","YES",NA,"YES"
"23","2301004","2301004-01","M","NO","YES",NA,"YES"
"23","2301004","2301004-02","M","NO","YES",NA,"YES"
"23","2301004","2301004-03","F","NO","YES",NA,"YES"
"23","2301004","2301004-04","F","NO","YES",NA,"YES"
"23","2301005","2301005-01","M","YES","YES","NO","YES"
"23","2301005","2301005-02","M","YES","YES","NO","YES"
"23","2301005","2301005-03","F","YES","YES","NO","YES"
"23","2301006","2301006-01","M","YES","YES","NO","YES"
"23","2301006","2301006-02","M","YES","YES","NO","YES"
"23","2301006","2301006-03","M","YES","YES","NO","YES"
"23","2301006","2301006-04","M","YES","YES","NO","YES"
"23","2301006","2301006-05","M","YES","YES","NO","YES"
"23","2301006","2301006-06","F","YES","YES","NO","YES"
"23","2301006","2301006-07","F","YES","YES","NO","YES"
"23","2301006","2301006-08","F","YES","YES","NO","YES"
"23","2301007","2301007-01","M","YES","YES","NO","YES"
"23","2301007","2301007-02","M","YES","YES","NO","YES"
"23","2301007","2301007-03","M","YES","YES","NO","YES"
"23","2301007","2301007-04","F","YES","YES","NO","YES"
"23","2301007","2301007-05","F","YES","YES","NO","YES"
"23","2301008","2301008-01","M","YES","YES","NO","YES"
"23","2301008","2301008-02","M","YES","YES","NO","YES"
"23","2301008","2301008-03","F","YES","YES","NO","YES"
"23","2301008","2301008-04","F","YES","YES","NO","YES"
"23","2301009","2301009-01","M","YES","YES","NO","YES"
"23","2301009","2301009-02","M","YES","YES","NO","YES"
"23","2301009","2301009-03","M","YES","YES","NO","YES"
"23","2301009","2301009-04","M","YES","YES","NO","YES"
"23","2301009","2301009-05","M","YES","YES","NO","YES"
"23","2301009","2301009-06","M","YES","YES","NO","YES"
"23","2301009","2301009-07","F","YES","YES","NO","YES"
"23","2301009","2301009-08","F","YES","YES","NO","YES"
"23","2301009","2301009-09","F","YES","NO","YES","YES"
"23","2301010","2301010-01","M","YES","YES","NO","YES"
"23","2301010","2301010-02","M","NO","YES",NA,"YES"
"23","2301010","2301010-03","F","NO","YES",NA,"YES"
"23","2301010","2301010-04","F","NO","YES",NA,"YES"
"23","2301011","2301011-01","M","NO","NO",NA,"NO"
"23","2301011","2301011-02","M","NO","NO",NA,"NO"
"23","2301011","2301011-03","F","NO","NO",NA,"NO"
"23","2301012","2301012-01","M","NO","NO",NA,"NO"
"23","2301012","2301012-02","M","NO","NO",NA,"NO"
"23","2301012","2301012-03","F","NO","NO",NA,"NO"
"23","2301013","2301013-01","M","NO","NO",NA,"NO"
"23","2301013","2301013-02","M","NO","NO",NA,"NO"
"23","2301013","2301013-03","M","NO","NO",NA,"NO"
"23","2301013","2301013-04","F","NO","NO",NA,"NO"
"23","2301013","2301013-05","F","NO","NO",NA,"NO"
"23","2301014","2301014-01","M","NO","NO",NA,"NO"
"23","2301014","2301014-02","M","NO","NO",NA,"NO"
"23","2301014","2301014-03","M","NO","NO",NA,"NO"
"23","2301014","2301014-04","F","NO","NO",NA,"NO"
"23","2301014","2301014-05","F","NO","NO",NA,"NO"
"23","2301014","2301014-06","F","NO","NO",NA,"NO"
"23","2301015","2301015-01","M","YES","YES","NO","YES"
"23","2301015","2301015-02","M","YES","YES","NO","YES"
"23","2301015","2301015-03","M","YES","YES","NO","YES"
"23","2301015","2301015-04","M","YES","YES","NO","YES"
"23","2301015","2301015-05","F","YES","YES","NO","YES"
"23","2301015","2301015-06","F","YES","NO","YES","YES"
"23","2301016","2301016-01","M","YES","YES","NO","YES"
"23","2301016","2301016-02","M","YES","YES","NO","YES"
"23","2301016","2301016-03","F","YES","YES","NO","YES"
"23","2301017","2301017-01","M","NO","YES",NA,"YES"
"23","2301017","2301017-02","M","NO","YES",NA,"YES"
"23","2301017","2301017-03","M","NO","YES",NA,"YES"
"23","2301017","2301017-04","F","NO","YES",NA,"YES"
"23","2301017","2301017-05","F","NO","YES",NA,"YES"
"23","2301017","2301017-06","F","NO","YES",NA,"YES"
"23","2301018","2301018-01","M","NO","NO",NA,"NO"
"23","2301018","2301018-02","M","NO","NO",NA,"NO"
"23","2301018","2301018-03","M","NO","NO",NA,"NO"
"23","2301018","2301018-04","F","NO","NO",NA,"NO"
"23","2301019","2301019-01","M","NO","NO",NA,"NO"
"23","2301019","2301019-02","M","NO","NO",NA,"NO"
"23","2301019","2301019-03","F","NO","NO",NA,"NO"
"23","2301019","2301019-04","F","NO","NO",NA,"NO"
"23","2301020","2301020-01","M","NO","NO",NA,"NO"
"23","2301020","2301020-02","M","NO","NO",NA,"NO"
"23","2301020","2301020-03","F","NO","NO",NA,"NO"
"23","2301021","2301021-01","M","NO","NO",NA,"NO"
"23","2301021","2301021-02","M","NO","NO",NA,"NO"
"23","2301021","2301021-03","M","NO","NO",NA,"NO"
"23","2301021","2301021-04","F","NO","NO",NA,"NO"
"23","2301022","2301022-01","M","NO","NO",NA,"NO"
"23","2301022","2301022-02","M","NO","NO",NA,"NO"
"23","2301022","2301022-03","M","NO","NO",NA,"NO"
"23","2301022","2301022-04","F","NO","NO",NA,"NO"
"23","2301023","2301023-01","M","NO","NO",NA,"NO"
"23","2301023","2301023-02","M","NO","NO",NA,"NO"
"23","2301023","2301023-03","M","NO","NO",NA,"NO"
"23","2301023","2301023-04","M","NO","NO",NA,"NO"
"23","2301023","2301023-05","F","NO","NO",NA,"NO"
"23","2301024","2301024-01","M","NO","NO",NA,"NO"
"23","2301024","2301024-02","M","NO","NO",NA,"NO"
"23","2301024","2301024-03","M","NO","NO",NA,"NO"
"23","2301024","2301024-04","M","NO","NO",NA,"NO"
"23","2301024","2301024-05","F","NO","NO",NA,"NO"
"23","2301024","2301024-06","F","NO","NO",NA,"NO"
"23","2301025","2301025-01","M","NO","NO",NA,"NO"
"23","2301025","2301025-02","M","NO","NO",NA,"NO"
"23","2301025","2301025-03","F","NO","NO",NA,"NO"
"23","2301026","2301026-01","M","NO","NO",NA,"NO"
"23","2301026","2301026-02","M","NO","NO",NA,"NO"
"23","2301026","2301026-03","M","NO","NO",NA,"NO"
"23","2301026","2301026-04","F","NO","NO",NA,"NO"
"23","2301027","2301027-01","M","NO","NO",NA,"NO"
"23","2301027","2301027-02","M","NO","NO",NA,"NO"
"23","2301027","2301027-03","M","NO","NO",NA,"NO"
"23","2301027","2301027-04","F","NO","NO",NA,"NO"
"23","2301027","2301027-05","F","NO","NO",NA,"NO"
"23","2301028","2301028-01","M","NO","NO",NA,"NO"
"23","2301028","2301028-02","M","NO","NO",NA,"NO"
"23","2301028","2301028-03","F","NO","NO",NA,"NO"
"23","2301028","2301028-04","F","NO","NO",NA,"NO"
"23","2301029","2301029-01","M","NO","YES",NA,"YES"
"23","2301029","2301029-02","M","NO","YES",NA,"YES"
"23","2301029","2301029-03","F","NO","YES",NA,"YES"
"23","2301029","2301029-04","F","NO","YES",NA,"YES"
"23","2301030","2301030-01","M","YES","YES","NO","YES"
"23","2301030","2301030-02","M","YES","YES","NO","YES"
"23","2301030","2301030-03","F","YES","YES","NO","YES"
"23","2301030","2301030-04","F","YES","YES","NO","YES"
"23","2301031","2301031-01","M","NO","NO",NA,"NO"
"23","2301031","2301031-02","M","NO","NO",NA,"NO"
"23","2301031","2301031-03","F","NO","NO",NA,"NO"
"23","2301032","2301032-01","M","NO","YES",NA,"YES"
"23","2301032","2301032-02","F","NO","YES",NA,"YES"
"23","2301033","2301033-01","M","NO","YES",NA,"YES"
"23","2301033","2301033-02","F","NO","YES",NA,"YES"
"23","2301034","2301034-01","M","YES","YES","NO","YES"
"23","2301034","2301034-02","M","YES","YES","NO","YES"
"23","2301034","2301034-03","M","YES","YES","NO","YES"
"23","2301034","2301034-04","F","YES","YES","NO","YES"
"23","2301034","2301034-05","F","YES","YES","NO","YES"
"23","2301035","2301035-01","M","NO","YES",NA,"YES"
"23","2301035","2301035-02","M","YES","YES","NO","YES"
"23","2301035","2301035-03","F","NO","YES",NA,"YES"
"23","2301036","2301036-01","M","NO","YES",NA,"YES"
"23","2301036","2301036-02","M","NO","YES",NA,"YES"
"23","2301036","2301036-03","M","NO","YES",NA,"YES"
"23","2301036","2301036-04","F","NO","YES",NA,"YES"
"23","2301058","2301058-01","M","NO","NO",NA,"NO"
"23","2301058","2301058-02","M","NO","NO",NA,"NO"
"23","2301058","2301058-03","M","NO","NO",NA,"NO"
"23","2301058","2301058-04","F","NO","NO",NA,"NO"
"23","2301058","2301058-05","F","NO","NO",NA,"NO"
