"election_date","results_date","election_type","results_status","province_code","province_name_eng","province_name_dari","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_gender","party_name_dari","past_winner","final_winner","male_ps_votes","fem_ps_votes","kuchi_ps_votes","votes"
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","09","KHOST","خوست",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",3,5,0,8
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","09","KHOST","خوست",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",1,0,0,1
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",485,491,5,981
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",815,323,483,1621
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",4657143,4,"Eng. Moin-ul-din Ulfati","انجنير معين الدين الفتی","M","مستقل","NO","NO",46,27,6,79
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",1272,782,9,2063
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبيح الله غازی نورستانی","M","مستقل","NO","NO",94,48,4,146
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",653,545,61,1259
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",10423,7653,226,18302
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",109,68,2,179
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",31,15,0,46
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",466,348,6,820
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",15314,7588,829,23731
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",51,88,5,144
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",2261,2281,41,4583
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",2638,1160,180,3978
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",6350715,17,"Zia-ul-haq Hafizi","ضيا الحق ) حافظی (","M","مستقل","NO","NO",24,11,1,36
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",68,37,4,109
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",25,16,3,44
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",3010270,21,"Mahbob-U-lah Koshani","محبوب الله ) کوشانی(","M","حزب آزادگان افغانستان","NO","NO",32,17,1,50
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",56,16,3,75
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",76,21,0,97
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",2365,687,18,3070
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",38,25,0,63
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",286,150,8,444
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",54,27,3,84
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",69,90,1,160
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",120,56,4,180
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",166259,109767,5360,281386
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",11783,11025,211,23019
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",666,432,24,1122
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",900,486,74,1460
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",36,43,0,79
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","10","NANGERHAR","ننگرھار",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",28,18,0,46
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",48,21,0,69
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",133,41,0,174
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",4657143,4,"Eng. Moin-ul-din Ulfati","انجنير معين الدين الفتی","M","مستقل","NO","NO",12,4,0,16
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",26,65,0,91
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبيح الله غازی نورستانی","M","مستقل","NO","NO",577,1155,0,1732
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",156,65,0,221
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",689,234,2,925
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",28,9,0,37
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",7,2,0,9
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",191,68,0,259
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",2450,1730,27,4207
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",19,16,0,35
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",959,1048,3,2010
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",623,268,3,894
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",6350715,17,"Zia-ul-haq Hafizi","ضيا الحق ) حافظی (","M","مستقل","NO","NO",5,2,0,7
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",5,167,0,172
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",2,5,0,7
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",3010270,21,"Mahbob-U-lah Koshani","محبوب الله ) کوشانی(","M","حزب آزادگان افغانستان","NO","NO",4,3,0,7
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",8,5,0,13
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",13,5,0,18
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",192,123,13,328
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",5,6,0,11
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",46,84,0,130
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",4,6,0,10
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",7,18,0,25
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",14,11,0,25
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",62215,34445,425,97085
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",4430,3478,2,7910
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",269,412,1,682
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",123,73,2,198
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",5,3,0,8
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","11","KUNARHA","کنرھا",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",2,2,0,4
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",50,22,1,73
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",113,331,8,452
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",4657143,4,"Eng. Moin-ul-din Ulfati","انجنير معين الدين الفتی","M","مستقل","NO","NO",25,5,1,31
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",425,424,0,849
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبيح الله غازی نورستانی","M","مستقل","NO","NO",83,7,0,90
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",214,132,8,354
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",868,567,26,1461
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",15,7,0,22
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",17,3,0,20
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",280,60,2,342
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",1430,543,52,2025
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",14,74,0,88
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",261,185,1,447
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",882,135,5,1022
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",6350715,17,"Zia-ul-haq Hafizi","ضيا الحق ) حافظی (","M","مستقل","NO","NO",5,3,0,8
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",6,2,0,8
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",6,0,0,6
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",3010270,21,"Mahbob-U-lah Koshani","محبوب الله ) کوشانی(","M","حزب آزادگان افغانستان","NO","NO",6,3,1,10
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",11,1,0,12
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",18,2,0,20
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",989,448,17,1454
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",9,4,0,13
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",62,36,2,100
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",14,1,1,16
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",8,10,2,20
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",30,9,1,40
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",48394,32169,2458,83021
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",6487,4537,21,11045
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",211,291,5,507
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",149,132,1,282
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",6,5,0,11
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","12","LAGHMAN","لغمان",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",9,5,2,16
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",11,1,0,12
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",9,2,0,11
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",4657143,4,"Eng. Moin-ul-din Ulfati","انجنير معين الدين الفتی","M","مستقل","NO","NO",0,1,0,1
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",8,3,0,11
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبيح الله غازی نورستانی","M","مستقل","NO","NO",3123,2073,0,5196
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",26,1,0,27
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",79,1,0,80
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",0,0,0,0
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",5,0,0,5
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",5,159,0,164
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",663,27,0,699
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",3,0,0,3
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",1,2,0,3
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",20,36,0,56
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",6350715,17,"Zia-ul-haq Hafizi","ضيا الحق ) حافظی (","M","مستقل","NO","NO",0,0,0,0
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",0,0,0,0
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",1,0,0,1
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",3010270,21,"Mahbob-U-lah Koshani","محبوب الله ) کوشانی(","M","حزب آزادگان افغانستان","NO","NO",0,0,0,0
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",0,0,0,0
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",2,0,0,2
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",88,57,0,145
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",0,0,0,0
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",9,6,0,15
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",0,0,0,0
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",1,1,0,2
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",1,3,0,4
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",19718,8383,0,28689
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",15923,10782,0,28492
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","13","NOORISTAN","نورستان",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",583,323,0,906
