"election_date","results_date","election_type","results_status","province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_gender","party_name_dari","past_winner","final_winner","male_ps_votes","fem_ps_votes","kuchi_ps_votes","votes"
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1407","WARDOUJ","وردوج","1407","WARDOUJ","وردوج","NO",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",0,0,0,0
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1407","WARDOUJ","وردوج","1407","WARDOUJ","وردوج","NO",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",4,4,0,8
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1407","WARDOUJ","وردوج","1407","WARDOUJ","وردوج","NO",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",9,0,0,9
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1407","WARDOUJ","وردوج","1407","WARDOUJ","وردوج","NO",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",0,1,0,1
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1407","WARDOUJ","وردوج","1407","WARDOUJ","وردوج","NO",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",6,0,0,6
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1407","WARDOUJ","وردوج","1407","WARDOUJ","وردوج","NO",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",1057,912,0,1969
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1407","WARDOUJ","وردوج","1407","WARDOUJ","وردوج","NO",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",1786,847,0,2633
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1407","WARDOUJ","وردوج","1407","WARDOUJ","وردوج","NO",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",7,7,0,14
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1407","WARDOUJ","وردوج","1407","WARDOUJ","وردوج","NO",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",1,0,0,1
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1407","WARDOUJ","وردوج","1407","WARDOUJ","وردوج","NO",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",2,1,0,3
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1407","WARDOUJ","وردوج","1407","WARDOUJ","وردوج","NO",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",6,3,0,9
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",22,5,0,27
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",6,1,0,7
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",4657143,4,"Eng. Moin-ul-din Ulfati","انجنير معين الدين الفتی","M","مستقل","NO","NO",4,2,0,6
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",13,6,0,19
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبيح الله غازی نورستانی","M","مستقل","NO","NO",9,3,0,12
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",9,3,0,12
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",90,42,0,132
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",6,0,0,6
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",19,4,0,23
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",55,39,0,94
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",54,27,0,81
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",298,99,0,397
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",14,9,0,23
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",21,7,0,28
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",6350715,17,"Zia-ul-haq Hafizi","ضيا الحق ) حافظی (","M","مستقل","NO","NO",2,4,0,6
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",1,2,0,3
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",2,3,0,5
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",3010270,21,"Mahbob-U-lah Koshani","محبوب الله ) کوشانی(","M","حزب آزادگان افغانستان","NO","NO",48,20,0,68
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",10,6,0,16
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",3,0,0,3
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",43,20,0,63
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",4,0,0,4
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",5,6,0,11
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",9,4,0,13
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",3,0,0,3
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",3,3,0,6
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",1612,1291,0,2903
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",2602,1269,0,3871
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",12,7,0,19
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",2,0,0,2
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",5,0,0,5
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1408","BAHARAK BADAKHSHAN","بھارک","1408","BAHARAK BADAKHSHAN","بھارک","NO",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",4,7,0,11
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",6,1,0,7
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",3,0,0,3
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",4657143,4,"Eng. Moin-ul-din Ulfati","انجنير معين الدين الفتی","M","مستقل","NO","NO",4,1,0,5
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",1,1,0,2
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبيح الله غازی نورستانی","M","مستقل","NO","NO",1,0,0,1
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",44,10,0,54
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",34,12,0,46
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",5,0,0,5
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",0,0,0,0
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",17,19,0,36
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",21,9,0,30
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",179,57,0,236
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",3,2,0,5
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",6,3,0,9
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",6350715,17,"Zia-ul-haq Hafizi","ضيا الحق ) حافظی (","M","مستقل","NO","NO",0,1,0,1
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",2,2,0,4
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",3,0,0,3
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",3010270,21,"Mahbob-U-lah Koshani","محبوب الله ) کوشانی(","M","حزب آزادگان افغانستان","NO","NO",43,8,0,51
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",2,3,0,5
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",1,1,0,2
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",29,12,0,41
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",0,0,0,0
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",4,4,0,8
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",0,3,0,3
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",2,0,0,2
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",1,1,0,2
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",1697,1121,0,2818
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",2043,988,0,3031
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",8,8,0,16
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",3,2,0,5
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",1,1,0,2
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1409","SHUHADA","شھدا","1409","SHUHADA","شھدا","NO",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",2,2,0,4
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",4,0,0,4
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",3,1,0,4
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",4657143,4,"Eng. Moin-ul-din Ulfati","انجنير معين الدين الفتی","M","مستقل","NO","NO",2,0,0,2
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",2,0,0,2
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبيح الله غازی نورستانی","M","مستقل","NO","NO",1,1,0,2
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",3,0,0,3
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",191,62,0,253
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",2,0,0,2
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",0,0,0,0
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",6,1,0,7
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",3,3,0,6
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",44,3,0,47
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",3,2,0,5
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","14","BADAKHSHAN","بدخشان","1410","KOHISTAN BADAKHSHAN","کوھستان","1410","KOHISTAN BADAKHSHAN","کوھستان","NO",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",7,0,0,7
