province_code,province_name_eng,district_code,district_name_eng,provincial_capital,total_R114,aa_R114,aa_pct_R114,ag_R114,ag_pct_R114,other_R114,other_pct_R114,total_R214,aa_R214,aa_pct_R214,ag_R214,ag_pct_R214,aa_net_change_14,aa_pct_change_14,ag_net_change_14,total_19,aa_19,aa_pct_19,ag_19,ag_pct_19,other_19,other_pct_19,pct_natl_19,aa_net_R114_19,aa_pct_R114_19,ag_net_R114_19,ag_pct_R114_19,other_net_R114_19,other_pct_R114_19,aa_net_R214_19,aa_pct_R214_19,ag_net_R214_19,ag_pct_R214_19,total_18,winners_18,winners_pct_18,other_18,other_pct_18,total_pop_14,total_pop_18,total_pop_19,urban_pop_14,urban_pop_18,urban_pop_19,rural_pop_14,rural_pop_18,rural_pop_19,male_pop_14,male_pop_18,male_pop_19,fem_pop_14,fem_pop_18,fem_pop_19,no_votes_R114,no_votes_R214,no_votes_18,no_votes_19
17,BADAKHSHAN,1719,SHIGHNAN,NO,9875,3406,0.3449113924050633,4378,0.44334177215189874,2091,0.21174683544303796,8011,3110,0.3882162027212583,4901,0.6117837972787418,-296,0.11946094106898127,523,3322,1211,0.3645394340758579,1905,0.5734497290788682,206,0.062010836845273934,0.0018208716175884578,-2195,-0.6444509688784498,-2473,-0.5648698035632709,-1885,-0.9014825442372071,-1899,-0.6106109324758843,-2996,-0.6113038155478474,5706,995,0.17437784787942517,4711,0.8256221521205749,28000,30411,30945,0,0,0,28000,30411,30945,14400,15663,15938,13600,14748,15007,NO,NO,NO,NO
17,BADAKHSHAN,1720,KHWAHAN,NO,5846,4316,0.7382825863838522,278,0.047553882996920975,1252,0.21416353061922683,3970,3289,0.828463476070529,681,0.17153652392947102,-1027,1.4496402877697843,403,1486,514,0.34589502018842533,161,0.10834454912516824,811,0.5457604306864065,8.145139144299965e-4,-3802,-0.8809082483781279,-117,-0.420863309352518,-441,-0.3522364217252396,-2775,-0.8437214958954089,-520,-0.7635829662261381,3615,1286,0.3557399723374827,2329,0.6442600276625173,16600,18093,18411,0,0,0,16600,18093,18411,8400,9116,9276,8200,8977,9135,NO,NO,NO,NO
17,BADAKHSHAN,1721,KOFAB,NO,6567,3643,0.5547434140398965,100,0.015227653418608192,2824,0.4300289325414954,7721,7102,0.9198290376894185,619,0.08017096231058153,3459,5.19,519,828,339,0.40942028985507245,241,0.29106280193236717,248,0.2995169082125604,4.5384759162048254e-4,-3304,-0.9069448256931101,141,1.41,-2576,-0.9121813031161473,-6763,-0.9522669670515348,-378,-0.6106623586429726,3852,1091,0.2832294911734164,2761,0.7167705088265836,22400,24379,24807,0,0,0,22400,24379,24807,11200,12196,12410,11200,12183,12397,NO,NO,NO,NO
17,BADAKHSHAN,1722,DARWAZ,NO,5132,3573,0.696219797349961,479,0.09333593141075604,1080,0.21044427123928294,6602,5534,0.8382308391396547,1068,0.16176916086034535,1961,1.2296450939457202,589,3288,978,0.29744525547445255,387,0.1177007299270073,1923,0.5848540145985401,0.0018022353638262642,-2595,-0.7262804366078925,-92,-0.19206680584551147,843,0.7805555555555556,-4556,-0.8232743043006867,-681,-0.6376404494382022,5518,931,0.16872055092424793,4587,0.8312794490757521,26600,28869,29376,0,0,0,26600,28869,29376,13500,14635,14892,13100,14234,14484,NO,NO,NO,NO
17,BADAKHSHAN,1723,ESHKMESH,NO,5745,2131,0.37093124456048737,2933,0.5105308964316797,681,0.1185378590078329,5006,2158,0.4310827007590891,2848,0.568917299240911,27,-0.028980565973406067,-85,2505,596,0.23792415169660677,1639,0.6542914171656686,270,0.10778443113772455,0.0013730534021851556,-1535,-0.7203190990145472,-1294,-0.44118649846573477,-411,-0.6035242290748899,-1562,-0.7238183503243745,-1209,-0.42450842696629215,3761,412,0.10954533368784898,3349,0.890454666312151,13900,15141,15407,0,0,0,13900,15141,15407,7100,7703,7838,6800,7438,7569,NO,NO,NO,NO
17,BADAKHSHAN,1724,SHAKI,NO,4979,3711,0.7453303876280377,544,0.10925888732677244,724,0.1454107250451898,6666,5766,0.864986498649865,900,0.135013501350135,2055,0.6544117647058824,356,2686,1439,0.535740878629933,128,0.04765450483991065,1119,0.41660461653015635,0.0014722640472133045,-2272,-0.6122338992185394,-416,-0.7647058823529411,395,0.5455801104972375,-4327,-0.7504335761359695,-772,-0.8577777777777778,4616,637,0.13799826689774697,3979,0.862001733102253,26400,28743,29248,0,0,0,26400,28743,29248,13300,14508,14763,13100,14235,14485,NO,NO,NO,NO
17,BADAKHSHAN,1725,ZEBAK,NO,2513,1075,0.42777556705133307,858,0.3414245921209709,580,0.23079984082769597,2567,1374,0.5352551616673159,1193,0.46474483833268404,299,0.39044289044289043,335,1566,443,0.2828863346104725,849,0.5421455938697318,274,0.17496807151979565,8.58363923282217e-4,-632,-0.587906976744186,-9,-0.01048951048951049,-306,-0.5275862068965518,-931,-0.6775836972343523,-344,-0.28834870075440067,2248,268,0.11921708185053381,1980,0.8807829181494662,7900,8598,8749,0,0,0,7900,8598,8749,4100,4494,4573,3800,4104,4176,NO,NO,NO,NO
17,BADAKHSHAN,1726,KORAN WA MONJAN,NO,1933,890,0.4604242110708743,578,0.2990170719089498,465,0.2405587170201759,3910,3247,0.8304347826086956,663,0.16956521739130434,2357,0.14705882352941177,85,554,368,0.6642599277978339,128,0.23104693140794225,58,0.10469314079422383,3.036613113016272e-4,-522,-0.5865168539325842,-450,-0.7785467128027682,-407,-0.875268817204301,-2879,-0.8866646134893748,-535,-0.8069381598793364,2056,945,0.4596303501945525,1111,0.5403696498054474,9600,10394,10577,0,0,0,9600,10394,10577,4900,5264,5357,4700,5130,5220,NO,NO,NO,NO
17,BADAKHSHAN,1727,DARWAZ-E-BALLA,NO,9450,8206,0.8683597883597883,313,0.03312169312169312,931,0.09851851851851852,10053,8734,0.8687953844623495,1319,0.13120461553765045,528,3.2140575079872202,1006,617,301,0.4878444084278768,52,0.08427876823338736,264,0.42787682333873583,3.381931932727509e-4,-7905,-0.9633195223007556,-261,-0.8338658146964856,-667,-0.7164339419978518,-8433,-0.9655369819097779,-1267,-0.9605761940864291,5753,628,0.10916043803233096,5125,0.890839561967669,23300,25278,25722,0,0,0,23300,25278,25722,11700,12710,12933,11600,12568,12789,NO,NO,NO,NO
17,BADAKHSHAN,1728,WAKHAN,NO,6766,2260,0.3340230564587644,3817,0.5641442506650901,689,0.10183269287614544,5315,2222,0.4180620884289746,3093,0.5819379115710254,-38,-0.18967775740110035,-724,2393,719,0.3004596740493105,1587,0.6631842875052236,87,0.03635603844546594,0.0013116633897920468,-1541,-0.6818584070796461,-2230,-0.5842284516636101,-602,-0.8737300435413643,-1503,-0.6764176417641764,-1506,-0.486905916585839,3503,1279,0.3651156151869826,2224,0.6348843848130175,15000,16296,16583,0,0,0,15000,16296,16583,7700,8345,8492,7300,7951,8091,NO,NO,NO,NO
18,TAKHAR,1801,TALOQAN,YES,75853,38481,0.5073101920820534,29040,0.3828457674712932,8332,0.1098440404466534,67037,35210,0.5252323343825052,31827,0.47476766561749484,-3271,0.09597107438016529,2787,18441,14952,0.8108020172441841,2424,0.13144623393525298,1065,0.05775174882056287,0.010107975165547487,-23529,-0.6114446090278319,-26616,-0.9165289256198347,-7267,-0.8721795487277965,-20258,-0.5753479125248508,-29403,-0.9238382505419926,41758,19540,0.467934288040615,22218,0.532065711959385,227200,248830,253735,71800,79967,81903,155400,168863,171832,115700,126003,128481,111500,122827,125254,NO,NO,NO,NO
18,TAKHAR,1802,HAZARSUMUCH,NO,3966,118,0.029752899646999495,3679,0.9276348966212808,169,0.04261220373171962,4695,201,0.04281150159744409,4494,0.9571884984025559,83,0.2215275890187551,815,119,89,0.7478991596638656,29,0.24369747899159663,1,0.008403361344537815,6.522688816767805e-5,-29,-0.2457627118644068,-3650,-0.9921174232128296,-168,-0.9940828402366864,-112,-0.5572139303482587,-4465,-0.9935469514908767,4097,3666,0.8948010739565536,431,0.10519892604344643,13800,15013,15276,0,0,0,13800,15013,15276,7100,7703,7838,6700,7310,7438,NO,NO,NO,NO
18,TAKHAR,1803,BAHARAK,NO,13790,2453,0.17788252356780276,9793,0.7101522842639594,1544,0.11196519216823786,13455,2276,0.16915644741731697,11179,0.830843552582683,-177,0.14152966404574696,1386,304,283,0.930921052631579,18,0.05921052631578947,3,0.009868421052631578,1.6663003363843803e-4,-2170,-0.8846310640032613,-9775,-0.9981619524149903,-1541,-0.9980569948186528,-1993,-0.8756590509666081,-11161,-0.9983898380892745,7800,2139,0.2742307692307692,5661,0.7257692307692307,31100,33746,34339,0,0,0,31100,33746,34339,15900,17203,17505,15200,16543,16834,NO,NO,NO,NO
18,TAKHAR,1804,BANGI,NO,11435,914,0.07993003935286401,9593,0.8389156099693922,928,0.08115435067774376,10561,1564,0.14809203673894517,8997,0.8519079632610548,650,-0.0621286354633587,-596,3726,3169,0.8505099302200751,414,0.1111111111111111,143,0.03837895866881374,0.0020423141622921714,2255,2.4671772428884027,-9179,-0.9568435317418952,-785,-0.8459051724137931,1605,1.0262148337595909,-8583,-0.9539846615538513,7479,1438,0.19227169407674824,6041,0.8077283059232517,35300,38367,39042,0,0,0,35300,38367,39042,17800,19387,19728,17500,18980,19314,NO,NO,NO,NO
18,TAKHAR,1805,CHAL,NO,9526,5835,0.6125341171530548,2234,0.23451606130589964,1457,0.15294982154104556,8158,5162,0.6327531257661192,2996,0.36724687423388086,-673,0.3410922112802149,762,3026,2192,0.7243886318572372,627,0.2072042300066094,207,0.06840713813615333,0.0016586265848352417,-3643,-0.6243359040274208,-1607,-0.7193375111906893,-1250,-0.8579272477693891,-2970,-0.5753583882216196,-2369,-0.790720961281709,6991,1933,0.276498355027893,5058,0.723501644972107,28300,30796,31337,0,0,0,28300,30796,31337,14600,15920,16200,13700,14876,15137,NO,NO,NO,NO
18,TAKHAR,1806,NAMAKAB,NO,4602,3271,0.7107779226423294,138,0.02998696219035202,1193,0.25923511516731856,2887,2229,0.772081745756841,658,0.22791825424315898,-1042,3.7681159420289854,520,751,440,0.5858854860186418,192,0.255659121171771,119,0.1584553928095872,4.116419581002203e-4,-2831,-0.8654845612962396,54,0.391304347826087,-1074,-0.9002514668901928,-1789,-0.8026020637056976,-466,-0.7082066869300911,2627,1168,0.44461362771221924,1459,0.5553863722877808,12300,13344,13579,0,0,0,12300,13344,13579,6300,6804,6924,6000,6540,6655,NO,NO,NO,NO
18,TAKHAR,1807,KALAFGAN,NO,15064,1777,0.11796335634625597,10629,0.7055894848645778,2658,0.17644715878916623,17076,3231,0.18921293042867182,13845,0.8107870695713282,1454,0.30256844482077333,3216,5372,4187,0.7794117647058824,897,0.16697691734921816,288,0.05361131794489948,0.002944528094426609,2410,1.3562183455261676,-9732,-0.9156082416031611,-2370,-0.891647855530474,956,0.2958836273599505,-12948,-0.9352112676056338,11099,1952,0.17587170015316694,9147,0.824128299846833,35400,38494,39171,0,0,0,35400,38494,39171,17800,19386,19727,17600,19108,19444,NO,NO,NO,NO
18,TAKHAR,1808,FARKHAR,NO,15458,14007,0.9061327467977747,84,0.005434079441066115,1367,0.08843317376115926,14744,13740,0.9319045035268584,1004,0.06809549647314161,-267,10.952380952380953,920,5423,4682,0.8633597639682833,440,0.08113590263691683,301,0.055504333394799925,0.0029724824750698995,-9325,-0.6657385592917827,356,4.238095238095238,-1066,-0.7798098024871982,-9058,-0.6592430858806405,-564,-0.5617529880478087,12420,6856,0.5520128824476651,5564,0.44798711755233495,47100,51198,52117,2700,2952,3023,44400,48246,49094,24000,26030,26496,23100,25168,25621,NO,NO,NO,NO
18,TAKHAR,1809,KHWAJAGHAR,NO,21887,3122,0.14264175081098368,15036,0.6869831406771143,3729,0.17037510851190205,23120,4123,0.17833044982698962,18997,0.8216695501730104,1001,0.2634344240489492,3961,0,0,NaN,0,NaN,0,NaN,0,-3122,-1,-15036,-1,-3729,-1,-4123,-1,-18997,-1,5699,3108,0.5453588348833128,2591,0.4546411651166871,67300,73426,74769,6900,7729,7917,60400,65697,66852,34300,37371,38054,33000,36055,36715,NO,NO,NO,YES
18,TAKHAR,1810,ROSTAQ,NO,45076,27780,0.6162924838051291,12879,0.2857174549649481,4417,0.09799006122992279,42767,26776,0.6260902097411556,15991,0.3739097902588444,-1004,0.24163366721018711,3112,11161,9765,0.8749216020069887,632,0.05662575038079025,764,0.06845264761222113,0.0061176243599954175,-18015,-0.6484881209503239,-12247,-0.9509278670704248,-3653,-0.8270319221190854,-17011,-0.6353077382730804,-15359,-0.960477768744919,30746,7202,0.23424185259871202,23544,0.765758147401288,165000,179591,182843,12800,14194,14538,152200,165397,168305,84600,92037,93703,80400,87554,89140,NO,NO,NO,NO
18,TAKHAR,1811,ESHKASHEM,NO,18815,11472,0.6097262822216317,5667,0.3011958543715121,1676,0.08907786340685624,20905,13764,0.6584070796460177,7141,0.3415929203539823,2292,0.2601023469207694,1474,3189,1732,0.5431169645656946,1163,0.36469112574474755,294,0.09219190968955786,0.0017479709778716412,-9740,-0.849023709902371,-4504,-0.7947767778365978,-1382,-0.8245823389021479,-12032,-0.8741644870677129,-5978,-0.8371376557905056,9695,2022,0.20856111397627644,7673,0.7914388860237236,59300,64415,65547,0,0,0,59300,64415,65547,30000,32610,33183,29300,31805,32364,NO,NO,NO,NO
18,TAKHAR,1812,DASHT-E- QALA,NO,15234,3168,0.20795588814493896,10836,0.7113036628593935,1230,0.08074044899566758,13994,3374,0.24110332999857081,10620,0.7588966700014291,206,-0.019933554817275746,-216,743,521,0.7012113055181696,193,0.2597577388963661,29,0.039030955585464336,4.0725695721499823e-4,-2647,-0.8355429292929293,-10643,-0.9821889996308601,-1201,-0.9764227642276423,-2853,-0.8455838767042086,-10427,-0.9818267419962335,1645,608,0.3696048632218845,1037,0.6303951367781155,32100,34902,35515,0,0,0,32100,34902,35515,16300,17717,18028,15800,17185,17487,NO,NO,NO,NO
18,TAKHAR,1813,WARSAJ,NO,14124,11932,0.8448031719059756,63,0.0044604927782497875,2129,0.15073633531577457,12636,10918,0.8640392529281418,1718,0.13596074707185818,-1014,26.26984126984127,1655,7512,5754,0.7659744408945687,1448,0.19275825346112885,310,0.04126730564430245,0.004117515831223509,-6178,-0.5177673483070734,1385,21.984126984126984,-1819,-0.8543917332080789,-5164,-0.47298039934053854,-270,-0.15715948777648428,11843,5211,0.4400067550451744,6632,0.5599932449548256,38100,41446,42175,0,0,0,38100,41446,42175,19600,21312,21687,18500,20134,20488,NO,NO,NO,NO
18,TAKHAR,1814,KHWAJABAHAWUDDIN,NO,9896,4194,0.42380759902991105,4134,0.4177445432497979,1568,0.15844785772029102,4639,2157,0.46497089890062515,2482,0.5350291010993748,-2037,-0.3996129656507015,-1652,1957,1656,0.8461931527848748,92,0.04701073071027082,209,0.10679611650485436,0.001072680841547445,-2538,-0.6051502145922747,-4042,-0.9777455249153363,-1359,-0.8667091836734694,-501,-0.23226703755215578,-2390,-0.9629331184528606,3411,929,0.2723541483435942,2482,0.7276458516564057,23400,25406,25852,0,0,0,23400,25406,25852,11700,12710,12933,11700,12696,12919,NO,NO,NO,NO
18,TAKHAR,1815,DARQAD,NO,7805,2767,0.354516335682255,2072,0.26547085201793724,2966,0.3800128122998078,5206,1859,0.35708797541298504,3347,0.642912024587015,-908,0.6153474903474904,1275,0,0,NaN,0,NaN,0,NaN,0,-2767,-1,-2072,-1,-2966,-1,-1859,-1,-3347,-1,325,108,0.3323076923076923,217,0.6676923076923077,27000,29384,29901,0,0,0,27000,29384,29901,14000,15278,15547,13000,14106,14354,NO,NO,NO,YES
18,TAKHAR,1816,CHAHAB,NO,23712,21941,0.9253120782726046,336,0.01417004048582996,1435,0.06051788124156545,22746,21910,0.9632462850611097,836,0.036753714938890354,-31,1.4880952380952381,500,0,0,NaN,0,NaN,0,NaN,0,-21941,-1,-336,-1,-1435,-1,-21910,-1,-836,-1,14754,8064,0.546563643757625,6690,0.45343635624237494,79100,86587,88285,23600,26280,26917,55500,60307,61368,40400,44058,44921,38700,42529,43364,NO,NO,NO,YES
18,TAKHAR,1817,YANGI QALA,NO,13450,6143,0.456728624535316,4887,0.3633457249070632,2420,0.17992565055762083,10586,5046,0.47666729642924616,5540,0.5233327035707538,-1097,0.13361980765295683,653,111,94,0.8468468468468469,14,0.12612612612612611,3,0.02702702702702703,6.084188728245599e-5,-6049,-0.9846980302783657,-4873,-0.9971352568037651,-2417,-0.9987603305785124,-4952,-0.9813713832738803,-5526,-0.9974729241877256,2710,1916,0.7070110701107011,794,0.29298892988929887,44800,48907,49836,9500,10542,10797,35300,38365,39039,22900,24896,25369,21900,24011,24467,NO,NO,NO,NO
19,KUNDUZ,1901,KUNDUZ,YES,81372,43840,0.5387602615150174,27680,0.3401661505186059,9852,0.12107358796637664,75430,35161,0.4661407927880154,40269,0.5338592072119847,-8679,0.45480491329479766,12589,5306,3201,0.6032793064455334,1572,0.29626837542404827,533,0.1004523181304184,0.002908351837123527,-40639,-0.9269844890510949,-26108,-0.9432080924855492,-9319,-0.9458993097848153,-31960,-0.9089616336281676,-38697,-0.9609625270058855,24270,5031,0.2072929542645241,19239,0.7927070457354759,318900,358102,367055,152800,177563,183342,166100,180539,183713,162900,181303,185832,156000,176799,181223,NO,NO,NO,NO
19,KUNDUZ,1902,CHARDARAH,NO,9033,3385,0.37473707516882543,3839,0.42499723237019815,1809,0.20026569246097642,9219,1977,0.21444842173771558,7242,0.7855515782622844,-1408,0.8864287574889295,3403,26,17,0.6538461538461539,8,0.3076923076923077,1,0.038461538461538464,1.4251252876971675e-5,-3368,-0.9949778434268833,-3831,-0.9979161239906226,-1808,-0.9994472084024323,-1960,-0.9914011127971675,-7234,-0.9988953327809997,397,97,0.24433249370277077,300,0.7556675062972292,73800,80196,81606,0,0,0,73800,80196,81606,37600,40826,41544,36200,39370,40062,NO,NO,NO,NO
19,KUNDUZ,1903,ALIABAD,NO,13740,8337,0.606768558951965,3849,0.2801310043668122,1554,0.1131004366812227,15847,9432,0.5951915188994762,6415,0.40480848110052375,1095,0.6666666666666666,2566,565,503,0.8902654867256637,37,0.06548672566371681,25,0.04424778761061947,3.0969068751880756e-4,-7834,-0.9396665467194435,-3812,-0.9903871135359834,-1529,-0.9839124839124839,-8929,-0.9466709075487701,-6378,-0.99423226812159,3240,1654,0.5104938271604939,1586,0.48950617283950615,47300,51455,52359,0,0,0,47300,51455,52359,23900,26063,26521,23400,25392,25838,NO,NO,NO,NO
19,KUNDUZ,1904,KHANABAD,NO,23154,13064,0.5642221646367799,5361,0.2315366675304483,4729,0.20424116783277188,22624,11038,0.4878889674681754,11586,0.5121110325318247,-2026,1.161163961947398,6225,1189,714,0.6005046257359126,367,0.3086627417998318,108,0.09083263246425567,6.517207565661277e-4,-12350,-0.9453459889773423,-4994,-0.931542622645029,-4621,-0.9771621907379996,-10324,-0.9353143685450263,-11219,-0.9683238391161747,8104,3872,0.4777887462981244,4232,0.5222112537018756,162100,177173,180589,40800,45395,46494,121300,131778,134095,82000,89279,91001,80100,87894,89588,NO,NO,NO,NO
19,KUNDUZ,1905,EMAMSAHEB,NO,58413,22546,0.3859757245818568,25192,0.43127386027083014,10675,0.1827504151473131,37336,15238,0.4081315620312835,22098,0.5918684379687165,-7308,-0.12281676722769133,-3094,5590,3639,0.6509838998211092,1652,0.29552772808586764,299,0.053488372093023255,0.00306401936854891,-18907,-0.838596646855318,-23540,-0.9344236265481105,-10376,-0.9719906323185011,-11599,-0.7611891324320778,-20446,-0.9252421033577699,13720,5325,0.3881195335276968,8395,0.6118804664723032,233800,254998,259738,34900,38788,39727,198900,216210,220011,119100,129609,132016,114700,125389,127722,NO,NO,NO,NO
19,KUNDUZ,1906,DASHT-E-ARCHI,NO,10570,2280,0.21570482497634816,7139,0.6754020813623463,1151,0.10889309366130558,15180,2858,0.1882740447957839,12322,0.8117259552042161,578,0.7260120465051128,5183,0,0,NaN,0,NaN,0,NaN,0,-2280,-1,-7139,-1,-1151,-1,-2858,-1,-12322,-1,2520,399,0.15833333333333333,2121,0.8416666666666667,85100,92576,94227,3300,3654,3742,81800,88922,90485,43200,46994,47832,41900,45582,46395,NO,NO,NO,YES
19,KUNDUZ,1907,QALA-E-ZAL,NO,19202,6961,0.36251432142485157,7833,0.4079262576814915,4408,0.2295594208936569,11450,4774,0.41694323144104806,6676,0.5830567685589519,-2187,-0.1477084131239627,-1157,0,0,NaN,0,NaN,0,NaN,0,-6961,-1,-7833,-1,-4408,-1,-4774,-1,-6676,-1,0,0,NaN,0,NaN,70000,76616,78102,18600,20799,21303,51400,55817,56799,35700,38859,39612,34300,37757,38490,NO,NO,YES,YES
20,SAMANGAN,2001,AYBAK,YES,40522,19893,0.4909185134001283,16799,0.41456492769359854,3830,0.09451655890627314,40468,20309,0.5018533162004547,20159,0.4981466837995453,416,0.20001190547056372,3360,15044,11888,0.7902153682531242,2514,0.1671098112204201,642,0.04267482052645573,0.008245994164660072,-8005,-0.4024028552757251,-14285,-0.8503482350139889,-3188,-0.8323759791122716,-8421,-0.41464375400068937,-17645,-0.8752914331068009,20830,11785,0.5657705232837253,9045,0.4342294767162746,104200,114061,116281,29000,32325,33108,75200,81736,83173,53000,57721,58841,51200,56340,57440,NO,NO,NO,NO
20,SAMANGAN,2002,HAZRAT-E- SULTAN,NO,12962,4873,0.3759450702052152,6085,0.4694491590803888,2004,0.15460577071439593,12164,4914,0.40397895429135156,7250,0.5960210457086484,41,0.1914543960558751,1165,3699,2535,0.6853203568532036,1021,0.2760205460935388,143,0.03865909705325764,0.002027514784304547,-2338,-0.4797865791093782,-5064,-0.8322103533278554,-1861,-0.9286427145708582,-2379,-0.48412698412698413,-6229,-0.8591724137931035,7473,3066,0.4102769971898836,4407,0.5897230028101165,41600,45167,45962,0,0,0,41600,45167,45962,21500,23366,23777,20100,21801,22185,NO,NO,NO,NO
20,SAMANGAN,2003,KHURAM WA SARBAGH,NO,14239,11674,0.8198609452911019,1418,0.09958564505934406,1147,0.08055340964955404,17219,14549,0.8449387304721528,2670,0.15506126952784716,2875,0.8829337094499294,1252,3223,2599,0.8063915606577723,296,0.09183990071362085,328,0.1017685386286069,0.0017666072316338348,-9075,-0.777368511221518,-1122,-0.7912552891396333,-819,-0.7140366172624237,-11950,-0.8213622929410956,-2374,-0.8891385767790262,6319,715,0.1131508150023738,5604,0.8868491849976262,40000,43499,44263,0,0,0,40000,43499,44263,20400,22210,22600,19600,21289,21663,NO,NO,NO,NO
20,SAMANGAN,2004,FEROZNAKHCHIR,NO,4040,2768,0.6851485148514852,969,0.23985148514851484,303,0.075,4424,2799,0.6326853526220615,1625,0.3673146473779385,31,0.6769865841073271,656,1811,1385,0.7647708448371066,360,0.19878520154610713,66,0.036443953616786304,9.926545753921425e-4,-1383,-0.49963872832369943,-609,-0.628482972136223,-237,-0.7821782178217822,-1414,-0.5051804215791355,-1265,-0.7784615384615384,3549,2496,0.7032967032967034,1053,0.2967032967032967,13100,14243,14494,0,0,0,13100,14243,14494,6700,7318,7447,6400,6925,7047,NO,NO,NO,NO
20,SAMANGAN,2005,RUY-E-DUAB,NO,20832,16301,0.7824980798771122,969,0.04651497695852535,3562,0.17098694316436253,17723,11947,0.6740958077074988,5776,0.3259041922925013,-4354,4.96078431372549,4807,4539,3217,0.7087464199162811,1051,0.23154879929499889,271,0.059704780788719984,0.0024879398772528626,-13084,-0.8026501441629348,82,0.0846233230134159,-3291,-0.9239191465468838,-8730,-0.7307273792583913,-4725,-0.8180401662049861,12173,7420,0.6095457159286947,4753,0.39045428407130534,45800,49786,50661,0,0,0,45800,49786,50661,23800,25934,26390,22000,23852,24271,NO,NO,NO,NO
20,SAMANGAN,2006,DARA-E- SUF-E- PAYIN,NO,22771,13639,0.5989635940450573,7912,0.34745948794519343,1220,0.053576918009749244,22926,15225,0.6640931693274013,7701,0.3359068306725988,1586,-0.02666835187057634,-211,432,341,0.7893518518518519,68,0.1574074074074074,23,0.05324074074074074,2.367900478019909e-4,-13298,-0.9749981670210426,-7844,-0.9914054600606673,-1197,-0.9811475409836066,-14884,-0.9776026272577997,-7633,-0.9911699779249448,6472,2740,0.42336217552533995,3732,0.57663782447466,71800,78014,79385,0,0,0,71800,78014,79385,37000,40184,40890,34800,37830,38495,NO,NO,NO,NO
20,SAMANGAN,2007,DARA-E SUF-E-BALA,NO,27721,17697,0.6383968832293208,3480,0.1255365968038671,6544,0.23606651996681216,22896,16516,0.7213487071977638,6380,0.2786512928022362,-1181,0.8333333333333334,2900,8645,6427,0.7434355118565645,1813,0.2097165991902834,405,0.04684788895315211,0.004738541581593082,-11270,-0.6368311013166074,-1667,-0.47902298850574715,-6139,-0.9381112469437652,-10089,-0.6108621942358925,-4567,-0.7158307210031348,20111,70,0.003480682213713888,20041,0.9965193177862861,64900,70573,71813,0,0,0,64900,70573,71813,32800,35691,36318,32100,34882,35495,NO,NO,NO,NO
21,BALKH,2101,MAZAR-E-SHARIF,YES,143992,91496,0.6354241902327907,34481,0.23946469248291571,18015,0.12511111728429358,125445,83741,0.6675515166009008,41704,0.3324484833990992,-7755,0.20947768336185146,7223,37270,20923,0.5613898577944728,11993,0.321786960021465,4354,0.11682318218406225,0.020428622874028243,-70573,-0.7713233365393023,-22488,-0.6521852614483339,-13661,-0.7583125173466556,-62818,-0.7501462843768285,-29711,-0.712425666602724,74360,38944,0.5237224314147391,35416,0.4762775685852609,390900,454457,469247,390900,454457,469247,0,0,0,200500,228886,236335,190400,225571,232912,NO,NO,NO,NO
21,BALKH,2102,NAHR-E- SHAHI,NO,13514,8935,0.6611661980168714,2974,0.22006807754920824,1605,0.11876572443392037,19304,13049,0.675973891421467,6255,0.3240261085785329,4114,1.1032279757901815,3281,5646,2815,0.4985830676585193,1176,0.20828905419766205,1655,0.29312787814381863,0.0030947143747454644,-6120,-0.684946838276441,-1798,-0.6045729657027572,50,0.03115264797507788,-10234,-0.7842746570618438,-5079,-0.8119904076738609,14707,9342,0.6352077242129598,5365,0.3647922757870402,45100,49016,49878,0,0,0,45100,49016,49878,23100,25035,25475,22000,23981,24403,NO,NO,NO,NO
21,BALKH,2103,DEHDADI,NO,21422,14328,0.6688451125011671,5055,0.23597236485855663,2039,0.09518252264027635,21711,14847,0.6838468978858643,6864,0.31615310211413566,519,0.3578635014836795,1809,5432,2531,0.46594256259204714,2231,0.4107142857142857,670,0.12334315169366716,0.0029774156010657746,-11797,-0.8233528754885538,-2824,-0.5586547972304649,-1369,-0.6714075527219225,-12316,-0.829527850744258,-4633,-0.6749708624708625,13910,6430,0.46225736879942486,7480,0.5377426312005751,67800,73652,74947,0,0,0,67800,73652,74947,34700,37745,38409,33100,35907,36538,NO,NO,NO,NO
21,BALKH,2104,CHARKENT,NO,8957,4863,0.5429273194149827,2262,0.2525399129172714,1832,0.2045327676677459,5567,3724,0.6689419795221843,1843,0.3310580204778157,-1139,-0.1852343059239611,-419,1770,1115,0.6299435028248588,529,0.29887005649717513,126,0.0711864406779661,9.701814458553794e-4,-3748,-0.7707176639934197,-1733,-0.7661361626878869,-1706,-0.9312227074235808,-2609,-0.7005907626208379,-1314,-0.7129679869777537,7607,5861,0.7704745629025898,1746,0.22952543709741027,44600,48502,49355,0,0,0,44600,48502,49355,22900,24906,25344,21700,23596,24011,NO,NO,NO,NO
21,BALKH,2105,MARMUL,NO,3535,3467,0.9807637906647808,13,0.0036775106082036777,55,0.015558698727015558,7181,7082,0.9862136192730817,99,0.013786380726918257,3615,6.615384615384615,86,1598,1272,0.7959949937421777,206,0.12891113892365458,120,0.07509386733416772,8.759039268231053e-4,-2195,-0.6331122007499279,193,14.846153846153847,65,1.1818181818181819,-5810,-0.820389720417961,107,1.0808080808080809,4110,3616,0.8798053527980535,494,0.12019464720194648,11500,12447,12666,0,0,0,11500,12447,12666,5800,6291,6402,5700,6156,6264,NO,NO,NO,NO
