"election_type","election_date","results_status","results_date","province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","ballot_position","candidate_code","candidate_name_eng","candidate_name_dari","party_name_dari","candidate_gender","first_round_winner","run_off_winner","past_winners","male_ps_votes","fem_ps_votes","votes"
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1815","DARQAD","درقد","1815","DARQAD","درقد","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",57,17,74
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1815","DARQAD","درقد","1815","DARQAD","درقد","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",537,193,730
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1815","DARQAD","درقد","1815","DARQAD","درقد","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",24,17,41
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1816","CHAHAB","چا آب","1816","CHAHAB","چا آب","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",11987,9954,21941
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1816","CHAHAB","چا آب","1816","CHAHAB","چا آب","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",55,86,141
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1816","CHAHAB","چا آب","1816","CHAHAB","چا آب","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",4,24,28
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1816","CHAHAB","چا آب","1816","CHAHAB","چا آب","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",5,24,29
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1816","CHAHAB","چا آب","1816","CHAHAB","چا آب","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",237,99,336
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1816","CHAHAB","چا آب","1816","CHAHAB","چا آب","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",17,26,43
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1816","CHAHAB","چا آب","1816","CHAHAB","چا آب","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",340,153,493
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1816","CHAHAB","چا آب","1816","CHAHAB","چا آب","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",160,90,250
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1816","CHAHAB","چا آب","1816","CHAHAB","چا آب","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",6,18,24
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1816","CHAHAB","چا آب","1816","CHAHAB","چا آب","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",285,83,368
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1816","CHAHAB","چا آب","1816","CHAHAB","چا آب","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",12,47,59
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1817","YANGI QALA","ينكى قلعه","1817","YANGI QALA","ينكى قلعه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",3652,2491,6143
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1817","YANGI QALA","ينكى قلعه","1817","YANGI QALA","ينكى قلعه","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",52,47,99
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1817","YANGI QALA","ينكى قلعه","1817","YANGI QALA","ينكى قلعه","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",23,14,37
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1817","YANGI QALA","ينكى قلعه","1817","YANGI QALA","ينكى قلعه","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",42,31,73
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1817","YANGI QALA","ينكى قلعه","1817","YANGI QALA","ينكى قلعه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2898,1989,4887
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1817","YANGI QALA","ينكى قلعه","1817","YANGI QALA","ينكى قلعه","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",27,23,50
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1817","YANGI QALA","ينكى قلعه","1817","YANGI QALA","ينكى قلعه","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",523,266,789
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1817","YANGI QALA","ينكى قلعه","1817","YANGI QALA","ينكى قلعه","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",336,101,437
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1817","YANGI QALA","ينكى قلعه","1817","YANGI QALA","ينكى قلعه","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",30,9,39
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1817","YANGI QALA","ينكى قلعه","1817","YANGI QALA","ينكى قلعه","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",553,293,846
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","18","TAKHAR","تخار","1817","YANGI QALA","ينكى قلعه","1817","YANGI QALA","ينكى قلعه","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",32,18,50
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1901","KUNDUZ","كندز","1901","KUNDUZ","كندز","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",26146,15172,42345
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1901","KUNDUZ","كندز","1901","KUNDUZ","كندز","YES",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",193,131,334
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1901","KUNDUZ","كندز","1901","KUNDUZ","كندز","YES",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",53,28,95
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1901","KUNDUZ","كندز","1901","KUNDUZ","كندز","YES",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",118,58,183
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1901","KUNDUZ","كندز","1901","KUNDUZ","كندز","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",17770,9061,27216
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1901","KUNDUZ","كندز","1901","KUNDUZ","كندز","YES",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",69,48,117
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1901","KUNDUZ","كندز","1901","KUNDUZ","كندز","YES",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",2144,817,3029
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1901","KUNDUZ","كندز","1901","KUNDUZ","كندز","YES",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",1630,264,1925
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1901","KUNDUZ","كندز","1901","KUNDUZ","كندز","YES",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",342,49,396
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1901","KUNDUZ","كندز","1901","KUNDUZ","كندز","YES",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",2758,587,3396
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1901","KUNDUZ","كندز","1901","KUNDUZ","كندز","YES",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",112,41,155
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1902","CHARDARAH","جاردره","1902","CHARDARAH","جاردره","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2165,1220,3385
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1902","CHARDARAH","جاردره","1902","CHARDARAH","جاردره","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",77,10,87
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1902","CHARDARAH","جاردره","1902","CHARDARAH","جاردره","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",144,0,144
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1902","CHARDARAH","جاردره","1902","CHARDARAH","جاردره","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",17,1,18
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1902","CHARDARAH","جاردره","1902","CHARDARAH","جاردره","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2897,942,3839
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1902","CHARDARAH","جاردره","1902","CHARDARAH","جاردره","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",19,4,23
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1902","CHARDARAH","جاردره","1902","CHARDARAH","جاردره","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",404,25,429
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1902","CHARDARAH","جاردره","1902","CHARDARAH","جاردره","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",413,22,435
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1902","CHARDARAH","جاردره","1902","CHARDARAH","جاردره","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",132,42,174
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1902","CHARDARAH","جاردره","1902","CHARDARAH","جاردره","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",456,26,482
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1902","CHARDARAH","جاردره","1902","CHARDARAH","جاردره","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",17,0,17
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1903","ALIABAD","علی آباد","1903","ALIABAD","علی آباد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4063,3587,8096
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1903","ALIABAD","علی آباد","1903","ALIABAD","علی آباد","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",17,16,34
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1903","ALIABAD","علی آباد","1903","ALIABAD","علی آباد","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",2,3,5
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1903","ALIABAD","علی آباد","1903","ALIABAD","علی آباد","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",6,5,15
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1903","ALIABAD","علی آباد","1903","ALIABAD","علی آباد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2245,1513,3842
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1903","ALIABAD","علی آباد","1903","ALIABAD","علی آباد","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",8,7,16
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1903","ALIABAD","علی آباد","1903","ALIABAD","علی آباد","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",673,167,857
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1903","ALIABAD","علی آباد","1903","ALIABAD","علی آباد","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",193,16,211
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1903","ALIABAD","علی آباد","1903","ALIABAD","علی آباد","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",64,4,69
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1903","ALIABAD","علی آباد","1903","ALIABAD","علی آباد","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",228,80,328
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1903","ALIABAD","علی آباد","1903","ALIABAD","علی آباد","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",12,3,17
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1904","KHANABAD","خان آباد","1904","KHANABAD","خان آباد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7860,4482,12342
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1904","KHANABAD","خان آباد","1904","KHANABAD","خان آباد","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",43,61,104
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1904","KHANABAD","خان آباد","1904","KHANABAD","خان آباد","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",12,11,23
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1904","KHANABAD","خان آباد","1904","KHANABAD","خان آباد","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",20,17,37
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1904","KHANABAD","خان آباد","1904","KHANABAD","خان آباد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2990,2254,5244
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1904","KHANABAD","خان آباد","1904","KHANABAD","خان آباد","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",25,28,53
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1904","KHANABAD","خان آباد","1904","KHANABAD","خان آباد","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",641,736,1377
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1904","KHANABAD","خان آباد","1904","KHANABAD","خان آباد","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",581,102,683
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1904","KHANABAD","خان آباد","1904","KHANABAD","خان آباد","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",46,19,65
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1904","KHANABAD","خان آباد","1904","KHANABAD","خان آباد","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",1415,793,2208
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1904","KHANABAD","خان آباد","1904","KHANABAD","خان آباد","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",41,24,65
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1905","EMAMSAHEB","حضرت امام صاحب","1905","EMAMSAHEB","حضرت امام صاحب","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",14312,7962,22336
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1905","EMAMSAHEB","حضرت امام صاحب","1905","EMAMSAHEB","حضرت امام صاحب","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",234,124,358
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1905","EMAMSAHEB","حضرت امام صاحب","1905","EMAMSAHEB","حضرت امام صاحب","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",132,51,183
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1905","EMAMSAHEB","حضرت امام صاحب","1905","EMAMSAHEB","حضرت امام صاحب","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",226,116,342
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1905","EMAMSAHEB","حضرت امام صاحب","1905","EMAMSAHEB","حضرت امام صاحب","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",15139,8485,24513
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1905","EMAMSAHEB","حضرت امام صاحب","1905","EMAMSAHEB","حضرت امام صاحب","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",191,102,293
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1905","EMAMSAHEB","حضرت امام صاحب","1905","EMAMSAHEB","حضرت امام صاحب","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",2461,584,3062
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1905","EMAMSAHEB","حضرت امام صاحب","1905","EMAMSAHEB","حضرت امام صاحب","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",1246,213,1463
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1905","EMAMSAHEB","حضرت امام صاحب","1905","EMAMSAHEB","حضرت امام صاحب","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",312,143,455
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1905","EMAMSAHEB","حضرت امام صاحب","1905","EMAMSAHEB","حضرت امام صاحب","NO",10,"100_1_4","Abdul Rab Rasul Sayaf","پروفیسور عبدرب الرسول سیاف","خپلواک/مستقل","M","NO","NO","NO",2617,1133,4082
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1905","EMAMSAHEB","حضرت امام صاحب","1905","EMAMSAHEB","حضرت امام صاحب","NO",11,"100_1_37","Hedayat Amin Arsala","هدایت امین ارسل","خپلواک/مستقل","M","NO","NO","NO",172,79,252
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1906","DASHT-E-ARCHI","دشت ارجى","1906","DASHT-E-ARCHI","دشت ارجى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1500,780,2280
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1906","DASHT-E-ARCHI","دشت ارجى","1906","DASHT-E-ARCHI","دشت ارجى","NO",2,"101_1_19","Mohammad Daoud Sultanzoy","محمد داود سلطان زوی","خپلواک/مستقل","M","NO","NO","NO",36,31,67
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1906","DASHT-E-ARCHI","دشت ارجى","1906","DASHT-E-ARCHI","دشت ارجى","NO",3,"100_1_10","Abdul Rahim Wardak","عبدالرحیم وردک","خپلواک/مستقل","M","NO","NO","NO",5,13,18
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1906","DASHT-E-ARCHI","دشت ارجى","1906","DASHT-E-ARCHI","دشت ارجى","NO",4,"100_1_25","Abdul Qayum Karzai","عبدالقیوم کرزی","خپلواک/مستقل","M","NO","NO","NO",18,32,50
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1906","DASHT-E-ARCHI","دشت ارجى","1906","DASHT-E-ARCHI","دشت ارجى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4487,2652,7139
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1906","DASHT-E-ARCHI","دشت ارجى","1906","DASHT-E-ARCHI","دشت ارجى","NO",6,"101_1_16","Mohammad Nader Naeem","محمد نادر نعیم","خپلواک/مستقل","M","NO","NO","NO",16,15,31
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1906","DASHT-E-ARCHI","دشت ارجى","1906","DASHT-E-ARCHI","دشت ارجى","NO",7,"100_1_24","Zalmai Rasul","زلمی رسول","خپلواک/مستقل","M","NO","NO","NO",454,57,511
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1906","DASHT-E-ARCHI","دشت ارجى","1906","DASHT-E-ARCHI","دشت ارجى","NO",8,"100_1_7","Eng. Qutbudin Hilal","انجنیر قطب الدین هلل","خپلواک/مستقل","M","NO","NO","NO",46,18,64
"PRESIDENTIAL","2014-04-05","PRELIMINARY","2014-04-26","19","KUNDUZ","کندز","1906","DASHT-E-ARCHI","دشت ارجى","1906","DASHT-E-ARCHI","دشت ارجى","NO",9,"100_1_28","Mohammad Sahfiq Gul Agha Sherzai","محمد شفیق گل آغا شیرزی","خپلواک/مستقل","M","NO","NO","NO",19,6,25
