"province_code","province_name_eng","2014_IEC_district_code","district_name_eng","provincial_capital","planned_pcs_19","vr_topup_pcs_19","prelim_pcs_18","final_pcs_18","vr_total_final_19","vr_total_prelim_19","vr_2019_net_change","vr_2019_pct_change","vr_final_19_pct_natl","vr_total_final_18","vr_2018_2019_net_change","vr_2018_2019_pct_change","vr_final_18_pct_natl","prelim_votes_18","final_votes_18","net_change_prelim_final_18","pct_change_prelim_final_18","prelim_turnout_18","final_turnout_18","prelim_votes_18_pct_natl","final_votes_18_pct_natl","prelim_winner_votes_18","prelim_winner_pct_18","final_winner_votes_18","final_winner_pct_18","prelim_winner_votes_18_pct_natl","final_winner_votes_18_pct_natl","prelim_first_round_votes_14","final_first_round_votes_14","net_change_first_round_14","pct_change_first_round_14","prelim_runoff_votes_14","final_runoff_votes_14","net_change_runoff_14","pct_change_runoff_14","prelim_first_round_14_pct_natl","final_first_round_14_pct_natl","prelim_runoff_votes_14_pct_natl","final_runoff_votes_14_pct_natl","net_change_final_first_runoff_14","pct_change_final_first_runoff_14","AG_strong_district","AG_final_first_round_votes_14","AG_first_round_pct_14","AG_final_runoff_votes_14","AG_runoff_pct_14","AG_net_change_first_runoff_14","AG_pct_change_first_runoff_14","AG_final_first_14_pct_natl","AG_final_runoff_14_pct_natl","AA_strong_district","AA_final_first_round_votes_14","AA_first_round_pct_14","AA_final_runoff_votes_14","AA_runoff_pct_14","AA_net_change_first_runoff_14","AA_pct_change_first_runoff_14","AA_final_first_14_pct_natl","AA_final_runoff_14_pct_natl"
"02","KAPISA","0204","HISA-E- AWAL-E- KOHESTAN","NO",14,1,14,14,29551,28500,1051,0.0368771929824561,0.00306165572261074,28644,907,0.0316645719871526,0.00324209315347209,9604,9604,0,0,0.335288367546432,0.335288367546432,0.00262882012399578,0.00292029663937833,3094,0.322157434402332,3094,0.322157434402332,0.00238391879574346,0.00256986562609535,15384,15879,495,0.0321762870514821,20109,19784,-325,-0.016161917549356,0.00231055450604688,0.00238950621686947,0.0025302210360531,0.00277842340200981,3905,0.245922287297689,"NO",123,0.00774607972794257,732,0.0369995956328346,609,4.95121951219512,0.0000590067013383008,0.000185996071214135,"YES",13735,0.864978902953586,19052,0.963000404367165,5317,0.387113214415726,0.0046212711035804,0.00598175583309105
"02","KAPISA","0205","NEJRAB","NO",21,1,21,20,33268,32540,728,0.0223724646588814,0.00344675857263084,32647,621,0.0190216558948755,0.00369517578485559,9229,8527,-702,-0.0760645790443168,0.282690599442522,0.261187857996141,0.00252617460686767,0.00259281231195117,5743,0.622277603207281,5518,0.647120910050428,0.00442496627147858,0.0045832315852599,17518,18374,856,0.0488640255736956,28553,27006,-1547,-0.0541799460652121,0.00263106434197408,0.00276495920579128,0.00359268990215447,0.00379266591157889,8632,0.469794274518341,"NO",499,0.0271579405681942,2628,0.0973117085092202,2129,4.26653306613226,0.000239384910307415,0.00066775638681796,"YES",15592,0.848590399477523,24378,0.90268829149078,8786,0.563494099538225,0.00524607637765021,0.00765395988342923
"02","KAPISA","0206","TAGAB","NO",9,1,9,9,19665,19026,639,0.0335856196783349,0.00203740854066327,19034,631,0.0331512031102238,0.00215437791799985,2771,2661,-110,-0.0396968603392277,0.145581590837449,0.139802458758012,0.00075848194123202,0.000809132586150119,408,0.147239263803681,298,0.111987974445697,0.000314362918120017,0.000247517762306533,1115,1115,0,0,4109,3145,-964,-0.234606960330981,0.000167464136391203,0.000167787608275676,0.000517016173710388,0.000441677193657544,2030,1.82062780269058,"YES",651,0.583856502242152,2597,0.825755166931638,1946,2.98924731182796,0.000312303760741738,0.00065987950402064,"NO",145,0.130044843049327,548,0.174244833068362,403,2.77931034482759,0.0000487866261389995,0.000172055542543245
"02","KAPISA","0207","ALASAY","NO",3,1,1,1,3513,3224,289,0.0896401985111663,0.000363967261802698,3233,280,0.0866068666872873,0.000365929589623491,409,60,-349,-0.853300733496333,0.126507887411073,0.018558614290133,0.000111952044014398,0.0000182442522243544,33,0.0806845965770171,33,0.55,0.0000254264124950014,0.0000274096850876362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03","PARWAN","0301","CHARIKAR","YES",36,1,36,36,54991,53788,1203,0.0223655834015022,0.00569738790031089,53777,1214,0.0225747066589806,0.00608679107367228,24084,24034,-50,-0.00207606709848862,0.447849452368113,0.446919686854975,0.00659230569203608,0.00730803929933558,17736,0.736422521175884,17693,0.736165432304236,0.0136655409700408,0.0146957441895621,47901,49046,1145,0.0239034675685268,39137,38664,-473,-0.0120857500574904,0.00719434941459644,0.00738054801389131,0.00492442491859417,0.00542989094294921,-10382,-0.211678832116788,"NO",1082,0.0220609223993802,3395,0.087807779846886,2313,2.13770794824399,0.000519067080065378,0.000862645712803263,"YES",38558,0.786159931492884,35269,0.912192220153114,-3289,-0.0853000674308834,0.0129732050390865,0.0110734068064921
"03","PARWAN","0302","BAGRAM","NO",24,1,24,24,50466,50540,-74,-0.00146418678274634,0.00522857154401792,50392,74,0.00146848706143832,0.00570365724723382,18351,18464,113,0.00615770257751621,0.364164946816955,0.366407366248611,0.00502306102618145,0.00561436455117467,11218,0.611301836412185,11301,0.61205589254766,0.00864343925360381,0.0093865712477387,35924,35924,0,0,39064,37781,-1283,-0.0328435388081098,0.00539549922485883,0.00540592111183443,0.00491523967140974,0.0053058842777665,1857,0.051692461863935,"NO",3327,0.0926121812715733,7992,0.211534898493952,4665,1.40216411181244,0.00159605931180916,0.00203071120374777,"YES",24255,0.675175370226033,29789,0.788465101506048,5534,0.228159142444857,0.00816082494483747,0.0093528513810597
"03","PARWAN","0303","SHINWARI","NO",7,1,7,6,15039,14784,255,0.0172483766233766,0.00155812799608619,14749,290,0.0196623499898298,0.00166937689989387,4489,4428,-61,-0.0135887725551348,0.304359617601193,0.300223743982643,0.00122873527036829,0.00134642581415736,361,0.080418801514814,361,0.0815266485998193,0.000278149542748349,0.000299845342928384,2914,2914,0,0,2564,2573,9,0.00351014040561622,0.000437659635375755,0.000438505013915085,0.00032261607919042,0.000361346715192642,-341,-0.117021276595745,"NO",864,0.296499656829101,1957,0.760590750097163,1093,1.2650462962963,0.000414486097205625,0.000497259988205003,"NO",737,0.252916952642416,616,0.239409249902837,-121,-0.164179104477612,0.000247970644582363,0.000193405500377078
"03","PARWAN","0304","SAYDKHEL","NO",16,1,16,16,18953,18597,356,0.0191428725063182,0.00196364119355153,18584,369,0.0198557899268188,0.00210344432216609,5725,5791,66,0.011528384279476,0.308060697374085,0.311612139474817,0.00156705489482256,0.00176087441052061,4383,0.765589519650655,4410,0.761526506648247,0.00337708987774519,0.00366293064352957,10135,10135,0,0,9688,9498,-190,-0.0196118909991742,0.00152219643257834,0.00152513669046993,0.00121899554414851,0.00133387916863572,-637,-0.0628515046867292,"NO",178,0.0175629008386778,384,0.0404295641187618,206,1.15730337078652,0.0000853918116928255,0.0000975717094893823,"YES",8556,0.844203256043414,9114,0.959570435881238,558,0.0652173913043478,0.00287874740169158,0.00286152228966995
"03","PARWAN","0305","JABALUSSARAJ","NO",17,1,17,17,22785,21618,1167,0.0539827921176797,0.00236065871340008,21616,1169,0.054080310880829,0.00244662357231716,7996,7989,-7,-0.00087543771885943,0.369911176905996,0.369587342709104,0.00218867614655043,0.00242922218367279,5020,0.627813906953477,5011,0.627237451495807,0.00386789668863355,0.00416211915073167,19511,19511,0,0,25617,24853,-764,-0.0298239450364992,0.0029303970987702,0.0029360574215845,0.00322326680991458,0.0034903031141402,5342,0.273794269899031,"NO",161,0.00825175542001948,1189,0.0478413068844807,1028,6.38509316770186,0.0000772364139468815,0.000302116569226239,"YES",16327,0.836810004612783,23664,0.952158693115519,7337,0.449378330373002,0.00549337410325134,0.00742978532617398
"03","PARWAN","0306","SALANG","NO",13,1,13,13,13902,13662,240,0.0175669740887132,0.00144032817352152,13639,263,0.0192829386318645,0.00154374069683724,8094,8077,-17,-0.00210032122559921,0.593445267248332,0.592198841557299,0.00221550084169324,0.00245598042026851,6483,0.800963676797628,6461,0.799925714993191,0.00499513430924527,0.00536648410155205,7411,7411,0,0,7510,7395,-115,-0.0153129161118509,0.00111307328681185,0.00111522328693366,0.000944948032262111,0.00103853826616774,-16,-0.0021589529078397,"NO",107,0.014437997571178,245,0.033130493576741,138,1.28971962616822,0.0000513310328715299,0.0000622527833981736,"YES",6484,0.874915665902038,7150,0.966869506423259,666,0.102714373843307,0.00218160333713981,0.00224488527223394
"03","PARWAN","0307","SYAHGIRDI GHORBAND","NO",6,1,6,6,13682,12725,957,0.0752062868369352,0.00141753489211059,12751,931,0.0730138812642146,0.00144323173439194,3465,3467,2,0.000577200577200577,0.271743392675084,0.271900243118187,0.000948444578263785,0.00105421370769728,1042,0.300721500721501,1042,0.30054802422844,0.000802858236963377,0.000865481571555059,5097,5688,591,0.115950559152443,6285,5963,-322,-0.0512330946698488,0.000765528881781133,0.000855942525445781,0.000790812034988997,0.000837431194206656,275,0.0483473980309423,"NO",63,0.0110759493670886,1189,0.199396277041757,1126,17.8730158730159,0.0000302229445879102,0.000302116569226239,"NO",2661,0.467827004219409,4774,0.800603722958242,2113,0.794062382562946,0.000895318704523294,0.00149889262792235
"03","PARWAN","0308","KOH-E- SAFI","NO",10,1,10,10,6207,5844,363,0.0621149897330595,0.000643081353261983,5842,365,0.062478603218076,0.000661231259690824,2623,2829,206,0.0785360274494853,0.448990071893187,0.484251968503937,0.00071797117713879,0.000860216492378312,1362,0.519252764010675,1566,0.55355249204666,0.00104941738843006,0.00130071414688601,4247,4247,0,0,2112,2013,-99,-0.046875,0.000637865638792324,0.000639097733046454,0.000265743041829238,0.000282701491520711,-2234,-0.526018365905345,"NO",1862,0.438427125029433,1739,0.863884749130651,-123,-0.0660580021482277,0.000893255917820456,0.000441867715630302,"NO",243,0.0572168589592654,274,0.136115250869349,31,0.127572016460905,0.0000817596562191509,0.0000860277712716223
"03","PARWAN","0309","SURKH-E- PARSA","NO",13,1,13,13,13106,12760,346,0.027115987460815,0.0013578579371438,12765,341,0.0267136701919311,0.00144481633515121,7803,7327,-476,-0.0610021786492375,0.611280846063455,0.573991382687035,0.00213584792040182,0.00222792726746408,4203,0.538638985005767,4065,0.554797324962468,0.00323840035504518,0.0033763748448861,8103,8103,0,0,6851,6752,-99,-0.0144504451904831,0.00121700618580979,0.00121935694157651,0.000862029156994371,0.000948236696844431,-1351,-0.166728372207824,"NO",344,0.042453412316426,1186,0.175651658767773,842,2.44767441860465,0.000165026872035573,0.000301354290245853,"YES",5466,0.674564975934839,5566,0.824348341232227,100,0.0182949140139041,0.00183908757569497,0.00174755684269288
"03","PARWAN","0310","SHEKHALI","NO",12,1,12,12,9804,9538,266,0.0278884462151394,0.00101575150433067,9563,241,0.0252012966642267,0.00108239550435182,4184,4184,0,0,0.437519606817944,0.437519606817944,0.00114525024977076,0.00127223252177832,1431,0.342017208413002,1431,0.342017208413002,0.00110258170546506,0.00118858361698204,6531,7023,492,0.0753330271015158,5503,5173,-330,-0.0599672905687807,0.000980904282305784,0.00105683620889693,0.000692416647341997,0.000726485253669467,-1850,-0.263420190801652,"NO",407,0.0579524419763634,882,0.170500676589986,475,1.16707616707617,0.000195249816623483,0.000224110020233425,"NO",4191,0.596753524134985,4291,0.829499323410014,100,0.0238606537819136,0.00141010172516239,0.00134724513330851
"04","WARDAK","0401","MAYDANSHAHR","YES",13,1,10,10,22629,21776,853,0.0391715650257164,0.00234449620476324,22202,427,0.0192325015764346,0.00251295043266958,7414,7414,0,0,0.333933879830646,0.333933879830646,0.00202937030396759,0.0022543814331894,3365,0.453871054761262,3365,0.453871054761262,0.00259272357714181,0.00279495728242109,5153,5153,0,0,20459,16344,-4115,-0.201133975267608,0.000773939636613337,0.000775434569905434,0.00257425989241685,0.00229531702802509,11191,2.1717446147875,"NO",2381,0.46206093537745,15365,0.940100342633382,12984,5.45317093658127,0.00114223541371133,0.0039041388445426,"NO",1149,0.222976906656317,979,0.0598996573666177,-170,-0.147954743255004,0.000386591954715244,0.00030737659881357
"04","WARDAK","0402","NERKH","NO",10,1,5,5,15770,11882,3888,0.327217640127925,0.00163386385386523,12061,3709,0.307520106127187,0.00136513355411349,3503,3503,0,0,0.290440262001492,0.290440262001492,0.000958845990666101,0.00106516025903189,1831,0.522694833000286,1831,0.522694833000286,0.00141078064479841,0.00152082222410491,16735,18324,1589,0.0949507021213027,20666,12186,-8480,-0.410335817284429,0.0025134639663738,0.00275743509779685,0.00260030573032341,0.00171137624226099,-6138,-0.334970530451866,"NO",1528,0.0833879065706178,11062,0.907763006729033,9534,6.23952879581152,0.000733026338576614,0.0028107766936759,"NO",892,0.0486793276577167,1124,0.0922369932709667,232,0.260089686098655,0.0003001218656275,0.000352902244194538
