"pc_code","candidate_code","votes"
"0702045","100_1_1",228
"0702045","101_1_13",1553
"0702046","100_1_1",98
"0702046","101_1_13",565
"0702047","100_1_1",87
"0702047","101_1_13",770
"0702048","100_1_1",59
"0702048","101_1_13",1868
"0702049","100_1_1",31
"0702049","101_1_13",3657
"0702050","100_1_1",59
"0702050","101_1_13",1367
"0702051","100_1_1",23
"0702051","101_1_13",1654
"0702052","100_1_1",138
"0702052","101_1_13",497
"0702053","100_1_1",75
"0702053","101_1_13",213
"0702127","100_1_1",17
"0702127","101_1_13",175
"0702130","100_1_1",582
"0702130","101_1_13",1633
"0703086","100_1_1",272
"0703086","101_1_13",259
"0703087","100_1_1",90
"0703087","101_1_13",391
"0703088","100_1_1",78
"0703088","101_1_13",549
"0703089","100_1_1",170
"0703089","101_1_13",541
"0703090","100_1_1",322
"0703090","101_1_13",928
"0703091","100_1_1",128
"0703091","101_1_13",341
"0703097","100_1_1",73
"0703097","101_1_13",2230
"0703101","100_1_1",14
"0703101","101_1_13",219
"0704055","100_1_1",25
"0704055","101_1_13",1288
"0704056","100_1_1",41
"0704056","101_1_13",295
"0704057","100_1_1",30
"0704057","101_1_13",547
"0704062","100_1_1",99
"0704062","101_1_13",2170
"0704063","100_1_1",26
"0704063","101_1_13",131
"0704064","100_1_1",29
"0704064","101_1_13",519
"0704066","100_1_1",470
"0704066","101_1_13",816
"0704067","100_1_1",46
"0704067","101_1_13",1119
"0704076","100_1_1",58
"0704076","101_1_13",307
"0704080","100_1_1",13
"0704080","101_1_13",322
"0704085","100_1_1",30
"0704085","101_1_13",771
"0704131","100_1_1",212
"0704131","101_1_13",395
"0704132","100_1_1",23
"0704132","101_1_13",1742
"0705110","100_1_1",370
"0705110","101_1_13",109
"0705111","100_1_1",1134
"0705111","101_1_13",307
"0705112","100_1_1",205
"0705112","101_1_13",131
"0705113","100_1_1",1842
"0705113","101_1_13",178
"0705114","100_1_1",682
"0705114","101_1_13",1155
"0705115","100_1_1",172
"0705115","101_1_13",165
"0705116","100_1_1",161
"0705116","101_1_13",124
"0705117","100_1_1",223
"0705117","101_1_13",254
"0705120","100_1_1",314
"0705120","101_1_13",42
"0705122","100_1_1",105
"0705122","101_1_13",36
"0705123","100_1_1",38
"0705123","101_1_13",31
"0705124","100_1_1",1003
"0705124","101_1_13",116
"0705126","100_1_1",243
"0705126","101_1_13",212
"0706027","100_1_1",5
"0706027","101_1_13",24
"0801001","100_1_1",1429
"0801001","101_1_13",48
"0801002","100_1_1",886
"0801002","101_1_13",20
"0801003","100_1_1",636
"0801003","101_1_13",13
"0801004","100_1_1",761
"0801004","101_1_13",14
"0801005","100_1_1",466
"0801005","101_1_13",10
"0801006","100_1_1",294
"0801006","101_1_13",35
"0801007","100_1_1",260
"0801007","101_1_13",24
"0801008","100_1_1",57
"0801008","101_1_13",40
"0801097","100_1_1",231
"0801097","101_1_13",119
"0801098","100_1_1",850
"0801098","101_1_13",65
"0802020","100_1_1",810
"0802020","101_1_13",65
"0802021","100_1_1",573
"0802021","101_1_13",82
"0802022","100_1_1",806
"0802022","101_1_13",18
"0802023","100_1_1",1046
"0802023","101_1_13",69
"0802024","100_1_1",368
"0802024","101_1_13",12
"0802025","100_1_1",353
"0802025","101_1_13",21
"0802026","100_1_1",556
"0802026","101_1_13",153
"0802027","100_1_1",352
"0802027","101_1_13",43
"0802028","100_1_1",391
"0802028","101_1_13",14
"0802099","100_1_1",240
"0802099","101_1_13",23
"0803043","100_1_1",383
"0803043","101_1_13",2
"0803044","100_1_1",580
"0803044","101_1_13",3
"0803045","100_1_1",391
"0803045","101_1_13",2
"0803046","100_1_1",774
"0803046","101_1_13",9
"0803047","100_1_1",599
"0803047","101_1_13",60
"0803054","100_1_1",189
"0803054","101_1_13",9
"0803055","100_1_1",377
"0803055","101_1_13",0
"0803056","100_1_1",245
"0803056","101_1_13",75
"0803059","100_1_1",185
"0803059","101_1_13",58
"0803060","100_1_1",264
"0803060","101_1_13",41
"0803061","100_1_1",115
"0803061","101_1_13",8
"0803062","100_1_1",114
"0803062","101_1_13",3
"0803100","100_1_1",705
"0803100","101_1_13",12
"0803101","100_1_1",429
"0803101","101_1_13",33
"0804009","100_1_1",2066
"0804009","101_1_13",57
"0804010","100_1_1",793
"0804010","101_1_13",33
"0804011","100_1_1",800
"0804011","101_1_13",18
"0804012","100_1_1",522
"0804012","101_1_13",15
"0804013","100_1_1",1186
"0804013","101_1_13",72
"0804014","100_1_1",822
"0804014","101_1_13",6
"0804015","100_1_1",573
"0804015","101_1_13",8
"0804016","100_1_1",1424
"0804016","101_1_13",34
"0804017","100_1_1",470
"0804017","101_1_13",18
"0804018","100_1_1",638
"0804018","101_1_13",6
"0804019","100_1_1",1006
"0804019","101_1_13",4
"0804092","100_1_1",267
"0804092","101_1_13",22
"0804102","100_1_1",699
"0804102","101_1_13",21
"0804103","100_1_1",218
"0804103","101_1_13",20
"0805029","100_1_1",771
"0805029","101_1_13",26
"0805030","100_1_1",1493
"0805030","101_1_13",53
"0805031","100_1_1",1565
"0805031","101_1_13",62
"0805032","100_1_1",332
"0805032","101_1_13",24
"0805033","100_1_1",297
"0805033","101_1_13",17
"0805034","100_1_1",396
"0805034","101_1_13",43
"0805035","100_1_1",789
"0805035","101_1_13",49
"0805036","100_1_1",354
"0805036","101_1_13",37
"0805037","100_1_1",602
"0805037","101_1_13",28
"0805038","100_1_1",670
"0805038","101_1_13",33
"0805039","100_1_1",227
"0805039","101_1_13",80
"0805040","100_1_1",229
"0805040","101_1_13",10
"0805041","100_1_1",193
"0805041","101_1_13",18
"0805042","100_1_1",422
"0805042","101_1_13",42
"0806084","100_1_1",475
"0806084","101_1_13",71
"0806085","100_1_1",302
"0806085","101_1_13",19
"0806086","100_1_1",145
"0806086","101_1_13",26
"0806087","100_1_1",215
"0806087","101_1_13",51
"0806088","100_1_1",1018
"0806088","101_1_13",80
"0806089","100_1_1",153
"0806089","101_1_13",18
"0806090","100_1_1",412
"0806090","101_1_13",14
"0806091","100_1_1",555
"0806091","101_1_13",83
"0806093","100_1_1",29
"0806093","101_1_13",11
"0806104","100_1_1",137
"0806104","101_1_13",15
"0806105","100_1_1",88
"0806105","101_1_13",28
"0807066","100_1_1",718
"0807066","101_1_13",19
"0807067","100_1_1",700
"0807067","101_1_13",68
"0807068","100_1_1",493
"0807068","101_1_13",26
"0807069","100_1_1",535
"0807069","101_1_13",73
"0807070","100_1_1",496
"0807070","101_1_13",38
"0807071","100_1_1",932
"0807071","101_1_13",8
"0807072","100_1_1",901
"0807072","101_1_13",28
"0807073","100_1_1",847
"0807073","101_1_13",74
"0807074","100_1_1",406
"0807074","101_1_13",44
"0807075","100_1_1",545
"0807075","101_1_13",98
"0807076","100_1_1",399
"0807076","101_1_13",53
"0807077","100_1_1",552
"0807077","101_1_13",5
"0807078","100_1_1",557
"0807078","101_1_13",14
"0807079","100_1_1",684
"0807079","101_1_13",72
"0807080","100_1_1",532
"0807080","101_1_13",26
"0807081","100_1_1",166
"0807081","101_1_13",53
"0807082","100_1_1",706
"0807082","101_1_13",19
"0807083","100_1_1",379
"0807083","101_1_13",48
"0807094","100_1_1",75
"0807094","101_1_13",22
"0807095","100_1_1",593
"0807095","101_1_13",54
"0807096","100_1_1",379
"0807096","101_1_13",4
"0807106","100_1_1",841
"0807106","101_1_13",34
"0807107","100_1_1",180
"0807107","101_1_13",60
"0807108","100_1_1",176
"0807108","101_1_13",31
"0808048","100_1_1",212
"0808048","101_1_13",23
"0808049","100_1_1",382
"0808049","101_1_13",74
"0808050","100_1_1",931
"0808050","101_1_13",79
"0808051","100_1_1",838
"0808051","101_1_13",131
"0808052","100_1_1",294
"0808052","101_1_13",7
"0808053","100_1_1",304
"0808053","101_1_13",26
"0808057","100_1_1",630
"0808057","101_1_13",56
"0808058","100_1_1",365
"0808058","101_1_13",45
"0808063","100_1_1",525
"0808063","101_1_13",19
"0808064","100_1_1",154
"0808064","101_1_13",78
"0808065","100_1_1",240
"0808065","101_1_13",38
"0901001","100_1_1",1575
"0901001","101_1_13",756
"0901002","100_1_1",1943
"0901002","101_1_13",806
"0901003","100_1_1",974
"0901003","101_1_13",1106
"0901004","100_1_1",1532
"0901004","101_1_13",428
"0901005","100_1_1",1324
"0901005","101_1_13",1042
"0901006","100_1_1",1171
"0901006","101_1_13",626
"0901007","100_1_1",1428
"0901007","101_1_13",392
"0901008","100_1_1",1181
"0901008","101_1_13",389
"0901009","100_1_1",1626
"0901009","101_1_13",770
"0901010","100_1_1",1448
"0901010","101_1_13",684
"0901011","100_1_1",1499
"0901011","101_1_13",659
"0901012","100_1_1",537
"0901012","101_1_13",402
"0901013","100_1_1",43
"0901013","101_1_13",1704
"0901014","100_1_1",191
"0901014","101_1_13",1145
"0901015","100_1_1",60
"0901015","101_1_13",2410
"0901016","100_1_1",112
"0901016","101_1_13",2025
"0901017","100_1_1",405
"0901017","101_1_13",1832
"0901018","100_1_1",117
"0901018","101_1_13",1204
"0901019","100_1_1",297
"0901019","101_1_13",1465
"0901020","100_1_1",272
"0901020","101_1_13",176
"0901021","100_1_1",401
"0901021","101_1_13",1603
"0901022","100_1_1",225
"0901022","101_1_13",2006
"0901023","100_1_1",67
"0901023","101_1_13",391
"0901024","100_1_1",268
"0901024","101_1_13",2002
"0901025","100_1_1",172
"0901025","101_1_13",1687
"0901026","100_1_1",59
"0901026","101_1_13",1635
"0901027","100_1_1",66
"0901027","101_1_13",1912
"0901028","100_1_1",168
"0901028","101_1_13",1743
"0901029","100_1_1",366
"0901029","101_1_13",568
"0901030","100_1_1",344
"0901030","101_1_13",119
"0901031","100_1_1",36
"0901031","101_1_13",2630
"0901032","100_1_1",359
"0901032","101_1_13",536
"0901033","100_1_1",49
"0901033","101_1_13",1471
"0901034","100_1_1",1253
"0901034","101_1_13",441
"0901035","100_1_1",675
"0901035","101_1_13",973
"0901036","100_1_1",373
"0901036","101_1_13",723
"0901037","100_1_1",56
"0901037","101_1_13",1403
"0901038","100_1_1",120
"0901038","101_1_13",1140
"0901039","100_1_1",557
"0901039","101_1_13",313
"0901040","100_1_1",30
"0901040","101_1_13",1664
"0901041","100_1_1",213
"0901041","101_1_13",100
"0901227","100_1_1",125
"0901227","101_1_13",24
"0901228","100_1_1",600
"0901228","101_1_13",349
"0901229","100_1_1",1020
"0901229","101_1_13",169
"0901230","100_1_1",576
"0901230","101_1_13",268
"0901231","100_1_1",58
"0901231","101_1_13",1797
"0901232","100_1_1",310
"0901232","101_1_13",421
"0902075","100_1_1",416
"0902075","101_1_13",374
"0902076","100_1_1",150
"0902076","101_1_13",1049
"0902077","100_1_1",211
"0902077","101_1_13",702
"0902078","100_1_1",588
"0902078","101_1_13",84
"0902079","100_1_1",373
"0902079","101_1_13",78
"0902080","100_1_1",251
"0902080","101_1_13",100
"0902081","100_1_1",262
"0902081","101_1_13",81
"0902082","100_1_1",269
"0902082","101_1_13",33
"0902083","100_1_1",453
"0902083","101_1_13",28
"0902084","100_1_1",301
"0902084","101_1_13",27
"0902085","100_1_1",819
"0902085","101_1_13",175
"0902086","100_1_1",380
"0902086","101_1_13",7
"0902087","100_1_1",423
"0902087","101_1_13",82
"0902088","100_1_1",148
"0902088","101_1_13",133
"0902089","100_1_1",29
"0902089","101_1_13",741
"0902090","100_1_1",513
"0902090","101_1_13",1109
"0902091","100_1_1",31
"0902091","101_1_13",798
"0902092","100_1_1",132
"0902092","101_1_13",871
"0902238","100_1_1",59
"0902238","101_1_13",916
"0902239","100_1_1",191
"0902239","101_1_13",11
"0902258","100_1_1",33
"0902258","101_1_13",849
"0902259","100_1_1",115
"0902259","101_1_13",110
"0902260","100_1_1",35
"0902260","101_1_13",1307
"0903093","100_1_1",169
"0903093","101_1_13",1347
"0903094","100_1_1",372
"0903094","101_1_13",426
"0903095","100_1_1",229
"0903095","101_1_13",916
"0903096","100_1_1",150
"0903096","101_1_13",1049
"0903097","100_1_1",943
"0903097","101_1_13",46
"0903098","100_1_1",135
"0903098","101_1_13",1480
"0903099","100_1_1",1316
"0903099","101_1_13",131
"0903100","100_1_1",716
"0903100","101_1_13",544
"0903101","100_1_1",360
"0903101","101_1_13",54
"0903102","100_1_1",96
"0903102","101_1_13",1002
"0903103","100_1_1",235
"0903103","101_1_13",359
"0903104","100_1_1",432
"0903104","101_1_13",341
"0903105","100_1_1",64
"0903105","101_1_13",942
"0903106","100_1_1",98
"0903106","101_1_13",37
"0903107","100_1_1",1737
"0903107","101_1_13",135
"0903108","100_1_1",481
"0903108","101_1_13",94
"0903109","100_1_1",276
"0903109","101_1_13",359
"0903110","100_1_1",472
"0903110","101_1_13",454
"0903111","100_1_1",34
"0903111","101_1_13",176
"0903240","100_1_1",394
"0903240","101_1_13",175
"0903261","100_1_1",263
"0903261","101_1_13",100
"0903262","100_1_1",229
"0903262","101_1_13",64
"0903263","100_1_1",464
"0903263","101_1_13",536
"0903264","100_1_1",72
"0903264","101_1_13",1072
"0904128","100_1_1",397
"0904128","101_1_13",182
"0904129","100_1_1",289
"0904129","101_1_13",107
"0904130","100_1_1",596
"0904130","101_1_13",399
"0904131","100_1_1",1422
"0904131","101_1_13",318
"0904132","100_1_1",852
"0904132","101_1_13",30
"0904133","100_1_1",1260
"0904133","101_1_13",227
"0904134","100_1_1",1174
"0904134","101_1_13",1453
"0904135","100_1_1",1438
"0904135","101_1_13",198
"0904136","100_1_1",1021
"0904136","101_1_13",114
"0904137","100_1_1",1492
"0904137","101_1_13",200
"0904138","100_1_1",702
"0904138","101_1_13",252
"0904139","100_1_1",723
"0904139","101_1_13",128
"0904140","100_1_1",509
"0904140","101_1_13",127
"0904141","100_1_1",1474
"0904141","101_1_13",243
"0904142","100_1_1",1596
"0904142","101_1_13",99
"0904143","100_1_1",836
"0904143","101_1_13",194
"0904144","100_1_1",871
"0904144","101_1_13",159
"0904145","100_1_1",856
"0904145","101_1_13",107
"0904146","100_1_1",319
"0904146","101_1_13",1404
"0904243","100_1_1",1235
"0904243","101_1_13",63
"0904244","100_1_1",416
"0904244","101_1_13",737
"0904245","100_1_1",663
"0904245","101_1_13",132
"0904246","100_1_1",547
"0904246","101_1_13",214
"0904265","100_1_1",1177
"0904265","101_1_13",276
"0904266","100_1_1",859
"0904266","101_1_13",151
"0904267","100_1_1",1045
"0904267","101_1_13",123
"0905042","100_1_1",740
"0905042","101_1_13",902
"0905043","100_1_1",13
"0905043","101_1_13",81
"0905044","100_1_1",313
"0905044","101_1_13",764
"0905045","100_1_1",146
"0905045","101_1_13",115
"0905046","100_1_1",122
"0905046","101_1_13",1304
"0905047","100_1_1",960
"0905047","101_1_13",353
"0905048","100_1_1",145
"0905048","101_1_13",825
"0905049","100_1_1",222
"0905049","101_1_13",328
"0905050","100_1_1",22
"0905050","101_1_13",248
"0905051","100_1_1",128
"0905051","101_1_13",1488
"0905052","100_1_1",408
"0905052","101_1_13",330
"0905053","100_1_1",404
"0905053","101_1_13",355
"0905054","100_1_1",160
"0905054","101_1_13",487
"0905055","100_1_1",457
"0905055","101_1_13",108
"0905056","100_1_1",1004
"0905056","101_1_13",444
"0905057","100_1_1",251
"0905057","101_1_13",470
"0905058","100_1_1",559
"0905058","101_1_13",411
"0905059","100_1_1",385
"0905059","101_1_13",233
"0905060","100_1_1",361
"0905060","101_1_13",105
"0905061","100_1_1",0
"0905061","101_1_13",0
"0905062","100_1_1",659
"0905062","101_1_13",512
"0905063","100_1_1",391
"0905063","101_1_13",796
"0905064","100_1_1",110
"0905064","101_1_13",93
"0905065","100_1_1",153
"0905065","101_1_13",497
"0905066","100_1_1",586
"0905066","101_1_13",23
"0905067","100_1_1",33
"0905067","101_1_13",263
"0905068","100_1_1",57
"0905068","101_1_13",1037
"0905069","100_1_1",69
"0905069","101_1_13",420
"0905070","100_1_1",56
"0905070","101_1_13",601
"0905071","100_1_1",55
"0905071","101_1_13",960
"0905072","100_1_1",54
"0905072","101_1_13",1589
"0905073","100_1_1",79
"0905073","101_1_13",631
"0905074","100_1_1",423
"0905074","101_1_13",1639
"0905233","100_1_1",169
"0905233","101_1_13",207
"0905234","100_1_1",146
"0905234","101_1_13",460
"0905236","100_1_1",39
"0905236","101_1_13",310
"0905237","100_1_1",57
"0905237","101_1_13",199
"0905268","100_1_1",34
"0905268","101_1_13",1369
"0905269","100_1_1",49
"0905269","101_1_13",918
"0905270","100_1_1",1442
"0905270","101_1_13",158
"0905271","100_1_1",170
"0905271","101_1_13",718
"0905272","100_1_1",124
"0905272","101_1_13",626
"0905273","100_1_1",316
"0905273","101_1_13",201
"0905274","100_1_1",485
"0905274","101_1_13",718
"0905275","100_1_1",640
"0905275","101_1_13",49
"0906112","100_1_1",1897
"0906112","101_1_13",437
"0906113","100_1_1",985
"0906113","101_1_13",117
"0906114","100_1_1",776
"0906114","101_1_13",160
"0906115","100_1_1",798
"0906115","101_1_13",88
"0906116","100_1_1",202
"0906116","101_1_13",489
"0906117","100_1_1",912
"0906117","101_1_13",118
"0906118","100_1_1",466
"0906118","101_1_13",70
"0906119","100_1_1",846
"0906119","101_1_13",54
"0906241","100_1_1",182
"0906241","101_1_13",53
"0907120","100_1_1",1013
"0907120","101_1_13",346
"0907121","100_1_1",837
"0907121","101_1_13",108
"0907122","100_1_1",1111
"0907122","101_1_13",355
"0907123","100_1_1",2167
"0907123","101_1_13",100
"0907124","100_1_1",592
"0907124","101_1_13",107
"0907125","100_1_1",844
"0907125","101_1_13",507
"0907126","100_1_1",1029
"0907126","101_1_13",107
"0907127","100_1_1",853
"0907127","101_1_13",310
"0907242","100_1_1",1134
"0907242","101_1_13",59
"0908181","100_1_1",1407
"0908181","101_1_13",105
"0908182","100_1_1",1141
"0908182","101_1_13",51
"0908183","100_1_1",1047
"0908183","101_1_13",728
"0908184","100_1_1",957
"0908184","101_1_13",163
"0908185","100_1_1",1586
"0908185","101_1_13",76
"0908186","100_1_1",0
"0908186","101_1_13",0
"0908187","100_1_1",978
"0908187","101_1_13",80
"0908188","100_1_1",917
"0908188","101_1_13",103
"0908189","100_1_1",1072
"0908189","101_1_13",22
"0908251","100_1_1",290
"0908251","101_1_13",175
"0908276","100_1_1",915
"0908276","101_1_13",213
"0909190","100_1_1",1221
"0909190","101_1_13",441
"0909191","100_1_1",1650
"0909191","101_1_13",77
"0909192","100_1_1",580
"0909192","101_1_13",288
"0909193","100_1_1",1293
"0909193","101_1_13",276
"0909194","100_1_1",1160
"0909194","101_1_13",334
"0909195","100_1_1",505
"0909195","101_1_13",1224
"0909196","100_1_1",1330
"0909196","101_1_13",190
"0909197","100_1_1",1582
"0909197","101_1_13",86
"0909198","100_1_1",2056
"0909198","101_1_13",54
"0909199","100_1_1",1954
"0909199","101_1_13",319
"0909200","100_1_1",1865
"0909200","101_1_13",291
"0909252","100_1_1",555
"0909252","101_1_13",36
"0909277","100_1_1",1400
"0909277","101_1_13",68
"0909278","100_1_1",1373
"0909278","101_1_13",412
"0910147","100_1_1",369
"0910147","101_1_13",1890
"0910148","100_1_1",428
"0910148","101_1_13",1358
"0910149","100_1_1",88
"0910149","101_1_13",1004
"0910150","100_1_1",1334
"0910150","101_1_13",249
"0910151","100_1_1",1947
"0910151","101_1_13",359
"0910152","100_1_1",268
"0910152","101_1_13",1441
"0910153","100_1_1",417
"0910153","101_1_13",1330
"0910154","100_1_1",1433
"0910154","101_1_13",230
"0910155","100_1_1",296
"0910155","101_1_13",1464
"0910156","100_1_1",1523
"0910156","101_1_13",222
"0910157","100_1_1",93
"0910157","101_1_13",1483
"0910158","100_1_1",137
"0910158","101_1_13",1601
"0910159","100_1_1",552
"0910159","101_1_13",1778
"0910160","100_1_1",379
"0910160","101_1_13",870
"0910161","100_1_1",903
"0910161","101_1_13",784
"0910162","100_1_1",195
"0910162","101_1_13",1543
"0910247","100_1_1",821
"0910247","101_1_13",259
"0910248","100_1_1",202
"0910248","101_1_13",1404
"0911163","100_1_1",2030
"0911163","101_1_13",326
"0911164","100_1_1",1858
"0911164","101_1_13",187
"0911165","100_1_1",1402
"0911165","101_1_13",319
"0911166","100_1_1",683
"0911166","101_1_13",504
"0911167","100_1_1",1300
"0911167","101_1_13",1077
"0911168","100_1_1",586
"0911168","101_1_13",1437
"0911169","100_1_1",150
"0911169","101_1_13",1355
"0911170","100_1_1",1488
"0911170","101_1_13",169
"0911171","100_1_1",923
"0911171","101_1_13",188
"0911172","100_1_1",882
"0911172","101_1_13",193
"0911249","100_1_1",1317
"0911249","101_1_13",431
"0911279","100_1_1",677
"0911279","101_1_13",1056
"0912173","100_1_1",674
"0912173","101_1_13",173
"0912174","100_1_1",325
"0912174","101_1_13",22
"0912175","100_1_1",684
"0912175","101_1_13",166
"0912176","100_1_1",363
"0912176","101_1_13",30
"0912179","100_1_1",337
"0912179","101_1_13",15
"0912180","100_1_1",603
"0912180","101_1_13",18
"0912250","100_1_1",544
"0912250","101_1_13",56
"0913201","100_1_1",1736
"0913201","101_1_13",48
"0913202","100_1_1",1536
"0913202","101_1_13",235
"0913203","100_1_1",1062
"0913203","101_1_13",108
"0913204","100_1_1",833
"0913204","101_1_13",218
"0913205","100_1_1",1111
"0913205","101_1_13",51
"0913206","100_1_1",1500
"0913206","101_1_13",32
"0913207","100_1_1",1003
"0913207","101_1_13",22
"0913208","100_1_1",1491
"0913208","101_1_13",123
"0913209","100_1_1",832
"0913209","101_1_13",362
"0913210","100_1_1",671
"0913210","101_1_13",450
"0913211","100_1_1",1543
"0913211","101_1_13",95
"0913212","100_1_1",1248
"0913212","101_1_13",396
"0913213","100_1_1",1149
"0913213","101_1_13",5
"0913214","100_1_1",454
"0913214","101_1_13",324
"0913215","100_1_1",970
"0913215","101_1_13",124
"0913216","100_1_1",853
"0913216","101_1_13",221
"0913217","100_1_1",1021
"0913217","101_1_13",31
"0913253","100_1_1",392
"0913253","101_1_13",198
"0913254","100_1_1",1470
"0913254","101_1_13",257
"0913255","100_1_1",1154
"0913255","101_1_13",10
"0913256","100_1_1",781
"0913256","101_1_13",35
"0914224","100_1_1",2644
"0914224","101_1_13",141
"0914225","100_1_1",0
"0914225","101_1_13",0
"0914226","100_1_1",1417
"0914226","101_1_13",249
"0914280","100_1_1",1569
"0914280","101_1_13",79
"0915218","100_1_1",1642
"0915218","101_1_13",109
"0915219","100_1_1",0
"0915219","101_1_13",0
"0915220","100_1_1",1016
"0915220","101_1_13",75
"0915221","100_1_1",906
"0915221","101_1_13",37
"0915222","100_1_1",1084
"0915222","101_1_13",25
"0915223","100_1_1",1124
"0915223","101_1_13",33
"0915257","100_1_1",1058
"0915257","101_1_13",116
"0915281","100_1_1",1502
"0915281","101_1_13",180
"1001001","100_1_1",3686
"1001001","101_1_13",1579
"1001002","100_1_1",1266
"1001002","101_1_13",214
"1001003","100_1_1",153
"1001003","101_1_13",456
"1001004","100_1_1",201
"1001004","101_1_13",57
"1001005","100_1_1",419
"1001005","101_1_13",86
"1001006","100_1_1",804
"1001006","101_1_13",181
"1001007","100_1_1",1243
"1001007","101_1_13",444
"1001008","100_1_1",582
"1001008","101_1_13",172
"1001009","100_1_1",759
"1001009","101_1_13",251
"1001010","100_1_1",386
"1001010","101_1_13",48
"1001011","100_1_1",237
"1001011","101_1_13",246
"1001012","100_1_1",504
"1001012","101_1_13",118
"1001013","100_1_1",554
"1001013","101_1_13",424
"1001014","100_1_1",649
"1001014","101_1_13",246
"1001015","100_1_1",694
"1001015","101_1_13",298
"1001016","100_1_1",507
"1001016","101_1_13",262
"1001017","100_1_1",231
"1001017","101_1_13",132
"1001018","100_1_1",1123
"1001018","101_1_13",774
"1001019","100_1_1",470
"1001019","101_1_13",243
"1001020","100_1_1",538
"1001020","101_1_13",210
"1001167","100_1_1",1178
"1001167","101_1_13",536
"1001168","100_1_1",1294
"1001168","101_1_13",681
"1001169","100_1_1",270
"1001169","101_1_13",107
"1002021","100_1_1",1111
"1002021","101_1_13",354
"1002022","100_1_1",286
"1002022","101_1_13",269
"1002023","100_1_1",386
"1002023","101_1_13",583
"1002024","100_1_1",617
"1002024","101_1_13",980
"1002025","100_1_1",317
"1002025","101_1_13",518
"1002026","100_1_1",269
"1002026","101_1_13",249
"1002027","100_1_1",597
"1002027","101_1_13",618
"1002028","100_1_1",642
"1002028","101_1_13",391
"1002029","100_1_1",1011
"1002029","101_1_13",63
"1002030","100_1_1",816
"1002030","101_1_13",341
"1002031","100_1_1",887
"1002031","101_1_13",289
"1002032","100_1_1",1067
"1002032","101_1_13",563
"1002170","100_1_1",554
"1002170","101_1_13",380
"1002171","100_1_1",1245
"1002171","101_1_13",453
"1003033","100_1_1",1008
"1003033","101_1_13",72
"1003034","100_1_1",845
"1003034","101_1_13",104
"1003035","100_1_1",740
"1003035","101_1_13",172
"1003036","100_1_1",562
"1003036","101_1_13",42
"1003037","100_1_1",1042
"1003037","101_1_13",357
"1003038","100_1_1",640
"1003038","101_1_13",56
"1003039","100_1_1",976
"1003039","101_1_13",151
"1003040","100_1_1",308
"1003040","101_1_13",120
"1003041","100_1_1",340
"1003041","101_1_13",138
"1003042","100_1_1",882
"1003042","101_1_13",289
"1003043","100_1_1",713
"1003043","101_1_13",186
"1003044","100_1_1",218
"1003044","101_1_13",331
"1003045","100_1_1",207
"1003045","101_1_13",252
"1003046","100_1_1",892
"1003046","101_1_13",166
"1003047","100_1_1",379
"1003047","101_1_13",61
"1003048","100_1_1",37
"1003048","101_1_13",90
"1003049","100_1_1",301
"1003049","101_1_13",10
"1003163","100_1_1",831
"1003163","101_1_13",157
"1003172","100_1_1",908
"1003172","101_1_13",274
"1003173","100_1_1",1207
"1003173","101_1_13",484
"1004050","100_1_1",821
"1004050","101_1_13",55
"1004051","100_1_1",1039
"1004051","101_1_13",59
"1004052","100_1_1",617
"1004052","101_1_13",184
"1004053","100_1_1",1427
"1004053","101_1_13",127
"1004054","100_1_1",669
"1004054","101_1_13",148
"1004055","100_1_1",582
"1004055","101_1_13",60
"1004056","100_1_1",498
"1004056","101_1_13",151
"1004057","100_1_1",748
"1004057","101_1_13",130
"1004058","100_1_1",826
"1004058","101_1_13",352
"1004059","100_1_1",270
"1004059","101_1_13",782
"1004060","100_1_1",959
"1004060","101_1_13",132
"1004061","100_1_1",822
"1004061","101_1_13",278
"1004062","100_1_1",525
"1004062","101_1_13",230
"1004063","100_1_1",1101
"1004063","101_1_13",548
"1004064","100_1_1",192
"1004064","101_1_13",349
"1004065","100_1_1",106
"1004065","101_1_13",35
"1004066","100_1_1",722
"1004066","101_1_13",60
"1004067","100_1_1",599
"1004067","101_1_13",584
"1004068","100_1_1",427
"1004068","101_1_13",167
"1005069","100_1_1",1715
"1005069","101_1_13",793
"1005070","100_1_1",668
"1005070","101_1_13",206
"1005071","100_1_1",1082
"1005071","101_1_13",231
"1005072","100_1_1",413
"1005072","101_1_13",57
"1005073","100_1_1",233
"1005073","101_1_13",66
"1005074","100_1_1",1118
"1005074","101_1_13",322
"1005075","100_1_1",898
"1005075","101_1_13",222
"1005076","100_1_1",295
"1005076","101_1_13",182
"1005077","100_1_1",196
"1005077","101_1_13",129
"1005078","100_1_1",505
"1005078","101_1_13",233
"1005079","100_1_1",586
"1005079","101_1_13",309
"1005080","100_1_1",769
"1005080","101_1_13",135
"1005081","100_1_1",902
"1005081","101_1_13",89
"1005082","100_1_1",704
"1005082","101_1_13",249
"1005083","100_1_1",481
"1005083","101_1_13",81
"1005084","100_1_1",134
"1005084","101_1_13",63
"1005085","100_1_1",377
"1005085","101_1_13",167
"1005086","100_1_1",965
"1005086","101_1_13",154
"1005087","100_1_1",669
"1005087","101_1_13",198
"1005088","100_1_1",346
"1005088","101_1_13",383
"1005089","100_1_1",1029
"1005089","101_1_13",293
"1005090","100_1_1",483
"1005090","101_1_13",107
"1005091","100_1_1",475
