"election_date","results_date","election_type","results_status","province_code","province_name_eng","ballot_position","candidate_name_eng","party_name_eng_transliterated","candidate_gender","final_winner","votes"
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","22","Nangerhar",10,"Ahmad Shah Ahmadzai","Independent","M","NO",5793
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","22","Nangerhar",11,"Abdul Hasseb Aryan","Independent","M","NO",82
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","22","Nangerhar",12,"Wakil Mangal","Independent","M","NO",163
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","22","Nangerhar",13,"Abdul Hadi Khalilzai","Independent","M","NO",989
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","22","Nangerhar",14,"Mohammad Ebrahim Rashid","Independent","M","NO",549
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","22","Nangerhar",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",6856
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","22","Nangerhar",16,"Massooda Jalal","Independent","F","NO",1409
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","22","Nangerhar",17,"Syed Abdul Hadi Dabir","Independent","M","NO",359
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","22","Nangerhar",18,"Abdul Rashid Dostum","Independent","M","NO",513
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",228
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",2,"Hamid Karzai","Independent","M","YES",34654
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",3,"Hamayon Shah Asifi","Independent","M","NO",94
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",39
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",5,"Haji Mohammad Mohaqiq","Independent","M","NO",322
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",151
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",7,"Abdul Satar Serat","Independent","M","NO",138
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",8,"Abdul Hafiz Mansoor","Independent","M","NO",44
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",26
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",10,"Ahmad Shah Ahmadzai","Independent","M","NO",110
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",11,"Abdul Hasseb Aryan","Independent","M","NO",13
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",12,"Wakil Mangal","Independent","M","NO",29
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",13,"Abdul Hadi Khalilzai","Independent","M","NO",66
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",14,"Mohammad Ebrahim Rashid","Independent","M","NO",24
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",2581
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",16,"Massooda Jalal","Independent","F","NO",193
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",17,"Syed Abdul Hadi Dabir","Independent","M","NO",50
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","23","Neemroz",18,"Abdul Rashid Dostum","Independent","M","NO",152
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",36
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",2,"Hamid Karzai","Independent","M","YES",27024
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",3,"Hamayon Shah Asifi","Independent","M","NO",131
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",4
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",5,"Haji Mohammad Mohaqiq","Independent","M","NO",27
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",348
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",7,"Abdul Satar Serat","Independent","M","NO",700
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",8,"Abdul Hafiz Mansoor","Independent","M","NO",157
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",16
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",10,"Ahmad Shah Ahmadzai","Independent","M","NO",3125
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",11,"Abdul Hasseb Aryan","Independent","M","NO",8
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",12,"Wakil Mangal","Independent","M","NO",8
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",13,"Abdul Hadi Khalilzai","Independent","M","NO",127
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",14,"Mohammad Ebrahim Rashid","Independent","M","NO",14
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",14505
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",16,"Massooda Jalal","Independent","F","NO",430
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",17,"Syed Abdul Hadi Dabir","Independent","M","NO",18
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","24","Nooristan",18,"Abdul Rashid Dostum","Independent","M","NO",179
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",259
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",2,"Hamid Karzai","Independent","M","YES",221574
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",3,"Hamayon Shah Asifi","Independent","M","NO",238
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",40
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",5,"Haji Mohammad Mohaqiq","Independent","M","NO",251
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",2587
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",7,"Abdul Satar Serat","Independent","M","NO",123
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",8,"Abdul Hafiz Mansoor","Independent","M","NO",25
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",52
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",10,"Ahmad Shah Ahmadzai","Independent","M","NO",2656
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",11,"Abdul Hasseb Aryan","Independent","M","NO",15
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",12,"Wakil Mangal","Independent","M","NO",688
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",13,"Abdul Hadi Khalilzai","Independent","M","NO",68
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",14,"Mohammad Ebrahim Rashid","Independent","M","NO",7
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",1790
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",16,"Massooda Jalal","Independent","F","NO",591
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",17,"Syed Abdul Hadi Dabir","Independent","M","NO",24
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","25","Paktia",18,"Abdul Rashid Dostum","Independent","M","NO",31
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",272
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",2,"Hamid Karzai","Independent","M","YES",236446
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",3,"Hamayon Shah Asifi","Independent","M","NO",914
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",60
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",5,"Haji Mohammad Mohaqiq","Independent","M","NO",82
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",16286
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",7,"Abdul Satar Serat","Independent","M","NO",167
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",8,"Abdul Hafiz Mansoor","Independent","M","NO",152
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",50
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",10,"Ahmad Shah Ahmadzai","Independent","M","NO",3163
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",11,"Abdul Hasseb Aryan","Independent","M","NO",12
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",12,"Wakil Mangal","Independent","M","NO",119
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",13,"Abdul Hadi Khalilzai","Independent","M","NO",111
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",14,"Mohammad Ebrahim Rashid","Independent","M","NO",35
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",8541
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",16,"Massooda Jalal","Independent","F","NO",1075
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",17,"Syed Abdul Hadi Dabir","Independent","M","NO",37
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","26","Paktika",18,"Abdul Rashid Dostum","Independent","M","NO",35
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",344
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",2,"Hamid Karzai","Independent","M","YES",367
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",3,"Hamayon Shah Asifi","Independent","M","NO",21
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",6
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",5,"Haji Mohammad Mohaqiq","Independent","M","NO",132
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",40
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",7,"Abdul Satar Serat","Independent","M","NO",13
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",8,"Abdul Hafiz Mansoor","Independent","M","NO",809
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",12
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",10,"Ahmad Shah Ahmadzai","Independent","M","NO",14
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",11,"Abdul Hasseb Aryan","Independent","M","NO",4
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",12,"Wakil Mangal","Independent","M","NO",5
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",13,"Abdul Hadi Khalilzai","Independent","M","NO",8
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",14,"Mohammad Ebrahim Rashid","Independent","M","NO",30
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",45158
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",16,"Massooda Jalal","Independent","F","NO",481
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",17,"Syed Abdul Hadi Dabir","Independent","M","NO",42
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","27","Panjsher",18,"Abdul Rashid Dostum","Independent","M","NO",12
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",1562
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",2,"Hamid Karzai","Independent","M","YES",32959
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",3,"Hamayon Shah Asifi","Independent","M","NO",285
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",281
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",5,"Haji Mohammad Mohaqiq","Independent","M","NO",9757
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",1605
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",7,"Abdul Satar Serat","Independent","M","NO",622
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",8,"Abdul Hafiz Mansoor","Independent","M","NO",578
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",360
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",10,"Ahmad Shah Ahmadzai","Independent","M","NO",871
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",11,"Abdul Hasseb Aryan","Independent","M","NO",202
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",12,"Wakil Mangal","Independent","M","NO",247
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",13,"Abdul Hadi Khalilzai","Independent","M","NO",456
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",14,"Mohammad Ebrahim Rashid","Independent","M","NO",307
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",73846
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",16,"Massooda Jalal","Independent","F","NO",2960
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",17,"Syed Abdul Hadi Dabir","Independent","M","NO",517
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","28","Parwan",18,"Abdul Rashid Dostum","Independent","M","NO",465
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",683
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",2,"Hamid Karzai","Independent","M","YES",8600
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",3,"Hamayon Shah Asifi","Independent","M","NO",230
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",255
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",5,"Haji Mohammad Mohaqiq","Independent","M","NO",23389
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",503
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",7,"Abdul Satar Serat","Independent","M","NO",510
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",8,"Abdul Hafiz Mansoor","Independent","M","NO",280
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",102
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",10,"Ahmad Shah Ahmadzai","Independent","M","NO",161
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",11,"Abdul Hasseb Aryan","Independent","M","NO",158
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",12,"Wakil Mangal","Independent","M","NO",147
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",13,"Abdul Hadi Khalilzai","Independent","M","NO",192
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",14,"Mohammad Ebrahim Rashid","Independent","M","NO",370
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",44155
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",16,"Massooda Jalal","Independent","F","NO",1065
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",17,"Syed Abdul Hadi Dabir","Independent","M","NO",396
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","29","Samangan",18,"Abdul Rashid Dostum","Independent","M","NO",34345
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",1470
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",2,"Hamid Karzai","Independent","M","YES",17727
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",3,"Hamayon Shah Asifi","Independent","M","NO",550
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",463
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",5,"Haji Mohammad Mohaqiq","Independent","M","NO",20802
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",472
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",7,"Abdul Satar Serat","Independent","M","NO",546
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",8,"Abdul Hafiz Mansoor","Independent","M","NO",292
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",217
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",10,"Ahmad Shah Ahmadzai","Independent","M","NO",320
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",11,"Abdul Hasseb Aryan","Independent","M","NO",302
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",12,"Wakil Mangal","Independent","M","NO",283
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",13,"Abdul Hadi Khalilzai","Independent","M","NO",385
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",14,"Mohammad Ebrahim Rashid","Independent","M","NO",449
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",27003
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",16,"Massooda Jalal","Independent","F","NO",2135
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",17,"Syed Abdul Hadi Dabir","Independent","M","NO",1074
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","30","Sar-i-Pul",18,"Abdul Rashid Dostum","Independent","M","NO",68027
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",13481
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",2,"Hamid Karzai","Independent","M","YES",68181
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",3,"Hamayon Shah Asifi","Independent","M","NO",1987
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",1401
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",5,"Haji Mohammad Mohaqiq","Independent","M","NO",3299
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",2035
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",7,"Abdul Satar Serat","Independent","M","NO",2666
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",8,"Abdul Hafiz Mansoor","Independent","M","NO",1560
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",886
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",10,"Ahmad Shah Ahmadzai","Independent","M","NO",1569
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",11,"Abdul Hasseb Aryan","Independent","M","NO",1098
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",12,"Wakil Mangal","Independent","M","NO",927
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",13,"Abdul Hadi Khalilzai","Independent","M","NO",1354
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",14,"Mohammad Ebrahim Rashid","Independent","M","NO",1240
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",57896
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",16,"Massooda Jalal","Independent","F","NO",8623
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",17,"Syed Abdul Hadi Dabir","Independent","M","NO",4927
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","31","Takhar",18,"Abdul Rashid Dostum","Independent","M","NO",112957
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",432
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",2,"Hamid Karzai","Independent","M","YES",46702
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",3,"Hamayon Shah Asifi","Independent","M","NO",360
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",179
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",5,"Haji Mohammad Mohaqiq","Independent","M","NO",4586
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",1048
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",7,"Abdul Satar Serat","Independent","M","NO",255
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",8,"Abdul Hafiz Mansoor","Independent","M","NO",380
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",83
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",10,"Ahmad Shah Ahmadzai","Independent","M","NO",2026
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",11,"Abdul Hasseb Aryan","Independent","M","NO",31
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",12,"Wakil Mangal","Independent","M","NO",155
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",13,"Abdul Hadi Khalilzai","Independent","M","NO",173
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",14,"Mohammad Ebrahim Rashid","Independent","M","NO",87
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",2570
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",16,"Massooda Jalal","Independent","F","NO",1847
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",17,"Syed Abdul Hadi Dabir","Independent","M","NO",94
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","32","Urozgan",18,"Abdul Rashid Dostum","Independent","M","NO",35
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",373
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",2,"Hamid Karzai","Independent","M","YES",76537
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",3,"Hamayon Shah Asifi","Independent","M","NO",149
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",181
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",5,"Haji Mohammad Mohaqiq","Independent","M","NO",41139
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",375
