"province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","pc_code","pc_name_eng","pc_location_eng","pc_name_dari","pc_location_dari","planned_2014","ps_planned_count","ps_male","ps_fem","prelim_first_round_results_reporting","final_first_round_results_reporting","prelim_run_off_results_reporting","final_run_off_results_reporting","lat","lon"
"11","GHAZNI","غزنی","1109","RASHIDAN","رشيدان","1109","RASHIDAN","رشيدان","NO","1109094","Laghari Village Lower Mosque","Laghari Village","مسجد پائین قریه لاغری","قريه لاغرى","YES",3,2,1,"YES","YES","YES","YES",33.67606336,68.1501379800001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110254","Shaheed Ghulam Haider High School","Darwaish Ali War Kolokh","لیسه شهید غلام حیدر","قريه درويش على واركلاغ","YES",4,3,1,"YES","YES","YES","YES",33.7192971000001,67.9963168300001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110255","Meyana Sokhta Mosque","Meyana Sokhtah Village","مسجد قریه میانه سوخته","قربه مشاته سوخته","YES",3,2,1,"YES","YES","YES","YES",33.7405506500001,68.10798113
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110256","Shaheed Sayed Esa Khan Secondary School","Janbieg Village","متوسطه شهید سید عیسی خان","قريه جانبيى","YES",3,2,1,"YES","YES","YES","YES",33.7480159900001,68.20242116
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110257","Kaka Dana Mosque","Shenia Village","مسجد کاکا دانا","قريه شينيه","YES",2,1,1,"YES","YES","YES","YES",33.95473387,68.1961203800001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110258","Shaheed Murad Ali High School","Qala-E-Langar","لیسه شهید مراد علی","قريه قلعه لنكر","YES",2,1,1,"YES","YES","YES","YES",33.84407456,68.1629485500001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110259","Imam-E- Baqir Madrass","Kata Qala","مدرسه امام باقير","قربه كته قلعه","YES",2,1,1,"YES","YES","NO","NO",34.1122276100001,67.9909684000001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110260","Torgha Primary School","Torgha Village","مکتب ابتدائیه تورغه","قريه تورغه","YES",3,2,1,"YES","YES","YES","YES",34.0468501000001,68.0548999200001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110261","Khawat High School","Chah Asp Village","لیسه خواط","قريه جاه اسب","YES",4,3,1,"YES","YES","YES","YES",34.0678102000001,68.01448687
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110262","Etifaq High School","Do Aabi Village","لیسه اتفاق","قريه دوأبى","YES",3,2,1,"YES","YES","YES","YES",33.89640531,67.88867064
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110263","Koralah Village Mosque","Korala Village","مسجد قریه کورله","قريه كورله","YES",2,1,1,"YES","YES","YES","YES",33.82643098,67.73495481
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110264","Wagh Village High School","Wagh Village","لیسه قریه واغ","قريه واغ","YES",4,3,1,"YES","YES","YES","YES",33.5998950800001,67.68858912
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110265","Qoria Village School","Qoria Village","مکتب قریه قوریه","لريه قوريه","YES",3,2,1,"YES","YES","YES","YES",33.47634558,67.71216558
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110266","Aama Chali Village Mosque","Chal Village","مسجد قریه عامه چال","قريه جال","YES",3,2,1,"YES","YES","YES","YES",33.75052779,67.52268259
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110267","Baqir-ul-Ulom Madrass","Dahana-E-Ghaundi Village","مدرسه باقرالعلوم","قريه دهنه غندى","YES",3,2,1,"YES","YES","YES","YES",33.73986585,67.40937605
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110268","Petab Mohammad Yar Mosque","Sang-E-Almas Village","مسجد جامع پیتاب محمدیار","قريه سنكط الماس","YES",2,1,1,"YES","YES","YES","YES",33.6951458500001,67.4188032800001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110269","Tarbolaq Village Mosque","Tarbolaq Village","مسجد قریه تاربولاق","قريه تاربولاق","YES",2,1,1,"YES","YES","YES","YES",34.10995003,67.7786711600001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110270","Mianqol Village Mosque","Mianqol Village","مسجد قریه میان قول","قريه ميان قول","YES",2,1,1,"YES","YES","YES","YES",34.0851088800001,67.3740647900001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110271","Seka Nawer High School","Band-E-Aabdara Shaberdi","لیسه سکه ناور","بند آبدره شابيردى","YES",3,2,1,"YES","YES","YES","YES",34.0915556000001,67.58491393
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110272","Ahl-e-Bayt Madrassa","Sartoop Village","مدرسه اهل بیت","قريه سرقوب","YES",3,2,1,"YES","YES","YES","YES",34.08735219,67.5366691900001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110273","Sia Zameen Village Mosque","Sia Zameen Village","مسجد قریه ساه زمین","قريه سياه زمين","YES",4,3,1,"YES","YES","YES","YES",34.09454981,67.64698002
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110274","Sayed Jamaluddin Shakhal Kar High School","Daaman Village","لیسه سید جمالدین شخل کار","قريه دامن","YES",3,2,1,"YES","YES","YES","YES",34.1084533100001,67.5612899800001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110275","Jahan Noma High School","Shenia Village","لیسه جهان نما","قربه شثه","YES",2,1,1,"YES","YES","YES","YES",33.9540153500002,67.4680884900001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110276","Toobie Village Mosque","Toobi Village","مسجد قریه ټوبی","قريه قوبى","YES",2,1,1,"YES","YES","YES","YES",33.955449,67.535087
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110277","Danhan-e-Naw Village Mosque","Danhan-E-Naw Talkhak Village","مسجد قریه دهن نو","قريه دهن نو تلخكط","YES",2,1,1,"YES","YES","YES","YES",33.9716867100001,67.4303355700001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110278","Shaibar Village Mosque","Shaibar Village","مسجد قریه شیبار","قربه شسار","YES",4,3,1,"YES","YES","YES","YES",34.0642144,67.4234914900001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110279","Gulchin Deh Village Madrassa","Gulchin Dah Village","مدرسه قریه ګلچین ده","قريه كلجين ده","YES",2,1,1,"YES","YES","YES","YES",33.950747475,67.315149139
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110280","Payen Daman Village Madrass","Wasa-E-Payen Daaman Village","مدرسه قریه پایین دامن","قريه وسه يايين دامن","YES",3,2,1,"YES","YES","YES","YES",33.8950267800001,67.83258707
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110281","Miana Bad Village Mosque","Miana Bed Village","مسجد قریه میانه بید","قريه ميانه بيد","YES",2,1,1,"YES","YES","YES","YES",34.0032273,67.80428516
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110282","Farkhtala Mosque","Farakhtala Village","مسجد فراخ تاله","قريه فراخ تاله","YES",2,1,1,"YES","YES","YES","YES",33.8130555500001,67.5786111100001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110283","Bahayee Village School","Qara-E-Bahaye Village","مکتب قریه بهایی","قريه قاره بهايى","YES",2,1,1,"YES","YES","YES","YES",33.7261256000001,67.7257937
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110284","Alem Ahadi Madrass","Bur Qala/Qarnala Village","مدرسه علمیه المهدی بورقلعه","قريه بورقلعه/قرذاله","YES",2,1,1,"YES","YES","YES","YES",33.92437487,68.099128
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110285","Shaheed Mohammad Ali Primary School","Qaash Village","مکتب ابتدائیه شهید محمد علی","قريه قاش","YES",3,2,1,"YES","YES","YES","YES",33.7049764800001,67.9883709500001
"11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO","1110286","Ghulam Sakhi Shaheed School","Yakhshi Village","مکتب غلام سخی شهید","قريه يخشى","YES",3,2,1,"YES","YES","YES","YES",33.9764845300001,67.9916239500001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111132","Qara Bagh District Central Clinic","District Bazar","کلینیک مرکزی ولسوالی قره باغ","بازار ولسوالى","YES",4,4,0,"YES","YES","YES","YES",33.1777670900001,68.1231645600001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111133","Abdullah Khaliq Mosque","Godol Village","مسجد عبد الخالق","قريه كوؤول","YES",2,0,2,"YES","YES","YES","YES",33.19190769,68.10392751
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111134","Sheer Khan School","Pangeer Village","مکتب شیر خان","قريه يناكير","YES",2,2,0,"YES","YES","YES","YES",33.1944167300001,68.0666303700001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111135","Pana Geer Village Mosque","Pangeer Village","مسجد قریه پناګیر","قريه ينا كير","YES",4,0,4,"YES","YES","YES","YES",33.1965374800001,68.0510098900001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111137","Baloch Khel Village Mosque","Balooch Khel Village","مسجد بلوج خيل","قريه بلوج خيل","YES",2,0,2,"NO","NO","NO","NO",33.1776131200001,68.1247239200001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111138","Akhund Khel Sheer Mosque","Sheer Village",NA,NA,"NO",3,3,0,"NO","NO","NO","NO",33.12708727,67.95667167
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111139","Sheer Village Mosque","Sheer Village",NA,NA,"NO",2,0,2,"NO","NO","NO","NO",33.2451306200001,68.03432042
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111140","Gumishak Village Old Mosque","Gamishak Village",NA,NA,"NO",3,3,0,"NO","NO","NO","NO",33.1576487100001,67.92447279
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111141","Gumishak Village New Mosque","Gamishak Village",NA,NA,"NO",3,0,3,"NO","NO","NO","NO",33.1576661500001,67.9258198700001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111142","Bahauddin Mosque","Malang Khel Village","مسجد بهاودين","قريه ملند خيل","YES",2,2,0,"YES","YES","NO","NO",33.09282223,68.0950259900001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111143","Mollah Faqir Mosque","Malang Khel Village","مسحد ملا فقر","قريه ملند خيل","YES",2,0,2,"YES","YES","NO","NO",33.09791799,68.0960777200001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111144","Nawrooz Khel Village Mosque","Nawrooz Khel Village","مسجد قریه نوروز خیل","قريه نوروز خيل","YES",2,2,0,"YES","YES","YES","YES",33.12046617,68.11179461
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111145","Bashi Mosque","Bashi Village","مسجد ضى","ويه بشى","YES",2,0,2,"YES","YES","NO","NO",33.3180127800001,67.97538347
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111146","Askar Kot Clinic","Askarkot Bazar","کلینیک عسکر کوت","بازار عسكر كوت","YES",4,4,0,"NO","NO","YES","YES",33.11129513,68.04272511
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111147","Askar Kot Bazar Mosque","Askarkot Bazar","م١لملم\١. ١ ازاز لم١، i ،ر >ل١ L","بازار عسكر كوت","YES",3,0,3,"NO","NO","NO","NO",33.1118662000001,68.04240626
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111148","Qala-E-Baran Upper Mosque","Qala-E-Baran","مسجد بالا قلعه باران","قلعه باران","YES",4,4,0,"YES","YES","NO","NO",33.24719757,68.23609131
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111149","Qala-E-Baran Lower Mosque","Qala-E-Baran","مسجد يايين قلعه باران","قلعه باران","YES",2,0,2,"YES","YES","NO","NO",33.24916539,68.23624835
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111150","Gangay Village Upper Mosque","Gangay Village","مسحد بالا قربه كنكى","قريه كنكى","YES",2,1,1,"NO","NO","NO","NO",33.269152,68.26496742
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111151","Gangay Village Lower Mosque","Gangay Village","مسجد يايين قريه كنكى","قريه كنكى","YES",2,1,1,"YES","YES","NO","NO",33.0857306100001,68.0659060500001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111152","Ghatt Village Mosque","Ghatt Jay-E-Agha Sahib Village","مسجد قریه غټ","مسجد قريه غت جاى اغا صاحب","YES",3,3,0,"YES","YES","YES","YES",33.1290058400001,67.95055763
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111153","Ghatt Village Lower Mosque","Ghatt Jay-E-Agha Sahib Village","مسجد پایین قریه غټ","مسجد يايين قريه غت جاى اغا صاحب","YES",2,0,2,"YES","YES","YES","YES",33.14872713,67.87402331
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111154","Khonyan Village Mosque","Khonyan Village","مسجد قریه خونیان","قريه خونيان","YES",3,3,0,"YES","YES","YES","YES",33.1546835700001,68.05232283
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111155","Khonyan Village Lower Mosque","Khonyan Village","مسجد پایین قریه خونیان","قريه خونيان","YES",2,0,2,"YES","YES","YES","YES",33.15083661,68.0391000700001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111156","Mir Wahez Village Mosque","Mir Wahez Village",NA,NA,"NO",5,5,0,"NO","NO","NO","NO",33.23771157,68.1200965800001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111157","Mir Wahez Mosque","Mir Wahez Village",NA,NA,"NO",2,0,2,"NO","NO","NO","NO",33.2202462500001,68.1250151
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111158","Malook School","Malook Village","مكتب ملوكط","مكتب قريه ملوكط","YES",3,3,0,"YES","YES","NO","NO",33.1803165760001,68.14205737
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111159","Malook Village Clinic","Malook Village","كلثكط قربه ملوكط","قر يه ملوكط","YES",3,0,3,"YES","YES","NO","NO",33.1644482340001,68.148837373
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111160","Bahadoorgi New Mosque","Bahadoorgi Village","مسجد نو بهادرګی","قريه بهادوركى","YES",2,2,0,"YES","YES","YES","YES",33.1826859,68.05726242
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111161","Bahadoorgi Old Mosque","Bahadoorgi Village","مسجد کهنه بهادرګی","قريه بهادوركى","YES",2,0,2,"YES","YES","YES","YES",33.1874067500001,68.0537193900001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111162","Shaheed Abdul Salam Mosque","Moshaki Village","مسجد شهید عبدالسلام","قريه موشكى","YES",2,2,0,"NO","YES","YES","YES",33.2271013400001,68.1865911100001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111163","Dawood Khel Mosque","Moshaki Village","مسجد داوود خيل","قريه موشكى","YES",2,0,2,"YES","YES","NO","NO",33.2294747500001,68.1885094300001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111164","Marbolaagh Village New Mosque","Marbolaagh Village",NA,NA,"NO",2,2,0,"NO","NO","NO","NO",33.2841661400001,68.1873388300001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111165","Marbolaagh Village Old Mosque","Marbolaagh Village","مسجد كهنه ماربولاغ","قريه ماربولاغ","YES",2,0,2,"YES","YES","NO","NO",33.08477,68.066645
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111166","Sultan Ibrahim School","Aaheen Village","مکتب سلطان ابراهیم","قريه اهين","YES",2,2,0,"YES","YES","YES","YES",33.2661593600001,68.11531503
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111167","Bi Bi Zahra Aaheen School","Aaheen Village","مکتب بی بی زهرا آهین","قريه أهين","YES",2,0,2,"YES","YES","YES","YES",33.26642759,68.11472706
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111168","Waheed Ali Janlag Mosque","Jangalak Village","مسجد وحید علی جنلگ","قريه جنكلكن","YES",2,2,0,"YES","YES","YES","YES",33.2905656200001,68.06866589
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111169","Balay-e-Bilandi Mosque","Jangalak Village","مسجد بلای بلندی","قريه جنكلكن","YES",2,0,2,"YES","YES","YES","YES",33.2872281800001,68.06747318
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111170","Qarcha Mosque","Qarch Village","مسجد فرجه","فريه فرجه","YES",2,2,0,"YES","YES","NO","NO",33.2140606700001,68.10974649
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111171","Meerak Mosque","Meerak Village","مسجد ميركن","قريه ميركن","YES",2,0,2,"YES","YES","NO","NO",33.2378083600001,68.1000769600001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111172","Qolooch Mosque","3 Deh Qolooch Village","مکتب قلوچ","قريه سه ده قلوج","YES",2,2,0,"YES","YES","YES","YES",33.311,67.951
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111173","Toormi Qolooch Bala Mosque","Qolooch Bala Village","مسجد تورمی قلوچ بالا","قريه قلوج بالا","YES",2,0,2,"YES","YES","YES","YES",33.1372041200001,67.74263297
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111174","Godol Mosque","Nekhta Village","مسجد گودول","قربه نتخننه","YES",3,3,0,"YES","YES","YES","YES",33.33178374,68.0154975800001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111175","Habib Mosque","Nekhta Village","مسجد حبیب","قربه نلخته","YES",2,0,2,"YES","YES","YES","YES",33.331191,68.01816
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111176","Mohammadia Madrassa","Qalia Qul Village","مدرسه محمدیه","قريه قلياقل","YES",3,3,0,"YES","YES","YES","YES",33.3821602800001,67.9877934500001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111177","Qalia Qul High School","Qalia Qul Village","لیسه قلیاقل","قريه قلياقل","YES",3,0,3,"YES","YES","YES","YES",33.3821145300001,67.9878599800001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111178","Haseena Zardalo Mosque","Zardalo Village","مسجد حسینه زردالو","قريه زردالو","YES",3,3,0,"YES","YES","YES","YES",33.19561334,67.83286581
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111179","Zardalo Village School","Zardalo Village","مسجد قریه زردالو","قريه زردالو","YES",3,0,3,"YES","YES","YES","YES",33.17882811,67.84163602
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111180","Taq Cheen Clinic","Taq Cheen Village","کلینیک تاق چین","قريه تاق ص","YES",5,5,0,"YES","YES","YES","YES",33.12055441,67.7699714400001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111181","Taq Cheen School","Taq Cheen Village","مکتب تاق جین","قريه تاق ص","YES",3,0,3,"YES","YES","YES","YES",33.11832319,67.76718236
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111183","Husaina Sarkani Mosque","Hussaina Sarkani","مسجد حسینا سرکانی","حسينا سركانى","YES",3,2,1,"YES","YES","YES","YES",33.19589625,67.83326129
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111185","Abu Raihan School","Hasina Sarkani","مکتب  ابو ریحان","شاكى نوكا","YES",4,3,1,"YES","YES","YES","YES",33.2154696320001,67.694608705
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111187","Deh Rowza Mosque","Deh Rawza","مسجد ده روضه","ده روضه","YES",4,3,1,"YES","YES","YES","YES",33.16093864,68.1225002300001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111189","Ny Qala School","Ny Qala","مکتب نی قلعه","فىقلعه","YES",5,3,2,"YES","YES","YES","YES",33.27081408,67.7829135800001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111190","Malak Ghulam Hussain Mosque","Gulko Village","مسجد ملک غلام حسین","قريه كلكو","YES",3,3,0,"YES","YES","YES","YES",33.26497842,67.9084977700001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111191","Sang De Mosque","Sang Deh Gulko","مسجد سنگ دی","مسحد سنكده كلكو","YES",2,0,2,"YES","YES","YES","YES",33.2677825,67.89973167
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111193","Bilandghan Village Mosque","Biland Ghan Village","مسجد قریه بلند غان","قريه بلند غان","YES",3,2,1,"YES","YES","YES","YES",33.4184891400001,68.0090402400001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111194","Sultan Mahmood Ghaznawi High School","Qalbi Village","لیسه سلطان محمود غزنوی","قريه قلبى","YES",2,2,0,"YES","YES","YES","YES",33.20082394,68.10180766
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111195","Sayed Aalam Daftani Godol Mosque","Qodol Bazar Village","مسجد سید عالم دفتانی گوډول","قريه كودول بازار","YES",2,0,2,"NO","NO","YES","YES",33.38577294,67.9767696900001
"11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO","1111406","Qari Abdullah School","Ashlian","مكتب قارى ءبد١لله","اشليان","YES",3,2,1,"YES","YES","NO","NO",33.2470753150001,68.14171882
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112196","Shaheed Habibullah Khadim High School","Pune Village, District Center","لیسه شهید حبیب الله خادم","قريه ينه مركز ولسوالى","YES",4,2,2,"YES","YES","YES","YES",33.10063269,68.3115941100001
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112197","Seraj-Ul-Madaris School","Pune Village, District Center",NA,NA,"NO",3,0,3,"NO","NO","NO","NO",33.10866645,68.31730369
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112198","Shaheed Abdul Matin High School","Musa Khel Village",NA,NA,"NO",3,3,0,"NO","NO","NO","NO",33.131607,68.35088133
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112199","Musa Khel Village Mosque","Musa Khel Village",NA,NA,"NO",3,0,3,"NO","NO","NO","NO",33.13157962,68.3504268400001
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112200","Azamat Village Primary School","Azamat Village",NA,NA,"NO",2,2,0,"NO","NO","NO","NO",33.0814780700001,68.25590248
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112201","Azamat Village Mosque","Azamat Village",NA,NA,"NO",2,0,2,"NO","NO","NO","NO",33.0806063300001,68.2681239500001
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112202","Shaheed Mohammad Naim School","Ahad Village",NA,NA,"NO",3,3,0,"NO","NO","NO","NO",33.0681728900001,68.3278664600001
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112203","Sulaiman Qala Mosque","Sulaiman Qala",NA,NA,"NO",2,0,2,"NO","NO","NO","NO",33.0718892300001,68.32785525
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112204","Malak Ibn Qais School","Idrees Khel Village",NA,NA,"NO",2,2,0,"NO","NO","NO","NO",33.0387473600001,68.28815487
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112205","Nakhel Village Mosque","Nakhel Village",NA,NA,"NO",2,0,2,"NO","NO","NO","NO",33.02997353,68.29488997
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112206","Shahal Village School","Shahal Village",NA,NA,"NO",3,2,1,"NO","NO","NO","NO",33.1788773800001,68.4408089400001
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112207","Melini Village Primary School","Melani Village",NA,NA,"NO",3,2,1,"NO","NO","NO","NO",33.20000102,68.5065787500001
"11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO","1112208","Qala-E-Shukoor Secondary School","Qala-E-Shukur",NA,NA,"NO",3,3,0,"NO","NO","NO","NO",33.0182122900001,68.20506327
