pc_code,candidate_name_eng,ps_number_1,ps_number_2,ps_number_3,ps_number_4,ps_number_5,ps_number_6,ps_number_7,ps_number_8,ps_number_9,ps_number_10,ps_count
3406101,Dr. Habib Mangal,0,0,2,0,,,,,,,4
3406101,Zabih‐U‐llah Ghazi Noristani,0,0,0,0,,,,,,,4
3406101,Sayed Jalal Karim,0,0,0,0,,,,,,,4
3406101,Mirwais Yasini,0,0,0,1,,,,,,,4
3406101,Bismillah Shir,0,0,0,0,,,,,,,4
3406101,Bashir Ahmad Bizhan,0,0,0,0,,,,,,,4
3406101,Motasim Billah Mazhabi,0,0,2,0,,,,,,,4
3406101,Ashraf Ghani Ahmadzai,0,1,0,0,,,,,,,4
3406101,Abdul Latif Pedram,0,0,0,1,,,,,,,4
3406101,Shahnawaz Tanai,0,2,0,1,,,,,,,4
3406101,Mulla Abdul Salam Rakity,0,0,0,0,,,,,,,4
3406101,Zia‐ul‐haq Hafizi,0,0,0,0,,,,,,,4
3406101,Mohammad Akbar Oria,0,0,0,0,,,,,,,4
3406101,Sangin Mohammad Rahmani,0,0,0,0,,,,,,,4
3406101,Mahbob‐U‐lah Koshani,0,0,0,0,,,,,,,4
3406101,Abdul Hasib Arian,0,1,0,0,,,,,,,4
3406101,Mulla Ghulam Mohammad Rigi,0,0,0,0,,,,,,,4
3406101,Ramazan Bashardost,22,33,19,32,,,,,,,4
3406101,Abdul Majid Samim,0,0,0,0,,,,,,,4
3406101,Mrs. Shahla Ata,0,1,0,1,,,,,,,4
3406101,Dr. Ghulam Faroq Nijrabi,0,0,0,0,,,,,,,4
3406101,Alhaj Abdul Ghafor Zori,0,0,0,0,,,,,,,4
3406101,Mohammad Hashim Tawfiqi,0,0,0,1,,,,,,,4
3406101,Hamed Karzai,109,138,144,141,,,,,,,4
3406101,Dr. Abdullah Abdullah,1,1,0,1,,,,,,,4
3406101,Dr. Frozan Fana,0,0,0,0,,,,,,,4
3406101,Abdul Jabar Sabit,0,0,0,0,,,,,,,4
3406101,Hidayat Amin Arsala,0,0,0,0,,,,,,,4
3406101,Gul Ahmmad Yama ,0,0,0,0,,,,,,,4
