Wardak,وردک,CHAK,چک وردک,"School, Ala sang","مکتب, اله سنگ",0407089,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"A shop in M market, F private house, Sawq panah","وکان درمارکت  M  خانه شخصی   ,F سوق پنا",0407090,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"A room close to M mosque , F Private house, Qala e Qur","ق نزديک مسجد  M  خانه شخصی   ,F قلعه قربانی",0407091ا,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"Araban M Primary School, F clinic, Araban Shahbaz khan","کتب ابتدابه عربان M  کلينيک   ,F عربان‐ شابازخان",0407092,"2,536",5,3,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"Private house of the head of the village M, private hous","انه شخصی ملک قريه M  خانه شخصی   ,F مونگيار خيل",0407093,"1,800",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"M Mosque F private hosue, Shukurdad","سجدM  خانه شخصی  ,F شکرداد",0407094,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"Charqala M Primary School F mosque, owner of Charqal","کتب ابتدايه صاحب چارقلعه M  مسجد    ,F صاحب چارقلعه",0407095,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"Noorul Modares M Primary School F Private house, Mia","کتب ابتدايه نورالمدرس M   خانه شخصی   ,F ميانه قل",0407096,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"A shop in M Bazar F Private house, Boombi","وکان در بازارM   خانه شخصی   ,F بومبی",0407097,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"Shirzad M Primary school, F private house, Shareef khil","کتب ابتدايه شيرزاد M  خانه شخصی   ,F شريف خيل",0407098,"1,800",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"M mosque F Private house, Godah (Zakak)","سجد M خانه شخصی   ,F گودا)زکک(",0407099,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"M Private house, F Private House, Karakat","انه شخصی  M خانه شخصی   ,F کراکت",0407100,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"M School F Private house, siab","کتب M  خانه شخصی   ,F سياب",0407101,"1,400",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"Omar Farooq M Primary school F Private house, Sarposh","کتب ابتدايه عمرفاروق M خانه شخصی   ,F سرپوش",0407102,"1,600",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"M Mosque F Private house, Qolak","مسجدMخانه شخصی,F قولک",0407103,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"M Private house F Private house, Khalili","خانه شخصی Mخانه شخصی,F خليلی",0407104,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"M private house F Private house, Zamankhil","خانه شخصیM خانه شخصی,F زمان خيل",0407105,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"M Mosque F private house, Qaderkhil","مسجد Mخانه شخصی,F قادر خيل",0407106,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,CHAK,چک وردک,"Tent, Gawkosh","خيمه, گاو کوش",0407107,"3,000",5,3,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M School F Private house, Amankhil","مکتب Mخانه شخصی,F امان خيل",0408108,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M Mosque F Private house , C C","مسجدM خانه شخصی,F سی سی",0408109,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"A tent close to M Mosque F Private house, Shatar","خيمه نزديک مسجدM خانه شخصی,F شاتر",0408110,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M mosque F tent , Qala e Sahaduddin","مسجدM خيمه,F قلعه سعدالدين",0408111,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M School F tent, Haiderkhil","مکتب Mخيمه,F حيدر خيل",0408112,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Shaikh Abad School, Sheikh Abad","مکتب شيخ اباد, شيخ اباد",0408113,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M School F Private house, Dashtitop","مکتب M شخصی خانه,F دشتی توپ",0408114,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M School F tent, Zaheen khan khil","کتب  M  خيمه,F زھين خان خيل",0408115,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Otli School, Otli","مکتب اوتلی, اوتلی",0408116,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M tent F Private house, Hafta siah","خيمهM خانه شخصی,F ھفته سيا",0408117,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"School, shash (six) qala","مکتب, شش قلعه",0408118,"1,800",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"School, Lorah","مکتب, لوره",0408119,"1,800",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Tent in the village, Alef khil‐Chenar khil","خيمه درداخل قريه, الف خيل‐چينارخيل",0408120,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M school F Private house, Moosa Khil","مکتب Mخانه شخصی,F موسی خيل",0408121,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Tent at the end of the village, Hoosakhil","خيمه دراخره قريه, ھوسی خيل",0408122,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M Mosque F Tent, Hassan Bek","مسجد Mخيمه,F حسن بيک",0408123,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M School F tent, Hakeem Khail","مکتب Mخيمه,F حکيم خيل",0408124,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Private house, Aka khil","خانه شخصی, اکاخيل",0408125,"2,218",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M mosque F private house, Salar","مسجدMخانه شخصی,F سالار",0408126,"2,000",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M mosque F private house, Sultankhil","مسجدM خانه شخصی,F سلطانخيل",0408127,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Almar School, Bahadurkhil","مکتب المار, بھادرخيل",0408128,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Private house, Korbat baghak","خانه شخصی, کوربت باغک",0408129,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M mosque F private house, Zanah Khan","مسجدM خانه شخصی,F زنه خان",0408130,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Private house, Chi jan","خانه شخصی, چی جان",0408131,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Private house, Hassan khail","خانه شخصی, حسن خيل",0408132,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Tent close to the mosque and well, Laram","خيمه نزديک چاه ومسجد, لرم",0408133,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Private house, Beni sapaed","خانه شخصی, بينی ساپيد",0408134,"1,800",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"School, Joye Zareen","مکتب, جوی زرين",0408135,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M Tent F private house, Qala e Amir","خيمهMخانھشخصی,F قلعه امير",0408136,"1,800",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"School, Kamrankhil","مکتب, کامرانخيل",0408137,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"M Tent F private house, Sandawar","خيمه Mخانه شخصی,F سنداور",0408138,"1,700",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"School, Dawab","مکتب, دواب",0408139,"1,800",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Tent, Shekh Abad Mountain","خيمه, کوه شيخ اباد",0408140,"3,000",5,,,5,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Tent, Kohe salar","خيمه, کوه سلار",0408141,"3,000",5,,,5,درصورت  امنيت  موتر ممکن است
Wardak,وردک,SAYED ABAD,سيدآباد,"Tent, Dashtitop","خيمه, دشتی توپ",0408142,"2,400",4,,,4,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"M School F school, Deh Hayat","مکتب Mمکتب,F ده حيات",0409143,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"M clinic F Private house, Hassan khil","کلينيکM خانه شخصی,F حسن خيل",0409144,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"School, Sahak","مکتب, سھاک",0409145,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"School, Karmokhil 1","مکتب, کرمو خيل يک",0409146,"1,380",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"Private house, Basi khil","خانه شخصی, باسی خيل",0409147,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,M Private house F clinic Deh gol Ghundi Yak,"خا نه شخصی Mکلينيک,F ده گل غندی يک",0409148,"1,800",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"Private house, Been badeem","خا نه شخصی, بين باديم",0409149,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"M School F clinic, Omarkhil yak","مکتبM کلينيک,F عمر خيل يک",0409150,"2,800",5,3,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"School, Aslamkhil","مکتب, اسلم خيل",0409151,"1,800",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"School, Sarmerdah","مکتب, سرمردا",0409152,"2,400",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"School, Esmailkhil","مکتب, اسما عيلخيل",0409153,"2,600",5,3,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"mosque, Akhchi","مسجد, اخچی",0409154,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"M School F private house, Tokarak","مکتب Mخانه شخصی,F توکارک",0409155,"1,600",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"M mosque F private house, Shahdi kala","مسجدM خانه شخصی,F شادی کلا",0409156,"1,200",2,1,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"M mosque F private house,  Hajan","مسجدM خانه شخصی,F ھجن",0409157,"1,500",3,2,1,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"Mushk e Alam School, Andar","مکتب مشک عالم, اندر",0409158,"1,900",4,2,2,,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"Tent , Soorbaghal","خيمه, سور بغل",0409159,"2,400",4,,,4,درصورت  امنيت  موتر ممکن است
Wardak,وردک,NERKH,نرخ,"Tent, Chagharah","خيمه, چغاره",0409160,"2,400",4,,,4,درصورت  امنيت  موتر ممکن است
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Omar Farooq High School, Pul‐e‐Alam","ليسه عمر فاروق, پل علم",0501001,"6,798",12,8,4,,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Jahaadi Kulangaar High School, Pul‐e‐Alam","ليسه جھادى کلنگار, پل علم",0501002,"8,300",14,9,5,,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Red Cross and Directorate of Women Affairs, Pul‐e‐Ala","صليب سرخ و رياست امور زنان, پل علم",0501003,"3,018",7,5,2,,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Paad Khab Shaana Secondary School, Pul‐e‐Alam","مکتب متوسطه پادخواب شانه, پل علم",0501004,"3,773",8,5,2,1,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Poorak School, Pul‐e‐Alam","مکتب پورک, پل علم",0501005,"3,018",6,4,2,,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Qala‐e‐Ghafaar School, Pul‐e‐Alam","مکتب قعله غفار, پل علم",0501006,"2,264",6,3,2,1,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Hesaarak Secondary School, Pul‐e‐Alam","مکتب متوسطه حصارک, پل علم",0501007,"3,018",7,3,3,1,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Daadokhel Secondary School, Pul‐e‐Alam","مکتب متوسطه دادو خيل, پل علم",0501008,"2,264",5,3,2,,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Altamoor Secondary School, Altamoor","مکتب متوسطه التمور, التمور",0501009,"2,641",6,3,2,1,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Baboos School, Baboos Village","مکتب بابوس, قريه بابوس",0501010,"3,773",7,4,2,1,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Kaarez ha, Pul‐e‐Alam","کاريز ھا, پل علم",0501011,"1,509",3,2,1,,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Shalook School, Shalook","مکتب شلوک, شلوک",0501012,"2,264",5,2,2,1,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Shaheedan‐e‐Doshanbe School, Doshanbe","مکتب شھيدان دوشنبه, دوشنبه",0501013,"2,264",4,2,2,,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Chonai School, Chonai","مکتب چوڼى, چونى",0501014,"2,264",4,2,2,,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Qala‐e‐Shahi School, Qala‐e‐Shahi","مکتب قعله شاھى, قلعه شاھى",0501015,"1,886",4,2,1,1,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Aabchakan School, Aabchakan","مکتب آپچکان, آبچکان",0501016,"3,018",6,4,2,,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Honai Saidaan Mosque, Nawabad","مسجد ھونی سيدان, نو آباد",0501017,"1,131",3,2,1,,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Dasht‐e‐Baari School, Dasht‐e‐Baari","مکتب دشت باری, دشت باری",0501018,"2,200",4,,,4,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Shahrak‐e‐Mohajereen Clinic, Shahrak‐e‐Mohajereen","کلنيک شھرک مھاجرين, شھرک مھا جرين",0501019,"1,509",4,2,1,1,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Pashtoon Abad Mosque, Pashtoon Abad","مسجد پشتون آباد, پشتون آباد",0501020,"1,509",3,2,1,,سرک
Logar,لوگر,PROVINCIAL CENTER (PULLE‐ALAM),مرکزلوگر‐ پل علم,"Deh Doshanbe Mosque, Deh Doshanbe","مسجد ده دوشنبی, ده دوشنبی",0501021,"1,509",3,2,1,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Ghaazi Amanullah High School, Bazar‐e‐Baraki Barak","ليسه غازى امان الله, بازار برکى برک",0502022,"5,002",10,6,4,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Paad Khab‐e‐Roghani Mix School, Paad Khab‐e‐Roghani","مکتب ذکور و اناث پادخواب روغنى, پادخواب روغنى",0502023,"3,443",7,4,3,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Tomb of Shah Saamat Pir Yakh Posh, Qala‐e‐Baabi","زيارت شاه صامت پير يخ پوش, قلعه بابى",0502024,"1,721",3,2,1,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Baraki Raajaan High School, Baraki Raajaan","ليسه بره کی راجان, بره کی راجان",0502025,"3,443",6,4,2,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Paanda Mosque and Mahlem Mangal House, Paanda","مسجد پانده وخانه معلم منگل, پانده",0502026,"1,721",3,2,1,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Qala‐e‐Shaaki Mix School, Qala‐e‐Shaaki","مکتب ذکو و اناث قعله شاکى, قلعه شاکى",0502027,"1,291",4,2,1,1,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Pol‐e‐Ghaazi School and Clinic, Jalozayee","مکتب و کلنيک پل غازى, جلوزيی",0502028,"1,721",3,2,1,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Tagaab Secondary School, Tagaab","مکتب متوسطه تگاب, تگاب",0502029,"2,152",4,2,2,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Sajaawand School and Residential House, Sajaawand","مکتب سجاوند و منزل رھايشى, سجاوند",0502030,"1,721",4,2,1,1,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Shah Mazaar Mosque and Religious School, Shah Mazaa","مسجد شاه مزار و مدرسه, شاه مزار",0502031,"2,582",5,3,2,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Rustam Khel Secondary School, Rustam Khel","مکتب متوسطه رستم خيل, رستم خيل",0502032,"2,582",5,3,2,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Bashir House, Qala‐e‐Jaaber","منزل بشير, قلعه جابر",0502033,"1,721",3,2,1,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Zahqoom Khel School, Zahqoom Khel","مکتب زحقوم خيل, زحقوم خيل",0502034,"1,291",3,2,1,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Qala‐e‐Mami, Qala‐e‐Mami","قلعه ممی, قلعه ممی",0502035,"1,291",3,2,1,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Qala‐e‐Baadi Mosque Khan Mohammad House, Qala‐e‐","مسجد قعله بادى خانه خان محمد, قلعه بادى",0502036,"1,721",3,2,1,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Pul‐e‐Raajan Mosque and Sakhir House, Pul‐e‐Raajan","مسجد پل راجان و منزل سخير, پل راجان",0502037,"3,443",6,4,2,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Hazrat‐e‐Bilaal High School, Pul‐e‐Ghaazi","ليسه حضرت بلال, پل غازى",0502038,"1,291",3,2,1,,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Cheltan, Cheltan","چھلتن, چھلتن",0502039,"2,582",6,3,2,1,سرک
Logar,لوگر,BARAKIBARAK,برکی برک,"Allah Daad Khel Mosque, Allah Daad Khel","مسجد الله داد خيل, الله داد خيل",0502040,"2,582",6,3,2,1,سرک
Logar,لوگر,CHARKH,چرخ,"Sar Aasyab School and Clinic, Pangraam Sar Aasiab","مکتب و کلنيک سر آسياب, پنگرام سر آسياب",0503041,"4,940",10,5,3,2,سرک
Logar,لوگر,CHARKH,چرخ,"Aargum Clinic, Aargum","کلنيک ارگوم, آرگم",0503042,"4,937",10,6,4,,سرک
Logar,لوگر,CHARKH,چرخ,"Mawlana Yahqob Charkhi School, Garm Aaba","مکتب مولانا يعقوب چرخی, گرم آبه",0503043,"7,899",15,9,6,,سرک
Logar,لوگر,CHARKH,چرخ,"Mahlem Eid Mohammad House, Dast","خانه معلم عيد محمد, دست",0503044,"4,577",8,5,3,,سرک
Logar,لوگر,CHARKH,چرخ,"Dabar School, Dabar Ha","مکتب ډبر, ډبر ھا",0503045,"3,949",7,4,2,1,سرک
Logar,لوگر,KHUSHI,خوشی,"Khoshi High School and Miana De Female School, Miana","ليسه خوشى و مکتب ميانه ده اناث, ميان ده",0504046,"7,206",13,8,5,,سرک
Logar,لوگر,KHUSHI,خوشی,"Kaarezoona School, Kaarezoona","مکتب کاريزونه, کاريزونه",0504047,"2,882",6,3,2,1,سرک
Logar,لوگر,KHUSHI,خوشی,"Kando Shin Gul Qala, Kando Shin Gul Khan Village","کنډو شين ګل قلعه, کندو قريه شين گل خان",0504048,"1,441",4,2,1,1,سرک
Logar,لوگر,KHUSHI,خوشی,"Dobandi School, Dobandi Baghal","مکتب دوبندى, دوبندى بغل",0504049,"2,402",5,3,2,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Safed Sang School, Safed Sang","مکتب سفيد سنگ, سفيد سنگ",0505050,"2,623",5,3,2,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,Deh Naw High School,"مکتب ده نو خانه داکتر ضياوالحق, ده نو",0505051,"4,488",9,5,4,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Khushal Khan School, Aabparaan","مکتب خوشحال خان, آبپران",0505052,"1,496",3,2,1,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Dashtak School, Dashtak","مکتب دشتک, دشتک",0505053,"1,870",4,2,2,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Surkhaab School, Surkhaab","مکتب سرخآب, سرخآب",0505054,"2,618",5,3,2,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Abbazak School, Abbazak","مکتب آبازک, آبازک",0505055,"2,094",5,3,2,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,Porak High School,"مسجد خارو و منزل خداى نظر, بورگ",0505056,"2,244",5,3,2,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Old Building of District, Mohammad Aagha","تعمير سابقه ولسوالى, محمد آغه",0505057,"3,740",7,4,2,1,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Zarghun Shahr Mix School, Zarghun Shahr","مکتب اناث و ذکور زرغون شھر, زرغون شھر",0505058,"6,048",11,7,4,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Gumaraan School, Gumaraan","مکتب گماران, گماران",0505059,"2,244",5,3,2,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Mohammad Jan Khan School, Zaidabad","مکتب محمد جان خان, ذيد آباد",0505060,"2,244",6,3,2,1,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,Kamal Khel Primary School,"سيد سليم پاد شاه منزل محمد صديق, سيد سليم پاد شاه",0505061,"2,992",6,4,2,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Kotob Khel School, Qala‐e‐Koshtom","مکتب کتب خيل, قلعه کشتم",0505062,"2,618",6,3,2,1,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Mughul Khel Female School, Mughul Khel","مکتب اناث مغل خيل, مغل خيل",0505063,"2,618",5,3,2,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,Dara School,"مسجد دره, دره",0505064,"1,870",4,2,2,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Qala‐e‐Ahmadzai School, Qala‐e‐Ahmadzai","مکتب قلعه احمدزای, قلعه احمدزای",0505065,"2,244",6,3,2,1,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,"Surkhabad Female Secondary School, Surkhabad","متوسظه اناث سرخ آباد, سرخ آباد",0505066,"2,992",6,4,2,,سرک
Logar,لوگر,MOHAMMAD AGHA,محمدآغه,Mohammad Agha Male High School,"شفا خانه شھيد عتيق الله لودين, پل قندھاری",0505067,"3,740",7,4,3,,سرک
Logar,لوگر,KHARWAR,خروار,"Mohammad Raza House, Khwaja Angor","منزل محمد رضا, خواجه انگور",0506068,"2,889",6,3,2,1,از طريق ھوا
Logar,لوگر,KHARWAR,خروار,"Shah Baba School, Mini Bazar","مکتب شاه باپا, منی بازار",0506069,"1,924",4,2,1,1,از طريق ھوا
Logar,لوگر,KHARWAR,خروار,"Huriakhel School, Huriakhel Village","مکتب ھوريا خيل, قريه ھوريا خيل",0506070,"2,887",5,3,2,,از طريق ھوا
Logar,لوگر,KHARWAR,خروار,"Kotaghai School, Gadi Khel","مکتب کوتگى, گدى خيل",0506071,"2,406",6,3,2,1,از طريق ھوا
Logar,لوگر,KHARWAR,خروار,"District Primary School, Markaz","ابتدايه ولسوالی, مرکز",0506072,"2,406",5,3,2,,از طريق ھوا
Logar,لوگر,KHARWAR,خروار,"Private Clinic, Mangoo","کلينک شخصی, منگو",0506073,"3,383",6,4,2,,از طريق ھوا
Logar,لوگر,AZRAW,ازره,"Mangal School, Mangal","مکتب منگل, منگل",0507074,"3,211",6,4,2,,از طريق ھوا
Logar,لوگر,AZRAW,ازره,"Chotraa School, Chotraa","مکتب چوترا, چوترا",0507075,"3,607",7,4,3,,از طريق ھوا
Logar,لوگر,AZRAW,ازره,"Akbar Khel Mix School, Akbar Khel","مکتب اناث و ذکور اکبر خيل, اکبر خيل",0507076,"3,942",8,5,3,,از طريق ھوا
Logar,لوگر,AZRAW,ازره,"Sang Baraan School, Sang Baraan","مکتب سنگ باران, سنگ باران",0507077,"3,206",6,3,2,1,از طريق ھوا
Logar,لوگر,AZRAW,ازره,"Musa Khan School, Musa Khan","مکتب موسى خان, موسى خان",0507078,"2,405",5,3,2,,از طريق ھوا
