"province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_name_pashto","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","district_or_subdivision_name_pashto","provincial_capital","pc_code","pc_name_eng","pc_name_dari","pc_name_pashto","pc_location_eng","pc_location_dari","pc_location_pashto","planned_2018","prelim_ps_count","final_ps_count","prelim_results_reporting","final_results_reporting","pc_change_initial_final_plan","assessment_status","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207209","Khosh Asyab School ","مکتب خوش آسیاب","مکتب خوش آسیاب","Khosh Asyab village ","قریه  خوش آسیاب","قریه  خوش آسیاب","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207210","Shaqyee School","مکتب شقیی","مکتب شقیی","Shaqyee village","قریه  شقیی","قریه  شقیی","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207211","Shaheed Mohammad Ismael Bye School","مکتب شهید محمد  اسماعیل بای","مکتب شهید محمد  اسماعیل بای","Chahar Darah Ismael Bye","چهاردره اسماعیل بای","چهاردره اسماعیل بای","YES",2,2,"YES","YES","no change","New",719,28,20,0,0,0,0,8,0,691,280,411,0,0,280,411,691
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207212","Shahr Khalil School","مکتب شهر خلیل","مکتب شهر خلیل","Shahr Khalil ","شهر خلیل","شهر خلیل","NO",NA,NA,"NO","NO","dropped","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207213","Yaka Toot School","مکتب یکه توت","مکتب یکه توت","Yaka Toot village ","قریه یکه توت","قریه یکه توت","YES",NA,NA,"NO","NO","no change","Not Assessed",1415,69,17,0,14,0,0,31,7,1317,762,555,29,0,780,566,1346
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207214","Ajreem Health Clinic","کلینیک صحی اجریم","کلینیک صحی اجریم","Ajreem village ","قریه اجریم","قریه اجریم","NO",NA,NA,"NO","NO","dropped","Relocated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207215","Khwajah Jeer School ","مکتب خواجه جیر","مکتب خواجه جیر","Chehel Dukhtar Ulya ","چهل دخترعلیا","چهل دخترعلیا","YES",3,3,"YES","YES","no change","Relocated",1678,75,32,0,6,0,0,30,7,1602,1157,445,1,0,1158,445,1603
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207216","Girls High School","مکتب لیسه نسوان","مکتب لیسه نسوان","Shahrak Torghundi","شهرک تور غندی","شهرک تور غندی","YES",5,5,"YES","YES","no change","Old",2240,107,39,0,4,0,0,53,11,2045,961,1084,88,0,975,1158,2133
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207217","Torghondi Awal School ","مکتب تورغندی اول","مکتب تورغندی اول","Shahrak Torghundi","شهرک تورغندی","شهرک تورغندی","YES",5,5,"YES","YES","no change","Old",2836,94,32,0,11,0,0,41,10,2725,2166,559,17,0,2183,559,2742
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207218","Bar Janak School","مکتب بر جنک","مکتب بر جنک","Bar Janak village","قریه برجنک","قریه برجنک","YES",3,3,"YES","YES","no change","Old",1506,72,10,0,17,0,0,40,5,1434,457,977,0,0,457,977,1434
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207219","National Solidaity Building","تعمير همبستگي ملي","تعمير همبستگي ملي","Chah Gul Bye","چاه گل باي","چاه گل باي","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207220","Moqur School","مکتب مقر","مکتب مقر","Sar Chashmah Moqur ","سرچشمه مقر","سرچشمه مقر","NO",NA,NA,"NO","NO","dropped","Relocated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207221","Chapqul School","مکتب چپقل","مکتب چپقل","Chapqul ","چپقل","چپقل","YES",2,2,"YES","YES","no change","Old",991,39,19,0,2,0,0,14,4,952,492,460,0,0,492,460,952
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207222","Khalawak ha School","مکتب خلاوک ها","مکتب خلاوک ها","Khalawak hai Ulya wa Sufla village ","قریه خلاوک های علیا و سفلی","قریه خلاوک های علیا و سفلی","YES",7,6,"YES","YES","no change","Old",2900,119,40,0,9,0,0,52,18,2727,1850,877,54,0,1897,884,2781
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207223","Doghi Qanat Wakeel School","مكتب دوغی قنات وكيل","مكتب دوغی قنات وكيل","Doghi Qanat Wakeel village","قریه دوغی قنات وكيل","قریه دوغی قنات وكيل","YES",4,4,"YES","YES","no change","Old",1657,71,34,0,9,0,0,20,8,1585,865,720,1,0,866,720,1586
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207224","Doghi Dezori Doum School ","مکتب دوغی دیزوری دوم","مکتب دوغی دیزوری دوم","Doghi Dezori Doum village ","قریه دیزوری دوم","قریه دیزوری دوم","YES",4,4,"YES","YES","no change","Old",2172,144,31,0,16,0,0,30,67,2028,1131,897,0,0,1131,897,2028
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207225","Khwajah Gulbed School ","مکتب خواجه گلبید","مکتب خواجه گلبید","Khwajah Gulbed  ","خواجه گلبید","خواجه گلبید","YES",2,2,"YES","YES","no change","New",636,41,9,0,7,0,0,6,19,595,395,200,0,0,395,200,595
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207226","Haftu School ","مکتب هفتو","مکتب هفتو","Haftu Sufla village","قریه هفتو سفلی","قریه هفتو سفلی","YES",4,4,"YES","YES","no change","Old",1434,102,32,0,11,0,0,3,56,1331,726,605,1,0,727,605,1332
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207227","Alaf Haji Abdul Ahad School","مکتب علاف حاجی عبدال احد","مکتب علاف حاجی عبدال احد","Alaf Haji Abdul Ahad ","علاف حاجی عبدال احد","علاف حاجی عبدال احد","YES",NA,NA,"NO","NO","no change","New",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207228","Karez Naw School","مکتب کاریز نو","مکتب کاریز نو","Karez Naw","کاریز نو","کاریز نو","YES",2,2,"YES","YES","no change","Old",967,49,18,0,2,0,0,20,9,918,575,343,0,0,575,343,918
"32","HERAT","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","3207","KUSHK","کشک (رباط سنگی)","کشک (رباط سنگی)","NO","3207229","Khwajah Sabz Posh School","مكتب خواجه سبز پوش","مكتب خواجه سبز پوش","Khwajah Sabz Posh ","خواجه سبز پوش","خواجه سبز پوش","YES",NA,NA,"NO","NO","no change","Old",458,22,9,0,2,0,0,7,4,436,398,38,0,0,398,38,436
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208230","Toteechi Primary School","مکتب ابتدایی توتیچی","مکتب ابتدایی توتیچی","Toteechi ","توتیچی","توتیچی","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208231","Shadman School","مکتب شاد مان","مکتب شاد مان","Shadman ","شاد مان","شاد مان","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208232","Alizai Mosque","مسجدعلیزی","مسجدعلیزی","Alizai ","علیزی","علیزی","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208233","Kochis location","موقعیت کوچی ها","موقعیت کوچی ها","Chah Bonak","چاه بونا ک","چاه بونا ک","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208234","Syah Khowal Mosque","مسجد سیاه خوال","مسجد سیاه خوال","Syah Khowal ","سیاه خوال","سیاه خوال","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208235","Chah Takhtah Mosque","مسجد چاه تخته","مسجد چاه تخته","Chah Takhtah ","چاه تخته","چاه تخته","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208236","Chah Shor Mosque","مسجد چاه شور","مسجد چاه شور","Chah Shor ","چاه شور","چاه شور","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208237","Chah Shereen Mosque","مسجد چاه شیرین","مسجد چاه شیرین","Chah Shereen","چاه شیرین","چاه شیرین","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208238","Chah Kuhsani Mosque","مسجد چاه کهسانی","مسجد چاه کهسانی","Chah Kuhsani ","چاه کهسانی","چاه کهسانی","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208239","Syah Kamarak Primary School","مکتب ابتدائیه سیاه کمرک","مکتب ابتدائیه سیاه کمرک","Syah Kamarak ","سیاه کمرک","سیاه کمرک","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208240","Lahrab Clinic","کلینیک لهراب","کلینیک لهراب","Lahrab","لهراب","لهراب","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208241","Chah Galgal Mosque","مسجد چاه گلگل","مسجد چاه گلگل","Chah Galgal village","قریه چاه گلگل","قریه چاه گلگل","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208242","Karez Ilyas Clinic","کلینیک کاریز الیاس","کلینیک کاریز الیاس","Karez Ilyas ","کاریز الیاس","کاریز الیاس","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208243","Dashak Mosque","مسجد داشک","مسجد داشک","Dashak ","داشک","داشک","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208244","Karez Kuhnah Mosque","مسجد کاریز کهنه","مسجد کاریز کهنه","Karez Kuhnah ","کاریز کهنه","کاریز کهنه","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208245","Kalatah Mosque","مسجد کلاته","مسجد کلاته","Kalatah village","قریه  کلاته","قریه  کلاته","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208246","Karez Sam Mosque","مسجد کاریز سام","مسجد کاریز سام","Karez Sam","کاریز سام","کاریز سام","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208247","Derakht Toot Mosque","مسجد درخت توت","مسجد درخت توت","Derakht Toot","درخت توت","درخت توت","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208248","Chaha Lakhi Mosque","مسجد چاهالخی","مسجد چاهالخی","ChahaLakhi village","قریه چاهالخی","قریه چاهالخی","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208249","Chah Aab Garmi Mosque","مسجد چاه آب گرمی","مسجد چاه آب گرمی","Chah Aab Garmi ","چاه آب گرمی","چاه آب گرمی","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208250","Nehrab Mosque","مسجد نهراب","مسجد نهراب","Nehrab ","نهراب","نهراب","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208251","Reg Aab Mosque","مسجد ریگ آب","مسجد ریگ آب","Reg Aab village ","قریه ریگ آب","قریه ریگ آب","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208252","Gulran Khuganni  Clinic","کلینیک گلران خاوگیانی","کلینیک گلران خاوگیانی","Gulran Khuganni ","گلران خاوگیانی","گلران خاوگیانی","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208253","Aab Safid Mosque","مسجد آب سفید","مسجد آب سفید","Aab Safid village ","قریه آب سفید","قریه آب سفید","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208254","Asyab Dew Mosque","مسجد آسیاب دیو","مسجد آسیاب دیو","Asyab Dew village ","قریه  آسیاب دیو","قریه  آسیاب دیو","YES",NA,NA,"NO","NO","no change","Not Assessed",484,36,12,0,14,0,0,3,7,448,237,211,0,0,237,211,448
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208255","Mesh Mast School","مكتب ميش مست","مكتب ميش مست","Mesh Mast","ميش مست","ميش مست","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208256","Zerah Gai Kalan School","مکتب زیره گی کلان","مکتب زیره گی کلان","Zerah Gai Kalan ","زیره گی کلان","زیره گی کلان","YES",NA,NA,"NO","NO","no change","Old",762,37,15,0,0,0,0,10,12,724,456,268,1,0,457,268,725
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208257","Qarah Bagh High School","لیسه قره باغ","لیسه قره باغ","Qarah Bagh Bazar","بازار قره باغ","بازار قره باغ","YES",6,6,"YES","YES","no change","Old",2756,68,24,0,7,0,0,29,8,2688,1396,1292,0,0,1396,1292,2688
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208258","Buzan Ulya School","مکتب بزان علیاء","مکتب بزان علیاء","Buzan ","بزان","بزان","YES",NA,NA,"NO","NO","no change","Relocated",449,48,29,0,3,0,0,13,3,401,244,157,0,0,244,157,401
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208259","Rubat Sargardan Kochi Mosque","مسجد کوچیهای رباط سرگردان","مسجد کوچیهای رباط سرگردان","Rubat Sargardan ","رباط سرگردان","رباط سرگردان","NO",NA,NA,"NO","NO","dropped","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208260","Shakar Aab School","مکتب شکر آب","مکتب شکر آب","Shakar Aab ","شکرآب","شکرآب","YES",NA,NA,"NO","NO","no change","Relocated",137,14,9,0,0,0,0,2,3,123,49,74,0,0,49,74,123
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208261","Qeshawari Primary School","مکتب ابتدایی قشاوری","مکتب ابتدایی قشاوری","Qeshawari Ulya","قشاوری علیا","قشاوری علیا","NO",NA,NA,"NO","NO","dropped","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208262","Sang Kotal Afzal School","مکتب سنگ کوتل افضل","مکتب سنگ کوتل افضل","Sang Kotal Afzal ","قریه سنگ کوتل افضل","قریه سنگ کوتل افضل","YES",NA,NA,"NO","NO","no change","Relocated",560,60,9,0,2,0,0,42,7,500,344,156,0,0,344,156,500
"32","HERAT","3208","GULRAN","گلران","گلران","3208","GULRAN","گلران","گلران","NO","3208263","Khwaja Mohammad Shor Aab Mosque","مسجد خواجه محمد شورآب","مسجد خواجه محمد شورآب","Khwaja Mohammad Shor Aab","خواجه محمد شورآب","خواجه محمد شورآب","YES",NA,NA,"NO","NO","no change","Not Assessed",651,56,3,0,3,0,0,44,6,594,314,280,1,0,314,281,595
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209264","Pozah hai Syah Mosque","مسجد پوزه های سیاه","مسجد پوزه های سیاه","Pozah hai Syah village ","قریه پوزه های سیاه","قریه پوزه های سیاه","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209265","Kaftari Mosque","مسجد کفتری","مسجد کفتری","Kaftari ","کفتری","کفتری","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209266","Tanoorah Mosque","مسجد تنوره","مسجد تنوره","Tanoorah ","تنوره","تنوره","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209267","Ter Gerd Primary School","مکتب ابتدایی تیر گرد","مکتب ابتدایی تیر گرد","Ter Gerd village ","قریه تیر گرد","قریه تیر گرد","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209268","Ghulam Kushtah Mosque","مسجد غلام كشته","مسجد غلام كشته","Ghulam Kushtah ","غلام كشته","غلام كشته","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209269","Chah Surkhak Mosque","مسجد چاه سرخک","مسجد چاه سرخک","Chah Surkhak ","چاه سرخک","چاه سرخک","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209270","Zulm Abad Secondary School","مکتب متوسطه  ظلم آباد","مکتب متوسطه  ظلم آباد","Zulm Abad village ","قریه ظلم آباد","قریه ظلم آباد","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209271","Deh Sabz Primary School","مکتب ابتدائیه ده سبز","مکتب ابتدائیه ده سبز","Deh Sabz village ","قریه ده سبز","قریه ده سبز","YES",2,2,"YES","YES","no change","Old",355,47,4,0,2,0,0,6,35,308,180,128,0,0,180,128,308
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209272","Qalla Kharchan Primary School","مکتب ابتدایی قلعه خرچان","مکتب ابتدایی قلعه خرچان","Kharchan village","قریه خرچان","قریه خرچان","YES",NA,NA,"NO","NO","no change","Old",90,14,5,0,3,0,0,3,3,76,35,41,0,0,35,41,76
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209273","District Center High School","لیسه مرکز ولسوالی","لیسه مرکز ولسوالی","District Center Adraskan","مرکز ولسوالی ادرسکن","مرکز ولسوالی ادرسکن","YES",7,7,"YES","YES","no change","Old",4262,359,41,0,10,0,0,120,188,3902,2877,1025,1,0,2877,1026,3903
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209274","Kal Yak Payah Primary School","مكتب ابتدائي كال يك پايه","مكتب ابتدائي كال يك پايه","Kal Yak Payah ","كال يك پايه","كال يك پايه","YES",3,3,"YES","YES","no change","Old",1488,74,35,0,13,0,0,19,7,1413,888,525,1,0,888,526,1414
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209275","Chahar Sang Mosque","مسجد چهار سنگ","مسجد چهار سنگ","Chahar Sang ","چهار سنگ","چهار سنگ","YES",2,2,"YES","YES","no change","Not Assessed",857,46,25,0,3,0,0,8,10,809,483,326,2,0,484,327,811
"32","HERAT","3209","ADRASKAN","ادرسکن","ادرسکن","3209","ADRASKAN","ادرسکن","ادرسکن","NO","3209276","Mir Ali Secondary School","مکتب متوسطه میرعلی","مکتب متوسطه میرعلی","Mir Ali village ","قریه میرعلی","قریه میرعلی","YES",2,2,"YES","YES","no change","Old",639,18,6,0,0,0,0,6,6,621,321,300,0,0,321,300,621
