"election_date","results_date","election_type","results_status","province_code","province_name_eng","province_name_dari","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_gender","party_name_dari","past_winner","final_winner","male_ps_votes","fem_ps_votes","kuchi_ps_votes","votes"
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",860263,13,"Abdul Latif Pedram","عبداللطیف پدرام","M","حزب کنگره ملی افغانستان","NO","NO",97,72,1,170
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",3010205,14,"Shahnawaz Tanai","شهنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",82,44,0,126
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام راکتی","M","مستقل","NO","NO",141,66,1,208
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",6350715,17,"Zia-ul-haq Hafizi","ضیا الحق حافظی","M","مستقل","NO","NO",17,17,0,34
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",6189294,18,"Mohammad Akbar Oria","محمد اکبر اوریا","M","مستقل","NO","NO",39,77,0,116
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",977770,20,"Sangin Mohammad Rahmani","سنگین محمد رحمانی","M","مستقل","NO","NO",34,50,0,84
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",3010270,21,"Mahbob-U-lah Koshani","محبوب الله کوشانی","M","حزب آزادگان افغانستان","NO","NO",26,22,0,48
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",3788581,23,"Abdul Hasib Arian","عبدالحسیب آرین","M","مستقل","NO","NO",115,73,0,188
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد ریگی","M","مستقل","NO","NO",62,33,0,95
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",5982,2795,0,8777
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",12223481,27,"Abdul Majid Samim","عبدالمجید صمیم","M","مستقل","NO","NO",54,30,0,84
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",6370916,30,"Mrs. Shahla Ata","شهلا عطا","F","مستقل","NO","NO",156,133,1,290
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفیسور دوکتور غلام فاروق نجرابی","M","حزب استقلال افغانستان","NO","NO",93,93,0,186
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور زوری","M","مستقل","NO","NO",38,32,0,70
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",6155279,33,"Mohammad Hashim Tawfiqi","محمد هاشم توفیقی","M","مستقل","NO","NO",127,98,0,225
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",22998,17056,319,40373
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله عبدالله","M","مستقل","NO","NO",24575,15632,13,40220
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",6371180,38,"Dr. Frozan Fana","داکتر فروزان فنا","F","مستقل","NO","NO",148,140,2,290
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",43,42,0,85
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",11348474,40,"Hidayat Amin Arsala","هدایت امین ارسلا","M","مستقل","NO","NO",20,50,0,70
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",18,"SAMANGAN","سمنگان",7849401,41,"Gul Ahmmad Yama","گل احمد یما","M","مستقل","NO","NO",59,95,0,154
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحیم جان شیرزاد فی سبیل الله","M","مستقل","NO","NO",273,145,1,419
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",126,86,1,213
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",4657143,4,"Eng. Moin-ul-din Ulfati","انجنیر معین الدین الفتی","M","مستقل","NO","NO",169,98,3,270
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",6350379,5,"Dr. Habib Mangal","داکتر حبیب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",360,164,1,525
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبیح الله غازی نورستانی","M","مستقل","NO","NO",99,67,2,168
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",7770491,7,"Sayed Jalal Karim","سید جلال کریم","M","مستقل","NO","NO",306,222,3,531
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",6359075,8,"Mirwais Yasini","میرویس یاسینی","M","مستقل","NO","NO",339,137,35,511
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",3907996,9,"Bismillah Shir","بسم الله شیر","M","مستقل","NO","NO",177,162,0,339
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",2287256,10,"Bashir Ahmad Bizhan","بشیر احمد بیژن","M","مستقل","NO","NO",97,73,0,170
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",8894180,11,"Motasim Billah Mazhabi","معتصم بالله مذهبی","M","مستقل","NO","NO",584,423,12,1019
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",2018,1023,106,3147
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",860263,13,"Abdul Latif Pedram","عبداللطیف پدرام","M","حزب کنگره ملی افغانستان","NO","NO",395,212,1,608
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",3010205,14,"Shahnawaz Tanai","شهنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",341,211,5,557
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام راکتی","M","مستقل","NO","NO",461,245,11,717
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",6350715,17,"Zia-ul-haq Hafizi","ضیا الحق حافظی","M","مستقل","NO","NO",56,44,0,100
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",6189294,18,"Mohammad Akbar Oria","محمد اکبر اوریا","M","مستقل","NO","NO",83,62,0,145
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",977770,20,"Sangin Mohammad Rahmani","سنگین محمد رحمانی","M","مستقل","NO","NO",65,77,0,142
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",3010270,21,"Mahbob-U-lah Koshani","محبوب الله کوشانی","M","حزب آزادگان افغانستان","NO","NO",182,160,0,342
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",3788581,23,"Abdul Hasib Arian","عبدالحسیب آرین","M","مستقل","NO","NO",177,117,3,297
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد ریگی","M","مستقل","NO","NO",156,63,1,220
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",17992,13331,136,31459
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",12223481,27,"Abdul Majid Samim","عبدالمجید صمیم","M","مستقل","NO","NO",108,54,0,162
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",6370916,30,"Mrs. Shahla Ata","شهلا عطا","F","مستقل","NO","NO",306,152,4,462
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفیسور دوکتور غلام فاروق نجرابی","M","حزب استقلال افغانستان","NO","NO",81,58,2,141
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور زوری","M","مستقل","NO","NO",68,55,1,124
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",6155279,33,"Mohammad Hashim Tawfiqi","محمد هاشم توفیقی","M","مستقل","NO","NO",138,91,0,229
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",64700,41183,2152,108035
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله عبدالله","M","مستقل","NO","NO",76675,43072,757,120504
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",6371180,38,"Dr. Frozan Fana","داکتر فروزان فنا","F","مستقل","NO","NO",648,243,28,919
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",98,65,3,166
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",11348474,40,"Hidayat Amin Arsala","هدایت امین ارسلا","M","مستقل","NO","NO",101,66,1,168
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",19,"BALKH","بلخ",7849401,41,"Gul Ahmmad Yama","گل احمد یما","M","مستقل","NO","NO",116,100,2,218
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحیم جان شیرزاد فی سبیل الله","M","مستقل","NO","NO",376,363,1,740
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",238,315,0,553
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",4657143,4,"Eng. Moin-ul-din Ulfati","انجنیر معین الدین الفتی","M","مستقل","NO","NO",112,103,1,216
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",6350379,5,"Dr. Habib Mangal","داکتر حبیب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",321,221,1,543
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبیح الله غازی نورستانی","M","مستقل","NO","NO",166,181,0,347
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",7770491,7,"Sayed Jalal Karim","سید جلال کریم","M","مستقل","NO","NO",315,276,1,592
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",6359075,8,"Mirwais Yasini","میرویس یاسینی","M","مستقل","NO","NO",599,406,0,1005
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",3907996,9,"Bismillah Shir","بسم الله شیر","M","مستقل","NO","NO",300,375,0,675
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",2287256,10,"Bashir Ahmad Bizhan","بشیر احمد بیژن","M","مستقل","NO","NO",121,155,0,276
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",8894180,11,"Motasim Billah Mazhabi","معتصم بالله مذهبی","M","مستقل","NO","NO",297,203,1,501
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",626,438,5,1069
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",860263,13,"Abdul Latif Pedram","عبداللطیف پدرام","M","حزب کنگره ملی افغانستان","NO","NO",381,318,0,699
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",3010205,14,"Shahnawaz Tanai","شهنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",222,204,1,427
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام راکتی","M","مستقل","NO","NO",255,273,5,533
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",6350715,17,"Zia-ul-haq Hafizi","ضیا الحق حافظی","M","مستقل","NO","NO",70,82,0,152
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",6189294,18,"Mohammad Akbar Oria","محمد اکبر اوریا","M","مستقل","NO","NO",116,155,1,272
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",977770,20,"Sangin Mohammad Rahmani","سنگین محمد رحمانی","M","مستقل","NO","NO",87,107,0,194
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",3010270,21,"Mahbob-U-lah Koshani","محبوب الله کوشانی","M","حزب آزادگان افغانستان","NO","NO",94,94,0,188
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",3788581,23,"Abdul Hasib Arian","عبدالحسیب آرین","M","مستقل","NO","NO",336,229,2,567
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد ریگی","M","مستقل","NO","NO",166,137,0,303
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",3142,1546,1,4689
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",12223481,27,"Abdul Majid Samim","عبدالمجید صمیم","M","مستقل","NO","NO",141,104,0,245
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",6370916,30,"Mrs. Shahla Ata","شهلا عطا","F","مستقل","NO","NO",653,496,3,1152
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفیسور دوکتور غلام فاروق نجرابی","M","حزب استقلال افغانستان","NO","NO",100,154,0,254
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور زوری","M","مستقل","NO","NO",107,122,0,229
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",6155279,33,"Mohammad Hashim Tawfiqi","محمد هاشم توفیقی","M","مستقل","NO","NO",229,285,0,514
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",39989,25364,356,65709
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله عبدالله","M","مستقل","NO","NO",19627,9043,42,28712
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",6371180,38,"Dr. Frozan Fana","داکتر فروزان فنا","F","مستقل","NO","NO",692,464,1,1157
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",97,106,0,203
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",11348474,40,"Hidayat Amin Arsala","هدایت امین ارسلا","M","مستقل","NO","NO",108,93,0,201
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",20,"JUZJAN","جوزجان",7849401,41,"Gul Ahmmad Yama","گل احمد یما","M","مستقل","NO","NO",166,169,0,335
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحیم جان شیرزاد فی سبیل الله","M","مستقل","NO","NO",102,100,8,210
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",74,92,3,169
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",4657143,4,"Eng. Moin-ul-din Ulfati","انجنیر معین الدین الفتی","M","مستقل","NO","NO",69,48,0,117
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",6350379,5,"Dr. Habib Mangal","داکتر حبیب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",62,29,2,93
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبیح الله غازی نورستانی","M","مستقل","NO","NO",50,37,0,87
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",7770491,7,"Sayed Jalal Karim","سید جلال کریم","M","مستقل","NO","NO",224,106,1,331
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",6359075,8,"Mirwais Yasini","میرویس یاسینی","M","مستقل","NO","NO",811,467,4,1282
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",3907996,9,"Bismillah Shir","بسم الله شیر","M","مستقل","NO","NO",80,108,2,190
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",2287256,10,"Bashir Ahmad Bizhan","بشیر احمد بیژن","M","مستقل","NO","NO",55,46,2,103
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",8894180,11,"Motasim Billah Mazhabi","معتصم بالله مذهبی","M","مستقل","NO","NO",203,159,2,364
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",614,292,133,1039
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",860263,13,"Abdul Latif Pedram","عبداللطیف پدرام","M","حزب کنگره ملی افغانستان","NO","NO",77,82,3,162
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",3010205,14,"Shahnawaz Tanai","شهنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",97,116,0,213
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام راکتی","M","مستقل","NO","NO",222,102,18,342
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",6350715,17,"Zia-ul-haq Hafizi","ضیا الحق حافظی","M","مستقل","NO","NO",48,36,0,84
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",6189294,18,"Mohammad Akbar Oria","محمد اکبر اوریا","M","مستقل","NO","NO",42,70,1,113
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",977770,20,"Sangin Mohammad Rahmani","سنگین محمد رحمانی","M","مستقل","NO","NO",50,73,1,124
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",3010270,21,"Mahbob-U-lah Koshani","محبوب الله کوشانی","M","حزب آزادگان افغانستان","NO","NO",24,42,1,67
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",3788581,23,"Abdul Hasib Arian","عبدالحسیب آرین","M","مستقل","NO","NO",99,81,2,182
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد ریگی","M","مستقل","NO","NO",83,47,3,133
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",8741,5494,4,14239
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",12223481,27,"Abdul Majid Samim","عبدالمجید صمیم","M","مستقل","NO","NO",64,32,3,99
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",6370916,30,"Mrs. Shahla Ata","شهلا عطا","F","مستقل","NO","NO",134,163,3,300
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفیسور دوکتور غلام فاروق نجرابی","M","حزب استقلال افغانستان","NO","NO",41,58,0,99
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور زوری","M","مستقل","NO","NO",45,61,1,107
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",6155279,33,"Mohammad Hashim Tawfiqi","محمد هاشم توفیقی","M","مستقل","NO","NO",99,90,4,193
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",26932,20044,734,47710
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله عبدالله","M","مستقل","NO","NO",20184,11660,53,31897
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",6371180,38,"Dr. Frozan Fana","داکتر فروزان فنا","F","مستقل","NO","NO",132,169,0,301
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",56,119,1,176
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",11348474,40,"Hidayat Amin Arsala","هدایت امین ارسلا","M","مستقل","NO","NO",37,52,1,90
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",21,"SAR-I-PUL","سرپل",7849401,41,"Gul Ahmmad Yama","گل احمد یما","M","مستقل","NO","NO",90,122,6,218
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحیم جان شیرزاد فی سبیل الله","M","مستقل","NO","NO",196,300,5,501
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",104,103,1,208
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",4657143,4,"Eng. Moin-ul-din Ulfati","انجنیر معین الدین الفتی","M","مستقل","NO","NO",70,51,1,122
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",6350379,5,"Dr. Habib Mangal","داکتر حبیب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",121,167,1,289
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبیح الله غازی نورستانی","M","مستقل","NO","NO",97,168,0,265
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",7770491,7,"Sayed Jalal Karim","سید جلال کریم","M","مستقل","NO","NO",280,247,0,527
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",6359075,8,"Mirwais Yasini","میرویس یاسینی","M","مستقل","NO","NO",515,691,1,1207
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",3907996,9,"Bismillah Shir","بسم الله شیر","M","مستقل","NO","NO",135,161,2,298
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",2287256,10,"Bashir Ahmad Bizhan","بشیر احمد بیژن","M","مستقل","NO","NO",81,76,0,157
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",8894180,11,"Motasim Billah Mazhabi","معتصم بالله مذهبی","M","مستقل","NO","NO",414,279,0,693
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",698,743,4,1445
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",860263,13,"Abdul Latif Pedram","عبداللطیف پدرام","M","حزب کنگره ملی افغانستان","NO","NO",226,217,0,443
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",3010205,14,"Shahnawaz Tanai","شهنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",203,141,0,344
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام راکتی","M","مستقل","NO","NO",166,143,26,335
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",6350715,17,"Zia-ul-haq Hafizi","ضیا الحق حافظی","M","مستقل","NO","NO",53,71,0,124
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",22,"FARYAB","فارياب",6189294,18,"Mohammad Akbar Oria","محمد اکبر اوریا","M","مستقل","NO","NO",81,129,4,214
