"results_date","results_status","election_type","province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_gender","withdrawn","invalidated","past_winners","prelim_winner","votes"
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1405","MOSAKHEL","موسی خیل","1405","MOSAKHEL","موسی خیل","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1405","MOSAKHEL","موسی خیل","1405","MOSAKHEL","موسی خیل","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1405","MOSAKHEL","موسی خیل","1405","MOSAKHEL","موسی خیل","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",2420
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1405","MOSAKHEL","موسی خیل","1405","MOSAKHEL","موسی خیل","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",11
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1405","MOSAKHEL","موسی خیل","1405","MOSAKHEL","موسی خیل","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1405","MOSAKHEL","موسی خیل","1405","MOSAKHEL","موسی خیل","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",119
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1405","MOSAKHEL","موسی خیل","1405","MOSAKHEL","موسی خیل","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1405","MOSAKHEL","موسی خیل","1405","MOSAKHEL","موسی خیل","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1405","MOSAKHEL","موسی خیل","1405","MOSAKHEL","موسی خیل","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1405","MOSAKHEL","موسی خیل","1405","MOSAKHEL","موسی خیل","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",1875
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",20
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1406","NADIRSHAHKOT","نادرشاه کوت","1406","NADIRSHAHKOT","نادرشاه کوت","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",4
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",4
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",4596
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",12
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",158
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1407","SABARI","صبری","1407","SABARI","صبری","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",6
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",8
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",6
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",9
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",4510
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",42
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",93
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1408","TIREZAYE","علی شیر","1408","TIREZAYE","علی شیر","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",5
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",4904
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",29
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",95
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1409","BAK","باک","1409","BAK","باک","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",2281
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",5
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",28
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1410","QALANDAR","قلندر","1410","QALANDAR","قلندر","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",3427
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",156
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",25
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1411","SPERA","سپیره","1411","SPERA","سپیره","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",4
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",5
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",1320
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",17
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",27
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1412","SHAMAL","شمل","1412","SHAMAL","شمل","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1413","JAJIMAYDAN","ځاځي میدان","1413","JAJIMAYDAN","ځاځي میدان","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",6
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1413","JAJIMAYDAN","ځاځي میدان","1413","JAJIMAYDAN","ځاځي میدان","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",6
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1413","JAJIMAYDAN","ځاځي میدان","1413","JAJIMAYDAN","ځاځي میدان","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1413","JAJIMAYDAN","ځاځي میدان","1413","JAJIMAYDAN","ځاځي میدان","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1413","JAJIMAYDAN","ځاځي میدان","1413","JAJIMAYDAN","ځاځي میدان","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1413","JAJIMAYDAN","ځاځي میدان","1413","JAJIMAYDAN","ځاځي میدان","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",6
2019-12-22,"PRELIMINARY","PRESIDENTIAL","14","KHOST","1413","JAJIMAYDAN","ځاځي میدان","1413","JAJIMAYDAN","ځاځي میدان","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",4795
