3,1,2,لوركلي,مكتب ابتدائيه تيزين خاص,سروبى,كابل,115480
3,1,2,نغلو,مكتبا متوسطه نغلو,سروبى,كابل,115481
4,2,2,قلعه كلان,مكتب قلعه كلان,سروبى,كابل,115482
6,3,3,سيرف,كلينيكة سروبى,سروبى,كابل,115483
4,1,3,سيرف,مكتب ابتدائيه شهركط,سروبى,كابل,115484
3,1,2,هوتخيل,مكتبا متوسطه نسوان هوتخلل,سروبى,كابل,115485
4,2,2,بام لري,مسجد بام درى,سروبى,كابل,115486
5,3,2,"وزبين، كاز عليا",مسجد كاز عليا,سروبى,كابل,115487
2,1,1,شيرخان كج,مسجد شير خان كج,سروبى,كابل,115515
2,1,1,توركانى,مكتب توركانى,سروبى,كابل,115516
2,1,1,كوكامذد١,مكتب كوكا مندا,سروبى,كابل,115517
2,1,1,سيير كوندى,مكتب سبير كوندى,سروبى,كابل,115518
3,1,2,رودبار,مكتب رودبار,سروبى,كابل,115550
3,1,2,جروبى,ليسه تهزين عام جروبى,سروبى,كابل,115551
3,1,2,وكه خاص,مكتب وكه خاص,سروبى,كابل,115552
6,2,4,هروكى,ليسه نكور,محمود راقى,كاييسا,201001
5,2,3,داود خيل,"١١ا،ع ض ١ا/٠ ، ل١ ٠ ، A A ، !١ ،",محمود راقى,كاييسا,201002
4,1,3,ريك روان,نسوان ريكروان,محمود راقى,كاسسا,201003
4,2,2,شوخى,ليسه الير محمد شوخى,محمود راقى,كاسسا,201004
4,1,3,قلعه سفبد,قلعه سفد,محمود راقى,كاييسا,201005
4,1,3,نواباد,ليسه خال محمد,محمود راقى,كاييسا,201006
5,2,3,كره تاز,لبسه نسوان,محمود راقى,كاسسا,201007
5,2,3,ده بابى,جوار منزل مولوى غلام ايشان,محمود راقى,كاسسا,201008
6,2,4,بازار ده باباعلى,ليسه نكور محمود راقى,محمود راقى,كاييسا,201009
5,2,3,رحمن خيل,ليسه نسوان محمود راقى,محمود راقى,كاييسا,201010
4,1,3,على خيل,مكتب نسوان على خيل,محمود راقى,كاسسا,201011
4,2,2,زراعت,مسحد حامع زراعت,محمود راقى,كاسسا,201012
3,1,2,كاكرى,مسجد ءبد١لمالكا,محمود راقى,كاييسا,201013
4,2,2,شوخى,ليسه الير محمد شوخى (كوجى),محمود راقى,كاييسا,201014
4,2,2,ذوآباد,جوار منزل حاجى عجب كل,محمود راقى,كاسسا,201015
3,2,1,كره تاز,جوار منزل حاجى ثنا كل,محمود راقى,كاسسا,201016
3,2,1,زراعت,جوار منزل رئيس دادا,محمود راقى,كاييسا,201017
3,2,1,قروتف,جوار منزل عزيزالرحمن,محمود راقى,كاييسا,201018
4,1,3,جمال آغه,مكتبا التدائله فلضى محمد شهلد,حصه دوم كوهستان,كاسسا,202019
4,1,3,كالوته,مكتب ابتدائيه جلال الدين شهيد,حصه دوم كوهستان,كاييسا,202020
4,2,2,جمال آغه يايين,جوار منزل ضابط ستار,حصه دوم كوهستان,كاسسا,202021
3,1,2,قزاق,مكتب ابتدائيه عنايت اش,حصه دوم كوهستان,كاسسا,202022
4,1,3,قلعه نو,مكنف محمدطاهر شهلد,حصه دوم كوهستان,كاييسا,202023
4,1,3,خم روباه,مسجد خم روباه,حصه دوم كوهستان,كاييسا,202024
3,1,2,بازار مراد خواجه,دوكان هاى بازار مراد خواجه,حصه دوم كوهستان,كاسسا,202025
3,1,2,عرب خيل,ليسه اناث بولفين,كوه بند,كاسسا,203067
2,1,1,ارام كوت,مسحد محمد عمر خلل,كوه بند,كاييسا,203068
3,1,2,درنامه,مسجد حبيب خيل,كوه بند,كاييسا,203069
2,1,1,كوتلى,مكنف متوسطه كوتلى,كوه بند,كاسسا,203070
3,1,2,ملكير,مسجد لعل بيكا خيل,كوه بند,كاسسا,203071
3,1,2,درنامه,مسجد هزارو خيل,كوه بند,كاييسا,203072
3,1,2,سرجوى نهر خواجه,مسحد يل ميرويس,كوه بند,كاييسا,203073
3,1,2,شاورق بولفين,ليسه عبدالباقى شهيد,كوه بند,كاييسا,203074
3,1,2,ذوآباد,مسحد حامع سرحوى نهر خواحه,كوه بند,كاسسا,203075
5,2,3,شش صد كوتى,بوهنتون البيرونى,حصه اول كوهستان,كاييسا,204026
5,2,3,اشتركرام,ليسه ميرمسجدى خان,حصه اول كوهستان,كاييسا,204027
5,2,3,قر سعيد ى,لبسه محمد عمر شهلد,حصه اول كوهستان,كاسسا,204028
5,2,3,بنجاه كوتى,لشسه نسوان نساحى كللهار,حصه اول كوهستان,كاسسا,204029
4,2,2,اشتركرام,ليسه نسوان اشتركرام,حصه اول كوهستان,كاييسا,204030
5,2,3,قربه حلدكط,,حصه اول كوهستان,كاييسا,204031
5,2,3,توغكط,لثسه الزدبار شهلد,حصه اول كوهستان,كاسسا,204032
4,1,3,شيرخان خيل,مدرسه حقانيه شيرخان خيل,حصه اول كوهستان,كاسسا,204033
5,2,3,نمازجاى,ليسه نسوان نمازجاى,حصه اول كوهستان,كاييسا,204034
3,1,2,باغحه لعلو,مكنف متوسطه حقلتن شهلد,حصه اول كوهستان,كاييسا,204035
3,1,2,سنجن,مكتب ابتدائيه سنجن,حصه اول كوهستان,كاسسا,204036
3,1,2,ملا خليل,مسجد ملا خليل,حصه اول كوهستان,كاسسا,204037
3,1,2,خواجه ميرخيل,سالون خواجه ميرخيل,حصه اول كوهستان,كاييسا,204038
3,2,1,افغ١ذيه,مكتب قاضى عبدالجميل,نجراب,كاييسا,205039
2,1,1,حسين خيل,مكنف متوسطه محمدالولا شهلد,نجراب,كاسسا,205041
2,1,1,روزاخيل,مكتب متوسطه روزاخيل,نجراب,كاسسا,205042
4,2,2,كاوه,مكتب كياوه,نجراب,كاييسا,205043
3,1,2,دره كلان,مكتب ابراهيم خيل,نجراب,كاييسا,205044
2,1,1,حيدرخيل,متوسطه نسوان دره فرخشاه,نجراب,كاسسا,205045
2,1,1,بى بى ندل,مكتب ميرزا عبدالرحمن شهيد,نجراب,كاييسا,205046
2,1,1,بدخشى,مكتب نسوان بدخشى,نجراب,كاسسا,205047
3,1,2,جنارقاضى,مكتب غلام جيلانى شهيد,نجراب,كاسسا,205048
2,1,1,ده خورى دره غوث,ليسه ضيا١لحق شهيد,نجراب,كاييسا,205049
2,1,1,٠غحولان,ساحه ازاد,نجراب,كاييسا,205050
3,1,2,باغ امان دره يته,باغ امان دره يته,نجراب,كاسسا,205051
2,1,1,خروستان دره يته,مدرسه خروستان دره يته,نجراب,كاسسا,205052
3,1,2,ياسين زايى,مكتب ياسين زايى,نجراب,كاييسا,205053
3,1,2,"شير وانى، مركزولسوالى",مسجد جامع ولسوالى,نجراب,كاييسا,205054
2,1,1,بجفا ن,دو قومى,نجراب,كاسسا,205055
3,1,2,اسكينى دره يته,لشسه علدالغفار شهلد,نجراب,كاسسا,205056
2,1,1,تاجكان دره يته,ليسه نكور تاجكان,نجراب,كاييسا,205057
3,2,1,بجفان,ذكريا,نجراب,كاييسا,205058
2,1,1,لقمان دره غوث,مكتب ثارنوال حبيب الرحمن شهيد,نجراب,كاييسا,205059
2,1,1,زرشوى,مكتب نسوان زرشوى,نجراب,كاسسا,205060
2,1,1,شيروانى,ساحه باز,نجراب,كاسسا,205061
2,1,1,روضا خيل,جوار منزل ملكا روضا خيل,نجراب,كاييسا,205062
2,1,1,حسين خيل,مكتب متوسطه محمد ايوب شهيد (كوجى),نجراب,كاسسا,205064
2,1,1,زرشوى,مكتب نسوان زرشوى (كوجى),نجراب,كاسسا,205065
2,1,1,سابات,نزديى منزل سيد اكبر,نجراب,كاييسا,205066
2,1,1,جويبار,مسجد مقام خيل,تكف,كاييسا,206076
3,0,3,مركز ولسوالى,ليسه غازى عثمان,تكاب,كاسسا,206078
3,1,2,تتر خيل,مسحد تتر خشل,تكاب,كاسسا,206080
3,1,2,قلعه صالح,مسجد كلان,تكاب,كاييسا,206081
3,1,2,جا لو خيل,مسجد جالو خيل,تكاب,كاييسا,206083
3,0,3,قريه شين كى,متو سطه آغاشيرين,تكاب,كاييسا,206084
3,1,2,لندا خيل,متوسطه شهلد سلفم,تكاب,كاسسا,206085
3,0,3,شكوت,متوسطه شهدد٠ حغشظ الله,تكاب,كاييسا,206095
2,1,1,نتارخيل (كو جيان),مسجد تتارخيل,تكاب,كاييسا,206097
2,1,1,لنداخيل,مسجد حده انور,تكاب,كاسسا,206098
3,1,2,مركز اله ساى,ليسه حيات اث شهيد ( كوجى),اله ساى,كاسسا,207109
5,2,3,جاريكار,ليسه نعمان,جاريكار,بروان,301001
3,1,2,جاريكار,ليسه صادقى ((رح )),جاريكار,بروان,301002
5,2,3,جاريكار,ليسه عالى تجربوى محمد عثمان,جاريكار,يروان,301003
3,1,2,جاريكار,ليسه ليلا صراحت روشنى,جاريكار,يروان,301004
3,1,2,ده فاضى,ليسه ده قاضى,جاريكار,يروان,301005
4,1,3,ميانشاخ,لشسه سانشا خ,جاريكار,يروان,301006
4,1,3,تتمدره طيا,ليسه تتمدره عليا,جاريكار,يروان,301007
3,1,2,تتمدره سغلى,ليسه عمر فاروق,جاريكار,يروان,301008
3,1,2,جاريكار,مسحد صوفى قلندر,جاريكار,يروان,301009
4,1,3,جاريكار,لشسه ملر على احمد شهلد,جاريكار,يروان,301010
3,1,2,توغبردى,مسجد توغبردى,جاريكار,يروان,301011
3,1,2,هوفيان شريف,مكتب متوسطه هوفيان شريف,جاريكار,يروان,301012
3,1,2,خواجه سياران يايان,مكتب خواجه سياران يايان,جاريكار,يروان,301013
3,1,2,قلعحه سوخته,مكنف متوسطه قلعحه سوخته,جاريكار,يروان,301014
3,1,2,عبدى باى,مسجد جامى عبدى باى,جاريكار,يروان,301015
3,1,2,سعدالير,ليسه دادو,جاريكار,يروان,301016
2,1,1,خواجه سياران طيا,مكنف متوسطه خواحه سدار١ن طشا,جاريكار,يروان,301017
3,1,2,ييشان,مسحد حامع لشان,جاريكار,يروان,301018
3,1,2,دولانه,مسجد دولانه,جاريكار,يروان,301019
3,1,2,تيلا نجى,مكتب نسوان تيلا نجى,جاريكار,يروان,301020
4,1,3,سنحد دره,مسحد حامع سنحد دره,جاريكار,يروان,301021
3,1,2,كذر دهقانان,مسجد جامع صادقى يادشاه (( رح )),جاريكار,يروان,301022
3,1,2,خلا نيئ,مسجد جامى خلا نيئ,جاريكار,يروان,301023
3,1,2,لغمانى,ليسه لغمانى,جاريكار,يروان,301024
3,1,2,بايازبالا,مكتب متوسطه بايان بالا,جاريكار,يروان,301025
4,1,3,بالاغيل,مسجد جامع بالاغيل,جاريكار,يروان,301026
3,1,2,توب دره,مكتب توب دره,جاريكار,يروان,301027
2,1,1,قلعه سا حل,مسجد جامع قلعه ساحل,جاريكار,يروان,301028
2,1,1,ده ملا يوسف,مسحد حامع ده ملا لوسف,جاريكار,يروان,301029
4,1,3,بارجه ج شهر جهاريكار,تعمير شاروالى,جاريكار,يروان,301030
3,1,2,بارجه 7 شهر جهاريكار,ليسه حره جلالى,جاريكار,يروان,301031
3,1,2,صيادان,مكتب صيادان,جاريكار,يروان,301032
2,1,1,بايان بايان,مسجدجامع بايان يايان,جاريكار,يروان,301033
4,1,3,بارجه 13 شهر جهاريكار,مكتب بركت,جاريكار,يروان,301034
3,1,2,بارجه 12 شهر جهاريكار,ليسه مير عبدالكريم (( معقول )),جاريكار,يروان,301035
3,1,2,سنجد دره,ليسه مسعود بزركا,جاريكار,يروان,301036
4,1,3,مركز والسوالى,لبسه شغق شهعد,بكرام,يروان,302100
4,2,2,رباط,ليسه ابوذر غفارى,بكرام,يروان,302101
4,2,2,صياد,لشسه فاصر ى,بكرام,يروان,302102
4,2,2,تونجى,مكتب ملا محمد شهيد و مسجد تونجى,بكرام,يروان,302103
3,1,2,قلندرخيل,مكتب طالوت شهيد,بكرام,يروان,302104
4,2,2,اوكامتى,ليسه خواجه خسرو ولى,بكرام,يروان,302105
3,1,2,جيكل,مكتب متوسط قاضى عبدالجميل خيل,بكرام,يروان,302106
3,1,2,دشت رباط,نسوان قلعه دشت رباط,بكرام,يروان,302107
4,2,2,قلعه خواجه,مكتب عزيز رحما ن شاه,بكرام,يروان,302108
4,2,2,,لاسه قلعه د1ذد,بكرام,يروان,302109
4,2,2,دهن ميدان,مسحد حامع دهن مدد١ن,بكرام,يروان,302110
4,2,2,دولت شاهى,لثسه عثدالستار شهفد,بكرام,يروان,302111
5,2,3,فاميلى هاى ميدان هوائى,ليسه نكور ميدان,بكرام,يروان,302112
4,2,2,غلام على,مسجد ده يايان غلام على,بكرام,يروان,302113
4,2,2,ده مسكين,مسجد جامع ده مسكين,بكرام,يروان,302114
4,2,2,قلعه نصرو,مكنف قلعه نصرو,بكرام,يروان,302115
5,2,3,جانقدم,مكتب جانقدم,بكرام,يروان,302116
4,1,3,جعفرخيل,مكتب شيراقا شهيد,بكرام,يروان,302117
4,1,3,شهرنو غلام على,دارالعلو م مهمدى و مسجد شهر نو,بكرام,يروان,302118
5,2,3,باريكط آب,مسجد باريكا آب,بكرام,يروان,302119
3,1,2,,,بكرام,يروان,302120
3,1,2,شهرف مهاجرين باريى اب,ليسه شهركئ مهاجرين باركت آب,بكرام,يروان,302121
3,1,2,ده ملا,مسجد ده ملا,بكرام,يروان,302152
3,1,2,"يورج5،",مسجد جامع يورجى,بكرام,يروان,302153
2,1,1,قاشقال,مكتب تفهيم القران,شينوارى,يروان,303072
3,1,2,اشتر شهر,لبسه ١ ٨٠ ا١١ ك,شينوارى,يروان,303073
2,1,1,شيوه,مكتب جان فدا شهيد,شينوارى,يروان,303074
2,1,1,صوفى خيل,مكنف متوسطه صوفى خعل,شينوارى,يروان,303075
3,1,2,دراز كرد,مدرسه دراز كرد,شينوارى,يروان,303076
2,1,1,باغ اففان,لفسه عدالستار شهفد,شينوارى,يروان,303077
3,1,2,آقتاش,ليسه امام اعظم آقتاش,سشدخلل,يروان,304037
2,1,1,ابراهيم خيل,ليسه نسوان قاضى خيل,سشدخلل,يروان,304038
3,1,2,بازار سيدخيل,دارالحفاظ سيد خيل,سيد خيل,يروان,304039
3,1,2,ملى خيل,ليسه نسوان جينكى عليا,سيد خيل,يروان,304040
2,1,1,كما نكر,مكتبا سشد رحمان شهلد,سشدخفل,يروان,304041
2,1,1,كاكه خيل,متوسطه عبدالقادر شهيد,سيد خيل,يروان,304042
3,1,2,بالا ده انجو,مدرسه انجو,سشدخلل,يروان,304043
3,1,2,هيبت خيل,لشسه نسوان هستا ٠خدل,سشدخلل,يروان,304044
2,1,1,ملا سيد خيل,مسجد خان جان خيل,سيد خيل,يروان,304045
2,1,1,جينكى لأيان,مسجد و ا لحاقيه جينكى يايان,سيد خيل,يروان,304046
5,2,3,1 < *; i أ\ \ A *,"\اا،،١١ ا١ \ل",سشدخلل,يروان,304047
2,1,1,سه دوكان انجو,مسحد سه دوكان انحو,سشدخلل,يروان,304048
2,1,1,برج مستوفى,ليسه سيف الرحمن شهيد,سيد خيل,يروان,304049
4,0,4,مركز جبل السراج,ليسه عالى نكور جبل السراج,جبل السراج,يروان,305050
4,4,0,مناره,ليسه نسوان جبل السراج,جبل السراج,يروان,305051
6,2,4,بالاى تبه قريه زربيا,لسه زرلشا,جبل السراج,يروان,305052
4,1,3,عشق اباد,فا بريكى سمنت,جبل السراج,يروان,305053
4,1,3,قريه ده مير خان,مكتب خالد بن وليد,جبل السراج,يروان,305054
4,1,3,بازار كلبهار,مسجد جامى ينجاه خانه,جبل السراج,يروان,305055
4,1,3,ملى جان خيل,مسجد جا مى ملكا جا ن خيل,جبل السراج,يروان,305056
4,1,3,دو بندى,مسحد حامع دو بندى,جبل السراج,يروان,305057
3,1,2,مركز اشابه,مسجد اشابه,جبل السراج,يروان,305058
4,2,2,عسى خيل,مسحد عسى خشل,جبل السراج,يروان,305059
4,1,3,ميانه كذر,مكتب متوسط خليل زمازرتيه سرخ,جبل السراج,يروان,305060
4,1,3,كل مرزا خيل,ليسه نسوان نمبر ١ كلبهار,جبل السراج,يروان,305061
4,1,3,آهذكر١ن,مسجد جامع آهنكران جب قول,جبل السراج,يروان,305062
3,1,2,عزت الله خيل ا كلبهار,متوسطه علدالهادى شهلد,جبل السراج,يروان,305154
3,1,2,آشاوه يا آشابه,لعسه ١دوحذدغه,جبل السراج,يروان,305155
3,1,2,باغ هيدان,ليسه نكور سالنى,سالنى,يروان,306063
3,1,2,تاخمه,مسجد جامى تاخمه,سالنى,يروان,306064
2,1,1,جوار قمر,مكتب اولنى,سالنكة,يروان,306065
3,1,2,آهذكر١ن 1ل,مسحد آهنكران,سالنكة,يروان,306066
2,1,1,قريه شزار,مسجد تتمزار,سالنى,يروان,306067
2,1,1,روى اب,مدرسه روى اب,سالنى,يروان,306068
2,1,1,اونامد سالنى,مسجد جامع اونامكا,سالنكة,يروان,306069
2,1,1,ويوا,مسجد جامى و يوا,سالنكة,يروان,306070
2,1,1,للمى سبزى,مكتب متوسطه للمى سبزى,سالنى,يروان,306071
3,1,2,سياه كرد,ليسه حضرت على,سياه كرد غوربند,يروان,307082
3,1,2,جهارده,لعسه حهارده,سياه كرد غوربند,يروان,307085
3,1,2,فنده قستان,مكتب فندقستان,سياه كرد غوربند,يروان,307086
3,1,2,فرنجل,لشسه فرنحل,سياه كرد غوربند,يروان,307087
3,1,2,سريل دو آب,مسحد حامع دو آلا,سياه كرد غوربند,يروان,307090
2,1,1,قريه سياكرد,مكتب متوسطه حضرت على رض,سياه كرد غوربند,يروان,307092
2,1,1,ملا احمد خيل,مكتب ملا احمد خيل,كوه صافى,يروان,308143
2,1,1,لتدر,مكتب دندر,كوه صافى,يروان,308144
3,1,2,سداه سنكة,مسحد سداه سنكا,كوه صافى,يروان,308145
2,1,1,مومن خيل,مكتب مومن خيل,كوه صافى,يروان,308146
2,1,1,احمدزى,مسجد احمدزى,كوه صافى,يروان,308147
2,1,1,ملا احمد خيل,مسجد ملا احمد خيل,كوه صافى,يروان,308148
2,1,1,شمال خيل,مسحد شمال خشل,كوه صافى,يروان,308149
3,1,2,حسن زى,مسجد حسن زى,كوه صافى,يروان,308156
2,1,1,بازار لولنج,ممبر جوى نو,سرخ يارسا,يروان,309132
2,1,1,قريه باقى ييرسلطان,دارالعلوم عبدالروف حجت,سرخ يارسا,يروان,309133
2,1,1,عرخانى,لشسه شهدد٠ زلفقار,سرخ يارسا,يروان,309134
2,1,1,دهن يرنداز,ليسه خدرى,سرخ يارسا,يروان,309135
2,1,1,قريه ابدال,مسجد عبدال يارسا,سرخ يارسا,يروان,309136
2,1,1,قربه شتنه,مسحد حامع شتنه,سرخ يارسا,يروان,309137
2,1,1,دهن نيى,لفسه شهفد على دوسدى,سرخ يارسا,يروان,309138
2,1,1,دهن خاكريز,ممبر دهن خاكا ريز,سرخ يارسا,يروان,309139
2,1,1,دهن باريكط,مكنف قطندر,سرخ يارسا,يروان,309140
2,1,1,ديار وند,مسحد حامع وند,سرخ يارسا,يروان,309141
2,1,1,لونج,زيارت شاه دلير لولنج,سرخ يارسا,يروان,309142
2,1,1,جوجه شير,ليسه نكور امام مهدى,شيخ على,يروان,310122
2,1,1,دهن جرى,ليسه دهن جرف,شيخ على,يروان,310123
2,1,1,تيه زيارت قرلق بابا,ليسه ابوبكر صديق رض,شيخ على,يروان,310124
2,1,1,بدل دره نرخ,متوسطه حضر تا على,شيخ على,يروان,310125
2,1,1,نوى,ليسه نوى,شيخ على,يروان,310126
2,1,1,باوازبالا,ممبر ياواز,شيخ على,يروان,310127
2,1,1,قريه دهن بوتيان,خيمه دهن بوتيان,شيخ على,يروان,310128
2,1,1,بابر بايان,مكتبا متوسطه بابر,شيخ على,يروان,310129
2,1,1,قريه زير شيبر,خيمه ياى كوتل,شيخ على,يروان,310130
2,1,1,بازار ولسوالى دشت كنار,تعمير ولسوالى,شيخ على,يروان,310131
4,1,3,تعميرشاروالى ميدان شهر,تعمير شاروالى,ميدان شهر,وردف,401001
3,2,1,قريه شهاب الدين,مكتب يل سرخ,ميدان شهر,وردف,401002
3,1,2,ده افغانان,مكتب ده افغانان,ميدان شهر,وردى,401003
3,1,2,قريه كردنى,مكتب جاركه,ميدان شهر,وردى,401004
3,1,2,رحمن خيل,مسجد رحمن خيل,ميدان شهر,وردى,401005
3,0,3,ابراهيم خيل,ليسه ابراهيم خيل,ميدان شهر,وردى,401006
3,1,2,ابراهيم خيل,كلينيكط ابراهيم خيل,ميدان شهر,وردى,401007
4,2,2,قريه طور خيل,مكتب اناث كوته اشرو,ميدان شهر,وردى,401008
3,1,2,كهنه خمار,مكتى كهنه خمار,ميدان شهر,وردى,401009
3,2,1,نايبان,مكتب نايبان,ميدان شهر,وردى,401010
4,2,2,فاميلى كوجيانو كلى,فاميلى كورونه ترخيرمه,ميدان شهر,وردى,401011
4,2,2,قول دوست خيل,خيمه قول دوست خيل,ميدان شهر,وردى,401012
3,2,1,قريه كوه ابراهيم خيل,خيمه كوه ابراهيم خيل,ميدان شهر,وردى,401013
2,1,1,ده حيات,ده حيات خانه محد ولى ترخيرمه,نرخ,وردى,402143
3,1,2,قريه حسن خيل,كلينيكة قريه حسن خيل,نرخ,وردى,402144
2,1,1,سهاكط,A سهاكط,نرخ,وردى,402145
2,1,1,كرمو خيل يى,مكتب كرمو خيل يكط,نرخ,وردى,402146
2,1,1,باشى خيل,مكتب كان عزت,نرخ,وردى,402147
2,1,1,زنانه كلينيكط كاغندى مردانه,منزل امام الدين ته نردى,نرخ,وردى,402148
2,1,1,قريه بين باليم,منزل ملكت قريه تر حنى,نرخ,وردى,402149
2,1,1,عمر خيل يى,مكتى و كلشكئ,نرخ,وردى,402150
3,1,2,اسلم خيل,مكتب اسلم خيل,نرخ,وردى,402151
3,1,2,سرمردا,مكتب سرمردا,نرخ,وردى,402152
3,1,2,اسماعيل خيل,مكتب اسماعيل خيل,نرخ,وردى,402153
2,1,1,اخجى,مسجد اخجى,نرخ,وردى,402154
3,1,2,قريه توكركط,مكتب زنانه و مردانه قريه توكركط,نرخ,وردى,402155
2,1,1,قريه شادى كلا,مسجد كلان شادى كلا,نرخ,وردى,402156
3,1,2,قريه هجان,مسحد كلان قربه هحان,نرخ,وردى,402157
3,1,2,اندر,مكتب مشكط عالم,نرخ,وردى,402158
2,1,1,سور يغل,خيمه سور يغل,نرخ,وردى,402159
2,1,1,اول خيل,خيمه جغره,نرخ,وردى,402160
3,1,2,زيولات,ليسه عالى زيولات,جلريز,وردى,403014
3,1,2,اسماعيل خيل,متوسطه اسماعيل خيل,جلريز,وردى,403015
3,1,2,ةا٠ك شاه,مكتب ميراحمدشاه,جلريز,وردى,403016
3,1,2,بازار زيارت,ليسه عالى خواجه محمد ولى,جلريز,وردى,403017
3,1,2,سياه يهتاب,مكتب امام عظم,جلريز,وردف,403018
3,1,2,قريه قوم جميل,متوسطه غلام دستكر شهثد,جلريز,وردى,403019
3,1,2,قلعه اسلم,ليسه عالى امام محمد باقر (ع),جلريز,وردى,403020
3,1,2,سياه خاى,ليسه شهيد يعقوبى,جلريز,وردى,403021
3,1,2,قريه يادكار,متوسطه بى بى عايشه صديقه,جلريز,وردى,403022
3,1,2,قريه احمد زى,متوسطه داولان,جلريز,وردى,403023
3,1,2,قريه احمد زى,مدرسه نجم القرآن,جلريز,وردى,403024
2,1,1,قريه نورخيل,جوار منزل صالح محمد,جى وردى,وردى,404083
2,1,1,لنكر,مدرسه لنكر,جى وردى,وردى,404084
2,1,1,لندو,مكتب سر كوه,جى وردى,وردى,404085
3,1,2,بونان,مكتب محلى,جى وردى,وردى,404086
2,1,1,قريه سيبد,كلينيى صحى قريه سيبى,جى وردى,وردى,404087
2,1,1,امبوخاى,مكتب امبوخاى,جى وردى,وردى,404088
2,1,1,اله سنكة,مكتب اله سنى,جى وردى,وردى,404089
2,1,1,قربه لنه,عقب دوكان در بازار قريه ينه,جى وردى,وردى,404090
2,1,1,قلعه قربانى,جوار منزل منكل,جى وردى,وردى,404091
3,1,2,شاباز خان,مكتب ابتدائيه عربان,جى وردى,وردى,404092
3,1,2,مونكيار خيل,نزدلكا خانه شخصى ملكا قربه,جى وردى,وردى,404093
2,1,1,قريه شكرداد,مسجد قريه شكرداد,جى وردى,وردى,404094
2,1,1,جارقلعه,مكتب ابتدائيه صاحب جارقلعه,جى وردى,وردى,404095
2,1,1,ميانه قل,مكتب ابتدائيه نورالمدرس,جى وردى,وردى,404096
2,1,1,قريه بومبى,جوار دوكان در بومبى,جى وردى,وردى,404097
2,1,1,شرلف خل,مكتب ابتدائيه شيرزاد,جى وردى,وردى,404098
2,1,1,قريه كوده زركى,مسجد قريه زركى,جى وردى,وردى,404099
3,1,2,قريه كراكت,بهلوى منزل قاضى علم كل,جى وردى,وردى,404100
2,1,1,بيرانه,مكتب سياب,جى وردى,وردى,404101
2,1,1,سريوش,مكتب ابتدائيه عمرفاروق,جى وردى,وردى,404102
2,1,1,قريه كولى,"A ١، ؛ ١٩ ةر١ ه >وأ > ،",جى وردى,وردى,404103
2,1,1,قرب٩خليلى,جوار منزل دكروال سردارخان,جى وردى,وردى,404104
2,1,1,قريه زمان خيل,جوارمنزل ملا شغيق,جى وردى,وردى,404105
2,1,1,قريه قادر خيل,مسجد كلان قريه قادرخيل,جى وردى,وردى,404106
2,1,1,كاوكوش,خيمه كاوكوش,جى وردى,وردى,404107
2,1,1,امان خيل,ليسه عالى سيد آباد,سيد اباد,وردى,405108
2,1,1,قريه سى سى,مسحد,سيد آباد,وردى,405109
3,1,2,قريه شاتر,جوار منزل ملد جيلانى,سيد اباد,وردف,405110
2,1,1,قلعه سعدالدين,مسجدجامع قلعه سعدالدين,سيد آباد,وردى,405111
3,1,2,حيدر خيل,مكتب قريه حيدرخيل,سيد آباد,وردى,405112
2,1,1,هاشم خيل,ليسه عالى شيخ أباد,سيد اباد,وردى,405113
3,1,2,دشت توب,ليسه عالى دشت توب,سيد اباد,وردى,405114
2,1,1,زهين خان خيل,مكتب زهين خان خيل,سيد آباد,وردى,405115
2,1,1,اوترى,مكتب اوترى,سيد آباد,وردى,405116
2,1,1,هفت اسيا,خيمه در قريه هفت اسيا,سيد اباد,وردى,405117
2,1,1,شش قلعه,مكتب شش قلعه,سيد اباد,وردى,405118
2,1,1,لونه,مكتب لوره,سيد آباد,وردى,405119
2,1,1,الف خيل-جيذارخيل,خيمه درداخل قريه الف خيل,سيد آباد,وردى,405120
2,1,1,موسى خيل,مكتب قريه موسى خيل,سيد اباد,وردى,405121
2,1,1,هوسى خيل,خيمه دراخر قريه هوسى خيل,سيد اباد,وردى,405122
2,1,1,حسن بيى,مسجد كلان قريه حسن بيى,سيد اباد,وردى,405123
2,1,1,حكيم خيل,مكتب ابتدائيه حكيم خيل,سيد آباد,وردى,405124
3,1,2,قريه اكاخيل,عقب منزل خزانه دار,سيد آباد,وردى,405125
2,1,1,سالار,مسجد جامع سالار,سيد اباد,وردى,405126
2,1,1,سلطان خيل,"A ا، ، ١٩ ةر١ ه ا، ، أ٩ا ١ن د ل",سيد آباد,وردى,405127
2,1,1,بهادرخيل,مكتب المار,سيد آباد,وردى,405128
2,1,1,كوربت با غد,خدهده,سيد اباد,وردى,405129
2,1,1,زنه خان,مسجد زنه خان,سيد اباد,وردى,405130
2,1,1,قريه جى جان,خدهده,سيد آباد,وردى,405131
2,1,1,حسن خيل,"A ا، ، ١١ قر١ ه ٩ا، ، ن دل",سيد آباد,وردى,405132
2,1,1,لرم,خيمه دشت لرم,سيد اباد,وردى,405133
2,1,1,بينى سفيد,خدهده,سيد اباد,وردى,405134
2,1,1,جوى زرين,مكتب ابتدائيه جوى زرين,سيد اباد,وردى,405135
2,1,1,قلعه امير,خيمه در قلعه امير,سيد آباد,وردى,405136
2,1,1,كامران خيل,ليسه كامران خيل,سيد اباد,وردى,405137
